baggage_id,ticket_id,passenger_id,weight_kg,baggage_type,status
BAG00015042,TKT00011964,PAX00011964,11.3,Checked,Loaded
BAG00015043,TKT00011965,PAX00011965,22.0,Checked,Loaded
BAG00015044,TKT00011965,PAX00011965,11.5,Checked,Loaded
BAG00015045,TKT00011966,PAX00011966,15.7,Oversized,Loaded
BAG00015046,TKT00011966,PAX00011966,14.7,Checked,Loaded
BAG00015047,TKT00011967,PAX00011967,23.8,Checked,Loaded
BAG00015048,TKT00011967,PAX00011967,14.7,Carry-on,Loaded
BAG00015049,TKT00011968,PAX00011968,19.3,Checked,Loaded
BAG00015050,TKT00011969,PAX00011969,10.3,Oversized,Loaded
BAG00015051,TKT00011970,PAX00011970,17.5,Carry-on,Loaded
BAG00015052,TKT00011971,PAX00011971,11.5,Oversized,Loaded
BAG00015053,TKT00011972,PAX00011972,15.5,Carry-on,Loaded
BAG00015054,TKT00011973,PAX00011973,23.5,Checked,Loaded
BAG00015055,TKT00011973,PAX00011973,26.5,Checked,Loaded
BAG00015056,TKT00011974,PAX00011974,17.4,Checked,Delayed
BAG00015057,TKT00011975,PAX00011975,16.2,Checked,Loaded
BAG00015058,TKT00011975,PAX00011975,19.3,Oversized,Loaded
BAG00015059,TKT00011976,PAX00011976,24.5,Checked,Loaded
BAG00015060,TKT00011978,PAX00011978,12.7,Checked,Loaded
BAG00015061,TKT00011978,PAX00011978,19.1,Oversized,Delayed
BAG00015062,TKT00011978,PAX00011978,19.7,Oversized,Loaded
BAG00015063,TKT00011980,PAX00011980,23.4,Checked,Loaded
BAG00015064,TKT00011981,PAX00011981,17.4,Oversized,Loaded
BAG00015065,TKT00011982,PAX00011982,21.4,Checked,Loaded
BAG00015066,TKT00011983,PAX00011983,22.3,Checked,Loaded
BAG00015067,TKT00011983,PAX00011983,20.3,Carry-on,Lost
BAG00015068,TKT00011984,PAX00011984,23.3,Carry-on,Loaded
BAG00015069,TKT00011984,PAX00011984,13.3,Carry-on,Loaded
BAG00015070,TKT00011985,PAX00011985,16.6,Carry-on,Loaded
BAG00015071,TKT00011985,PAX00011985,24.7,Oversized,Loaded
BAG00015072,TKT00011985,PAX00011985,,Oversized,Lost
BAG00015073,TKT00011986,PAX00011986,15.1,Oversized,Loaded
BAG00015074,TKT00011987,PAX00011987,19.1,Checked,Loaded
BAG00015075,TKT00011989,PAX00011989,20.5,Oversized,Delayed
BAG00015076,TKT00011990,PAX00011990,19.4,Carry-on,Lost
BAG00015077,TKT00011991,PAX00011991,9.9,Oversized,Loaded
BAG00015078,TKT00011992,PAX00011992,,Carry-on,Loaded
BAG00015079,TKT00011992,PAX00011992,23.7,Oversized,Loaded
BAG00015080,TKT00011993,PAX00011993,15.8,Carry-on,Loaded
BAG00015081,TKT00011993,PAX00011993,25.1,Oversized,Loaded
BAG00015082,TKT00011993,PAX00011993,20.8,Carry-on,Loaded
BAG00015083,TKT00011994,PAX00011994,12.9,Carry-on,Delayed
BAG00015084,TKT00011994,PAX00011994,,Checked,Loaded
BAG00015085,TKT00011995,PAX00011995,10.8,Checked,Loaded
BAG00015086,TKT00011995,PAX00011995,21.8,Checked,Loaded
BAG00015087,TKT00011995,PAX00011995,11.6,Oversized,Loaded
BAG00015088,TKT00011996,PAX00011996,22.7,Checked,Loaded
BAG00015089,TKT00011997,PAX00011997,26.7,Checked,Loaded
BAG00015090,TKT00011998,PAX00011998,18.7,Oversized,Loaded
BAG00015091,TKT00011998,PAX00011998,17.8,Checked,Loaded
BAG00015092,TKT00012002,PAX00012002,26.9,Oversized,Loaded
BAG00015093,TKT00012003,PAX00012003,26.2,Checked,Loaded
BAG00015094,TKT00012003,PAX00012003,16.3,Checked,Loaded
BAG00015095,TKT00012003,PAX00012003,30.4,Checked,Loaded
BAG00015096,TKT00012004,PAX00012004,24.5,Checked,Loaded
BAG00015097,TKT00012009,PAX00012009,20.4,Carry-on,Loaded
BAG00015098,TKT00012010,PAX00012010,21.9,Checked,Loaded
BAG00015099,TKT00012010,PAX00012010,11.3,Carry-on,Loaded
BAG00015100,TKT00012010,PAX00012010,19.1,Oversized,Loaded
BAG00015101,TKT00012011,PAX00012011,12.9,Checked,Loaded
BAG00015102,TKT00012012,PAX00012012,23.2,Checked,Loaded
BAG00015103,TKT00012013,PAX00012013,18.9,Oversized,Loaded
BAG00015104,TKT00012013,PAX00012013,22.3,Checked,Loaded
BAG00015105,TKT00012014,PAX00012014,23.6,Checked,Loaded
BAG00015106,TKT00012014,PAX00012014,22.1,Carry-on,Loaded
BAG00015107,TKT00012014,PAX00012014,22.6,Checked,Loaded
BAG00015108,TKT00012015,PAX00012015,20.7,Checked,Loaded
BAG00015109,TKT00012015,PAX00012015,21.6,Checked,Loaded
BAG00015110,TKT00012016,PAX00012016,22.4,Oversized,Loaded
BAG00015111,TKT00012017,PAX00012017,22.9,Oversized,Delayed
BAG00015112,TKT00012018,PAX00012018,15.5,Checked,Loaded
BAG00015113,TKT00012018,PAX00012018,18.0,Checked,Loaded
BAG00015114,TKT00012019,PAX00012019,15.4,Carry-on,Damaged
BAG00015115,TKT00012020,PAX00012020,15.5,Checked,Loaded
BAG00015116,TKT00012021,PAX00012021,23.6,Carry-on,Loaded
BAG00015117,TKT00012022,PAX00012022,22.0,Checked,Loaded
BAG00015118,TKT00012022,PAX00012022,10.3,Checked,Loaded
BAG00015119,TKT00012023,PAX00012023,19.5,Checked,Loaded
BAG00015120,TKT00012024,PAX00012024,12.6,Oversized,Loaded
BAG00015121,TKT00012025,PAX00012025,17.2,Oversized,Loaded
BAG00015122,TKT00012025,PAX00012025,23.2,Checked,Loaded
BAG00015123,TKT00012027,PAX00012027,17.1,Checked,Delayed
BAG00015124,TKT00012028,PAX00012028,13.6,Checked,Damaged
BAG00015125,TKT00012028,PAX00012028,20.7,Checked,Loaded
BAG00015126,TKT00012029,PAX00012029,23.4,Oversized,Loaded
BAG00015127,TKT00012030,PAX00012030,20.7,Checked,Delayed
BAG00015128,TKT00012030,PAX00012030,19.3,Carry-on,Loaded
BAG00015129,TKT00012031,PAX00012031,,Oversized,Lost
BAG00015130,TKT00012031,PAX00012031,14.9,Carry-on,Loaded
BAG00015131,TKT00012031,PAX00012031,21.8,Checked,Loaded
BAG00015132,TKT00012032,PAX00012032,20.9,Carry-on,Delayed
BAG00015133,TKT00012032,PAX00012032,17.0,Checked,Loaded
BAG00015134,TKT00012033,PAX00012033,21.9,Checked,Loaded
BAG00015135,TKT00012033,PAX00012033,22.5,Checked,Loaded
BAG00015136,TKT00012034,PAX00012034,17.3,Checked,Loaded
BAG00015137,TKT00012034,PAX00012034,19.5,Oversized,Loaded
BAG00015138,TKT00012037,PAX00012037,26.7,Carry-on,Loaded
BAG00015139,TKT00012037,PAX00012037,18.4,Checked,Loaded
BAG00015140,TKT00012037,PAX00012037,27.7,Oversized,Loaded
BAG00015141,TKT00012038,PAX00012038,20.0,Carry-on,Loaded
BAG00015142,TKT00012038,PAX00012038,21.3,Checked,Loaded
BAG00015143,TKT00012039,PAX00012039,14.9,Carry-on,Loaded
BAG00015144,TKT00012040,PAX00012040,14.4,Checked,Loaded
BAG00015145,TKT00012041,PAX00012041,19.7,Carry-on,Loaded
BAG00015146,TKT00012043,PAX00012043,19.0,Carry-on,Loaded
BAG00015147,TKT00012044,PAX00012044,16.9,Checked,Loaded
BAG00015148,TKT00012045,PAX00012045,11.2,Carry-on,Delayed
BAG00015149,TKT00012045,PAX00012045,15.9,Checked,Loaded
BAG00015150,TKT00012045,PAX00012045,19.1,Checked,Loaded
BAG00015151,TKT00012047,PAX00012047,14.6,Checked,Loaded
BAG00015152,TKT00012048,PAX00012048,12.6,Checked,Loaded
BAG00015153,TKT00012049,PAX00012049,16.1,Checked,Loaded
BAG00015154,TKT00012050,PAX00012050,17.2,Checked,Loaded
BAG00015155,TKT00012051,PAX00012051,21.5,Checked,Loaded
BAG00015156,TKT00012051,PAX00012051,14.4,Checked,Loaded
BAG00015157,TKT00012053,PAX00012053,15.5,Checked,Loaded
BAG00015158,TKT00012054,PAX00012054,20.3,Carry-on,Damaged
BAG00015159,TKT00012055,PAX00012055,17.0,Checked,Loaded
BAG00015160,TKT00012056,PAX00012056,16.9,Carry-on,Loaded
BAG00015161,TKT00012056,PAX00012056,22.4,Carry-on,Loaded
BAG00015162,TKT00012056,PAX00012056,12.6,Carry-on,Loaded
BAG00015163,TKT00012057,PAX00012057,16.0,Carry-on,Loaded
BAG00015164,TKT00012057,PAX00012057,18.1,Carry-on,Loaded
BAG00015165,TKT00012057,PAX00012057,19.4,Checked,Delayed
BAG00015166,TKT00012058,PAX00012058,8.7,Oversized,Loaded
BAG00015167,TKT00012058,PAX00012058,17.1,Carry-on,Loaded
BAG00015168,TKT00012058,PAX00012058,19.3,Checked,Loaded
BAG00015169,TKT00012060,PAX00012060,5.9,Checked,Loaded
BAG00015170,TKT00012061,PAX00012061,17.0,Carry-on,Loaded
BAG00015171,TKT00012062,PAX00012062,19.9,Oversized,Loaded
BAG00015172,TKT00012063,PAX00012063,17.0,Checked,Loaded
BAG00015173,TKT00012064,PAX00012064,21.0,Checked,Loaded
BAG00015174,TKT00012065,PAX00012065,23.8,Oversized,Loaded
BAG00015175,TKT00012066,PAX00012066,19.9,Carry-on,Loaded
BAG00015176,TKT00012066,PAX00012066,11.6,Carry-on,Loaded
BAG00015177,TKT00012067,PAX00012067,22.7,Carry-on,Loaded
BAG00015178,TKT00012068,PAX00012068,16.1,Checked,Loaded
BAG00015179,TKT00012068,PAX00012068,18.0,Checked,Loaded
BAG00015180,TKT00012068,PAX00012068,8.3,Checked,Loaded
BAG00015181,TKT00012069,PAX00012069,22.0,Oversized,Loaded
BAG00015182,TKT00012070,PAX00012070,14.7,Carry-on,Loaded
BAG00015183,TKT00012072,PAX00012072,22.9,Carry-on,Loaded
BAG00015184,TKT00012074,PAX00012074,21.7,Oversized,Delayed
BAG00015185,TKT00012075,PAX00012075,12.3,Carry-on,Loaded
BAG00015186,TKT00012076,PAX00012076,11.6,Checked,Loaded
BAG00015187,TKT00012077,PAX00012077,13.0,Carry-on,Loaded
BAG00015188,TKT00012078,PAX00012078,13.2,Oversized,Loaded
BAG00015189,TKT00012079,PAX00012079,26.7,Checked,Loaded
BAG00015190,TKT00012080,PAX00012080,17.6,Checked,Loaded
BAG00015191,TKT00012081,PAX00012081,19.3,Checked,Loaded
BAG00015192,TKT00012081,PAX00012081,19.4,Oversized,Delayed
BAG00015193,TKT00012082,PAX00012082,17.5,Carry-on,Loaded
BAG00015194,TKT00012083,PAX00012083,19.8,Carry-on,Loaded
BAG00015195,TKT00012084,PAX00012084,17.6,Carry-on,Loaded
BAG00015196,TKT00012085,PAX00012085,15.2,Oversized,Loaded
BAG00015197,TKT00012085,PAX00012085,21.7,Carry-on,Delayed
BAG00015198,TKT00012086,PAX00012086,17.8,Checked,Loaded
BAG00015199,TKT00012086,PAX00012086,10.9,Checked,Loaded
BAG00015200,TKT00012087,PAX00012087,18.7,Carry-on,Loaded
BAG00015201,TKT00012087,PAX00012087,20.5,Carry-on,Loaded
BAG00015202,TKT00012089,PAX00012089,26.2,Checked,Loaded
BAG00015203,TKT00012089,PAX00012089,9.8,Checked,Loaded
BAG00015204,TKT00012090,PAX00012090,13.7,Checked,Loaded
BAG00015205,TKT00012090,PAX00012090,17.6,Checked,Loaded
BAG00015206,TKT00012091,PAX00012091,22.3,Checked,Loaded
BAG00015207,TKT00012091,PAX00012091,24.1,Checked,Loaded
BAG00015208,TKT00012091,PAX00012091,17.1,Carry-on,Loaded
BAG00015209,TKT00012093,PAX00012093,19.3,Oversized,Loaded
BAG00015210,TKT00012095,PAX00012095,23.9,Checked,Loaded
BAG00015211,TKT00012095,PAX00012095,24.4,Checked,Loaded
BAG00015212,TKT00012096,PAX00012096,26.2,Checked,Loaded
BAG00015213,TKT00012096,PAX00012096,15.0,Oversized,Loaded
BAG00015214,TKT00012096,PAX00012096,19.2,Carry-on,Loaded
BAG00015215,TKT00012097,PAX00012097,20.7,Checked,Loaded
BAG00015216,TKT00012097,PAX00012097,21.0,Oversized,Loaded
BAG00015217,TKT00012097,PAX00012097,20.7,Carry-on,Loaded
BAG00015218,TKT00012100,PAX00012100,13.8,Oversized,Loaded
BAG00015219,TKT00012102,PAX00012102,19.3,Checked,Loaded
BAG00015220,TKT00012103,PAX00012103,14.2,Checked,Loaded
BAG00015221,TKT00012104,PAX00012104,11.7,Oversized,Loaded
BAG00015222,TKT00012105,PAX00012105,22.0,Checked,Loaded
BAG00015223,TKT00012106,PAX00012106,16.5,Oversized,Loaded
BAG00015224,TKT00012107,PAX00012107,13.1,Checked,Loaded
BAG00015225,TKT00012107,PAX00012107,22.2,Oversized,Loaded
BAG00015226,TKT00012107,PAX00012107,18.3,Checked,Loaded
BAG00015227,TKT00012108,PAX00012108,21.1,Checked,Loaded
BAG00015228,TKT00012108,PAX00012108,19.3,Oversized,Loaded
BAG00015229,TKT00012109,PAX00012109,24.6,Checked,Loaded
BAG00015230,TKT00012110,PAX00012110,21.4,Carry-on,Loaded
BAG00015231,TKT00012110,PAX00012110,16.7,Checked,Loaded
BAG00015232,TKT00012111,PAX00012111,17.5,Carry-on,Loaded
BAG00015233,TKT00012112,PAX00012112,11.5,Carry-on,Loaded
BAG00015234,TKT00012112,PAX00012112,19.0,Checked,Loaded
BAG00015235,TKT00012113,PAX00012113,19.8,Checked,Loaded
BAG00015236,TKT00012114,PAX00012114,13.6,Checked,Loaded
BAG00015237,TKT00012115,PAX00012115,26.8,Checked,Loaded
BAG00015238,TKT00012115,PAX00012115,19.2,Checked,Delayed
BAG00015239,TKT00012115,PAX00012115,17.4,Checked,Loaded
BAG00015240,TKT00012116,PAX00012116,14.1,Checked,Loaded
BAG00015241,TKT00012116,PAX00012116,14.4,Oversized,Loaded
BAG00015242,TKT00012117,PAX00012117,18.8,Oversized,Loaded
BAG00015243,TKT00012118,PAX00012118,19.7,Oversized,Delayed
BAG00015244,TKT00012118,PAX00012118,22.5,Carry-on,Loaded
BAG00015245,TKT00012120,PAX00012120,10.3,Oversized,Loaded
BAG00015246,TKT00012121,PAX00012121,,Checked,Loaded
BAG00015247,TKT00012121,PAX00012121,11.6,Checked,Loaded
BAG00015248,TKT00012122,PAX00012122,12.2,Checked,Loaded
BAG00015249,TKT00012122,PAX00012122,13.9,Checked,Loaded
BAG00015250,TKT00012123,PAX00012123,7.1,Oversized,Loaded
BAG00015251,TKT00012124,PAX00012124,18.1,Checked,Loaded
BAG00015252,TKT00012125,PAX00012125,13.4,Checked,Loaded
BAG00015253,TKT00012126,PAX00012126,14.8,Carry-on,Loaded
BAG00015254,TKT00012128,PAX00012128,,Oversized,Loaded
BAG00015255,TKT00012128,PAX00012128,24.7,Oversized,Loaded
BAG00015256,TKT00012128,PAX00012128,23.2,Checked,Damaged
BAG00015257,TKT00012129,PAX00012129,18.4,Checked,Delayed
BAG00015258,TKT00012129,PAX00012129,11.5,Checked,Lost
BAG00015259,TKT00012130,PAX00012130,17.3,Checked,Loaded
BAG00015260,TKT00012130,PAX00012130,14.4,Checked,Loaded
BAG00015261,TKT00012131,PAX00012131,16.8,Checked,Loaded
BAG00015262,TKT00012132,PAX00012132,27.9,Carry-on,Loaded
BAG00015263,TKT00012133,PAX00012133,,Carry-on,Loaded
BAG00015264,TKT00012135,PAX00012135,13.1,Carry-on,Loaded
BAG00015265,TKT00012136,PAX00012136,18.1,Oversized,Loaded
BAG00015266,TKT00012137,PAX00012137,18.3,Checked,Loaded
BAG00015267,TKT00012137,PAX00012137,10.6,Checked,Loaded
BAG00015268,TKT00012138,PAX00012138,17.6,Checked,Loaded
BAG00015269,TKT00012139,PAX00012139,23.3,Checked,Loaded
BAG00015270,TKT00012141,PAX00012141,,Checked,Loaded
BAG00015271,TKT00012142,PAX00012142,21.8,Checked,Loaded
BAG00015272,TKT00012143,PAX00012143,17.3,Checked,Loaded
BAG00015273,TKT00012144,PAX00012144,17.1,Checked,Loaded
BAG00015274,TKT00012145,PAX00012145,16.3,Checked,Loaded
BAG00015275,TKT00012146,PAX00012146,28.5,Checked,Loaded
BAG00015276,TKT00012146,PAX00012146,22.5,Carry-on,Loaded
BAG00015277,TKT00012146,PAX00012146,6.5,Oversized,Loaded
BAG00015278,TKT00012147,PAX00012147,17.4,Checked,Loaded
BAG00015279,TKT00012147,PAX00012147,18.7,Checked,Loaded
BAG00015280,TKT00012147,PAX00012147,20.9,Checked,Loaded
BAG00015281,TKT00012148,PAX00012148,19.7,Carry-on,Loaded
BAG00015282,TKT00012149,PAX00012149,30.1,Checked,Loaded
BAG00015283,TKT00012149,PAX00012149,13.9,Oversized,Loaded
BAG00015284,TKT00012150,PAX00012150,19.3,Carry-on,Loaded
BAG00015285,TKT00012150,PAX00012150,21.2,Checked,Loaded
BAG00015286,TKT00012151,PAX00012151,15.6,Oversized,Loaded
BAG00015287,TKT00012152,PAX00012152,14.3,Carry-on,Loaded
BAG00015288,TKT00012153,PAX00012153,20.1,Checked,Loaded
BAG00015289,TKT00012153,PAX00012153,13.4,Oversized,Loaded
BAG00015290,TKT00012154,PAX00012154,13.3,Checked,Loaded
BAG00015291,TKT00012154,PAX00012154,18.6,Carry-on,Loaded
BAG00015292,TKT00012155,PAX00012155,21.1,Checked,Loaded
BAG00015293,TKT00012156,PAX00012156,15.9,Oversized,Loaded
BAG00015294,TKT00012156,PAX00012156,8.3,Carry-on,Loaded
BAG00015295,TKT00012157,PAX00012157,14.0,Checked,Loaded
BAG00015296,TKT00012159,PAX00012159,16.2,Oversized,Loaded
BAG00015297,TKT00012159,PAX00012159,15.3,Carry-on,Loaded
BAG00015298,TKT00012159,PAX00012159,13.8,Carry-on,Loaded
BAG00015299,TKT00012160,PAX00012160,15.2,Checked,Loaded
BAG00015300,TKT00012161,PAX00012161,19.2,Checked,Loaded
BAG00015301,TKT00012162,PAX00012162,19.0,Oversized,Loaded
BAG00015302,TKT00012162,PAX00012162,18.0,Oversized,Loaded
BAG00015303,TKT00012162,PAX00012162,30.7,Oversized,Loaded
BAG00015304,TKT00012164,PAX00012164,14.7,Carry-on,Loaded
BAG00015305,TKT00012164,PAX00012164,19.4,Checked,Loaded
BAG00015306,TKT00012165,PAX00012165,18.4,Checked,Loaded
BAG00015307,TKT00012165,PAX00012165,18.2,Checked,Loaded
BAG00015308,TKT00012167,PAX00012167,,Carry-on,Loaded
BAG00015309,TKT00012169,PAX00012169,16.5,Checked,Loaded
BAG00015310,TKT00012170,PAX00012170,19.2,Checked,Damaged
BAG00015311,TKT00012170,PAX00012170,20.0,Oversized,Loaded
BAG00015312,TKT00012172,PAX00012172,18.5,Oversized,Loaded
BAG00015313,TKT00012172,PAX00012172,20.6,Checked,Loaded
BAG00015314,TKT00012173,PAX00012173,17.3,Checked,Loaded
BAG00015315,TKT00012174,PAX00012174,17.2,Checked,Loaded
BAG00015316,TKT00012174,PAX00012174,18.0,Checked,Loaded
BAG00015317,TKT00012175,PAX00012175,14.3,Checked,Delayed
BAG00015318,TKT00012176,PAX00012176,13.1,Oversized,Loaded
BAG00015319,TKT00012177,PAX00012177,25.8,Oversized,Loaded
BAG00015320,TKT00012177,PAX00012177,30.2,Checked,Loaded
BAG00015321,TKT00012178,PAX00012178,20.9,Checked,Loaded
BAG00015322,TKT00012180,PAX00012180,15.9,Carry-on,Loaded
BAG00015323,TKT00012181,PAX00012181,18.5,Checked,Loaded
BAG00015324,TKT00012181,PAX00012181,23.3,Carry-on,Damaged
BAG00015325,TKT00012182,PAX00012182,12.0,Checked,Loaded
BAG00015326,TKT00012183,PAX00012183,26.3,Checked,Loaded
BAG00015327,TKT00012183,PAX00012183,21.1,Checked,Loaded
BAG00015328,TKT00012184,PAX00012184,10.6,Oversized,Loaded
BAG00015329,TKT00012186,PAX00012186,15.8,Oversized,Loaded
BAG00015330,TKT00012187,PAX00012187,18.0,Checked,Damaged
BAG00015331,TKT00012188,PAX00012188,21.4,Carry-on,Loaded
BAG00015332,TKT00012188,PAX00012188,9.0,Checked,Loaded
BAG00015333,TKT00012189,PAX00012189,14.5,Checked,Loaded
BAG00015334,TKT00012189,PAX00012189,21.3,Carry-on,Loaded
BAG00015335,TKT00012192,PAX00012192,22.7,Checked,Loaded
BAG00015336,TKT00012193,PAX00012193,16.9,Checked,Loaded
BAG00015337,TKT00012194,PAX00012194,24.4,Checked,Loaded
BAG00015338,TKT00012195,PAX00012195,10.8,Checked,Loaded
BAG00015339,TKT00012198,PAX00012198,8.2,Checked,Loaded
BAG00015340,TKT00012198,PAX00012198,26.0,Oversized,Loaded
BAG00015341,TKT00012198,PAX00012198,22.0,Checked,Loaded
BAG00015342,TKT00012199,PAX00012199,20.1,Carry-on,Loaded
BAG00015343,TKT00012200,PAX00012200,13.2,Oversized,Loaded
BAG00015344,TKT00012201,PAX00012201,14.0,Oversized,Loaded
BAG00015345,TKT00012204,PAX00012204,13.7,Carry-on,Loaded
BAG00015346,TKT00012205,PAX00012205,18.8,Checked,Loaded
BAG00015347,TKT00012205,PAX00012205,3.5,Carry-on,Loaded
BAG00015348,TKT00012205,PAX00012205,14.4,Checked,Loaded
BAG00015349,TKT00012206,PAX00012206,15.0,Checked,Loaded
BAG00015350,TKT00012207,PAX00012207,20.5,Checked,Loaded
BAG00015351,TKT00012207,PAX00012207,18.1,Checked,Loaded
BAG00015352,TKT00012207,PAX00012207,19.9,Carry-on,Loaded
BAG00015353,TKT00012208,PAX00012208,13.2,Oversized,Loaded
BAG00015354,TKT00012208,PAX00012208,10.1,Oversized,Loaded
BAG00015355,TKT00012209,PAX00012209,17.5,Checked,Loaded
BAG00015356,TKT00012210,PAX00012210,13.0,Checked,Loaded
BAG00015357,TKT00012211,PAX00012211,31.5,Checked,Loaded
BAG00015358,TKT00012212,PAX00012212,23.5,Oversized,Delayed
BAG00015359,TKT00012214,PAX00012214,18.5,Carry-on,Loaded
BAG00015360,TKT00012215,PAX00012215,26.5,Checked,Loaded
BAG00015361,TKT00012215,PAX00012215,19.5,Carry-on,Loaded
BAG00015362,TKT00012216,PAX00012216,6.0,Oversized,Delayed
BAG00015363,TKT00012217,PAX00012217,24.2,Checked,Loaded
BAG00015364,TKT00012217,PAX00012217,17.9,Carry-on,Loaded
BAG00015365,TKT00012218,PAX00012218,28.6,Checked,Loaded
BAG00015366,TKT00012219,PAX00012219,18.8,Oversized,Loaded
BAG00015367,TKT00012219,PAX00012219,22.2,Checked,Loaded
BAG00015368,TKT00012223,PAX00012223,19.4,Checked,Lost
BAG00015369,TKT00012228,PAX00012228,22.0,Checked,Loaded
BAG00015370,TKT00012228,PAX00012228,,Oversized,Lost
BAG00015371,TKT00012229,PAX00012229,12.7,Carry-on,Loaded
BAG00015372,TKT00012229,PAX00012229,28.3,Carry-on,Damaged
BAG00015373,TKT00012230,PAX00012230,24.4,Checked,Loaded
BAG00015374,TKT00012230,PAX00012230,12.0,Oversized,Loaded
BAG00015375,TKT00012231,PAX00012231,14.7,Checked,Loaded
BAG00015376,TKT00012233,PAX00012233,12.0,Checked,Loaded
BAG00015377,TKT00012235,PAX00012235,9.1,Carry-on,Delayed
BAG00015378,TKT00012236,PAX00012236,21.4,Oversized,Lost
BAG00015379,TKT00012238,PAX00012238,17.2,Checked,Loaded
BAG00015380,TKT00012238,PAX00012238,17.5,Oversized,Loaded
BAG00015381,TKT00012238,PAX00012238,21.6,Checked,Loaded
BAG00015382,TKT00012240,PAX00012240,15.8,Checked,Loaded
BAG00015383,TKT00012240,PAX00012240,15.9,Carry-on,Loaded
BAG00015384,TKT00012242,PAX00012242,15.3,Checked,Loaded
BAG00015385,TKT00012243,PAX00012243,32.0,Carry-on,Loaded
BAG00015386,TKT00012244,PAX00012244,27.2,Checked,Loaded
BAG00015387,TKT00012245,PAX00012245,,Oversized,Loaded
BAG00015388,TKT00012246,PAX00012246,20.3,Oversized,Loaded
BAG00015389,TKT00012246,PAX00012246,18.1,Oversized,Loaded
BAG00015390,TKT00012250,PAX00012250,14.2,Carry-on,Loaded
BAG00015391,TKT00012251,PAX00012251,13.9,Checked,Loaded
BAG00015392,TKT00012252,PAX00012252,19.0,Checked,Loaded
BAG00015393,TKT00012253,PAX00012253,23.6,Oversized,Loaded
BAG00015394,TKT00012254,PAX00012254,19.5,Carry-on,Loaded
BAG00015395,TKT00012254,PAX00012254,12.8,Checked,Delayed
BAG00015396,TKT00012255,PAX00012255,13.4,Carry-on,Loaded
BAG00015397,TKT00012255,PAX00012255,13.2,Oversized,Loaded
BAG00015398,TKT00012255,PAX00012255,13.9,Checked,Loaded
BAG00015399,TKT00012256,PAX00012256,6.2,Oversized,Loaded
BAG00015400,TKT00012256,PAX00012256,23.3,Carry-on,Loaded
BAG00015401,TKT00012257,PAX00012257,22.9,Oversized,Loaded
BAG00015402,TKT00012258,PAX00012258,15.3,Checked,Loaded
BAG00015403,TKT00012258,PAX00012258,19.1,Checked,Loaded
BAG00015404,TKT00012258,PAX00012258,23.7,Carry-on,Lost
BAG00015405,TKT00012260,PAX00012260,19.6,Checked,Loaded
BAG00015406,TKT00012261,PAX00012261,26.3,Oversized,Loaded
BAG00015407,TKT00012262,PAX00012262,6.7,Checked,Loaded
BAG00015408,TKT00012264,PAX00012264,13.7,Checked,Loaded
BAG00015409,TKT00012265,PAX00012265,15.7,Oversized,Delayed
BAG00015410,TKT00012265,PAX00012265,26.6,Carry-on,Loaded
BAG00015411,TKT00012266,PAX00012266,20.7,Carry-on,Loaded
BAG00015412,TKT00012266,PAX00012266,25.1,Oversized,Loaded
BAG00015413,TKT00012268,PAX00012268,20.9,Oversized,Loaded
BAG00015414,TKT00012271,PAX00012271,19.0,Oversized,Loaded
BAG00015415,TKT00012271,PAX00012271,23.3,Checked,Delayed
BAG00015416,TKT00012272,PAX00012272,14.8,Carry-on,Loaded
BAG00015417,TKT00012273,PAX00012273,17.7,Checked,Loaded
BAG00015418,TKT00012273,PAX00012273,18.9,Carry-on,Loaded
BAG00015419,TKT00012273,PAX00012273,21.6,Carry-on,Loaded
BAG00015420,TKT00012274,PAX00012274,12.6,Checked,Loaded
BAG00015421,TKT00012275,PAX00012275,20.7,Carry-on,Loaded
BAG00015422,TKT00012276,PAX00012276,13.1,Carry-on,Loaded
BAG00015423,TKT00012276,PAX00012276,8.6,Checked,Loaded
BAG00015424,TKT00012277,PAX00012277,20.0,Carry-on,Damaged
BAG00015425,TKT00012277,PAX00012277,20.3,Checked,Loaded
BAG00015426,TKT00012278,PAX00012278,12.0,Carry-on,Damaged
BAG00015427,TKT00012278,PAX00012278,12.8,Checked,Loaded
BAG00015428,TKT00012278,PAX00012278,16.9,Carry-on,Loaded
BAG00015429,TKT00012280,PAX00012280,13.6,Carry-on,Delayed
BAG00015430,TKT00012282,PAX00012282,16.9,Oversized,Loaded
BAG00015431,TKT00012282,PAX00012282,18.2,Checked,Loaded
BAG00015432,TKT00012284,PAX00012284,9.4,Carry-on,Loaded
BAG00015433,TKT00012285,PAX00012285,19.8,Carry-on,Loaded
BAG00015434,TKT00012286,PAX00012286,19.1,Checked,Damaged
