ticket_id,passenger_id,booking_id,flight_id,fare_class,ticket_price,ticket_status
TKT00083746,PAX00083746,BK00045373,FLT0038094,Economy,331.22,Issued
TKT00083747,PAX00083747,BK00045373,FLT0038094,Premium Economy,703.73,Issued
TKT00083748,PAX00083748,BK00045374,FLT0047088,Business,1239.27,Issued
TKT00083749,PAX00083749,BK00045374,FLT0047088,Economy,94.63,Issued
TKT00083750,PAX00083750,BK00045375,FLT0002504,Business,2416.33,Issued
TKT00083751,PAX00083751,BK00045375,FLT0002504,Economy,230.66,Issued
TKT00083752,PAX00083752,BK00045376,FLT0006991,Economy,375.71,Issued
TKT00083753,PAX00083753,BK00045376,FLT0006991,Business,1136.85,Issued
TKT00083754,PAX00083754,BK00045376,FLT0006991,Premium Economy,1199.22,Issued
TKT00083755,PAX00083755,BK00045377,FLT0043965,Business,1769.29,Issued
TKT00083756,PAX00083756,BK00045377,FLT0043965,Premium Economy,938.76,Issued
TKT00083757,PAX00083757,BK00045377,FLT0043965,Economy,97.97,Issued
TKT00083758,PAX00083758,BK00045378,FLT0044981,Economy,413.71,Issued
TKT00083759,PAX00083759,BK00045379,FLT0035077,Business,3079.04,Issued
TKT00083760,PAX00083760,BK00045380,FLT0077928,Economy,330.16,Issued
TKT00083761,PAX00083761,BK00045381,FLT0022136,Economy,406.85,Issued
TKT00083762,PAX00083762,BK00045381,FLT0022136,Economy,444.9,Issued
TKT00083763,PAX00083763,BK00045382,FLT0010952,Economy,575.69,Issued
TKT00083764,PAX00083764,BK00045383,FLT0031117,Premium Economy,1093.01,Issued
TKT00083765,PAX00083765,BK00045384,FLT0044782,Economy,430.1,Issued
TKT00083766,PAX00083766,BK00045384,FLT0044782,Economy,416.22,Issued
TKT00083767,PAX00083767,BK00045385,FLT0005034,Economy,118.93,Issued
TKT00083768,PAX00083768,BK00045385,FLT0005034,Economy,234.02,Issued
TKT00083769,PAX00083769,BK00045386,FLT0028018,Economy,478.76,Issued
TKT00083770,PAX00083770,BK00045386,FLT0028018,Business,1433.96,Issued
TKT00083771,PAX00083771,BK00045387,FLT0021715,First,8735.18,Issued
TKT00083772,PAX00083772,BK00045388,FLT0059880,Economy,159.39,Issued
TKT00083773,PAX00083773,BK00045388,FLT0059880,Business,2162.03,Issued
TKT00083774,PAX00083774,BK00045389,FLT0031314,First,5429.19,Issued
TKT00083775,PAX00083775,BK00045389,FLT0031314,Premium Economy,712.71,Issued
TKT00083776,PAX00083776,BK00045390,FLT0001505,Economy,567.84,Issued
TKT00083777,PAX00083777,BK00045390,FLT0001505,Economy,80.36,Issued
TKT00083778,PAX00083778,BK00045390,FLT0001505,Economy,132.46,Issued
TKT00083779,PAX00083779,BK00045390,FLT0001505,Economy,365.47,Issued
TKT00083780,PAX00083780,BK00045391,FLT0070233,Premium Economy,798.01,Issued
TKT00083781,PAX00083781,BK00045392,FLT0073102,Economy,256.31,Issued
TKT00083782,PAX00083782,BK00045393,FLT0054311,Premium Economy,805.95,Issued
TKT00083783,PAX00083783,BK00045394,FLT0050776,Economy,400.27,Issued
TKT00083784,PAX00083784,BK00045395,FLT0035417,Economy,436.1,Issued
TKT00083785,PAX00083785,BK00045396,FLT0023768,Economy,505.51,Issued
TKT00083786,PAX00083786,BK00045396,FLT0023768,Economy,395.84,Issued
TKT00083787,PAX00083787,BK00045397,FLT0072881,Economy,421.27,Issued
TKT00083788,PAX00083788,BK00045398,FLT0073033,Economy,522.53,Issued
TKT00083789,PAX00083789,BK00045399,FLT0055421,Economy,107.64,Issued
TKT00083790,PAX00083790,BK00045399,FLT0055421,Economy,313.42,Issued
TKT00083791,PAX00083791,BK00045400,FLT0067128,Economy,173.66,Issued
TKT00083792,PAX00083792,BK00045400,FLT0067128,Premium Economy,1172.08,Issued
TKT00083793,PAX00083793,BK00045400,FLT0067128,Premium Economy,877.82,Issued
TKT00083794,PAX00083794,BK00045400,FLT0067128,Economy,159.02,Issued
TKT00083795,PAX00083795,BK00045401,FLT0030416,Premium Economy,454.46,Issued
TKT00083796,PAX00083796,BK00045402,FLT0053188,Economy,194.96,Issued
TKT00083797,PAX00083797,BK00045403,FLT0006991,Economy,408.68,Cancelled
TKT00083798,PAX00083798,BK00045403,FLT0006991,Economy,434.22,Cancelled
TKT00083799,PAX00083799,BK00045403,FLT0006991,Economy,308.43,Cancelled
TKT00083800,PAX00083800,BK00045404,FLT0042810,Economy,126.9,Issued
TKT00083801,PAX00083801,BK00045405,FLT0004624,Economy,225.65,Issued
TKT00083802,PAX00083802,BK00045405,FLT0004624,Economy,102.08,Issued
TKT00083803,PAX00083803,BK00045406,FLT0078039,Economy,384.54,Issued
TKT00083804,PAX00083804,BK00045407,FLT0019708,Economy,464.58,Issued
TKT00083805,PAX00083805,BK00045408,FLT0041756,Economy,176.94,Issued
TKT00083806,PAX00083806,BK00045409,FLT0070558,Economy,98.66,Issued
TKT00083807,PAX00083807,BK00045409,FLT0070558,Economy,119.8,Issued
TKT00083808,PAX00083808,BK00045409,FLT0070558,Premium Economy,1160.61,Issued
TKT00083809,PAX00083809,BK00045410,FLT0054780,Economy,160.31,Issued
TKT00083810,PAX00083810,BK00045410,FLT0054780,Economy,394.66,Issued
TKT00083811,PAX00083811,BK00045410,FLT0054780,Economy,544.64,Issued
TKT00083812,PAX00083812,BK00045410,FLT0054780,Economy,546.5,Issued
TKT00083813,PAX00083813,BK00045411,FLT0013281,Premium Economy,1030.59,Issued
TKT00083814,PAX00083814,BK00045412,FLT0014449,Economy,414.81,Issued
TKT00083815,PAX00083815,BK00045412,FLT0014449,Economy,180.87,Issued
TKT00083816,PAX00083816,BK00045413,FLT0063130,Economy,170.83,Issued
TKT00083817,PAX00083817,BK00045413,FLT0063130,Economy,303.74,Issued
TKT00083818,PAX00083818,BK00045414,FLT0033224,Economy,87.04,Issued
TKT00083819,PAX00083819,BK00045415,FLT0017420,Economy,249.79,Issued
TKT00083820,PAX00083820,BK00045416,FLT0032857,Economy,179.13,Issued
TKT00083821,PAX00083821,BK00045417,FLT0001974,Premium Economy,561.84,Issued
TKT00083822,PAX00083822,BK00045417,FLT0001974,Economy,113.14,Issued
TKT00083823,PAX00083823,BK00045418,FLT0060208,First,7317.13,Issued
TKT00083824,PAX00083824,BK00045418,FLT0060208,Economy,251.7,Issued
TKT00083825,PAX00083825,BK00045419,FLT0043628,Economy,530.17,Issued
TKT00083826,PAX00083826,BK00045419,FLT0043628,Economy,535.76,Issued
TKT00083827,PAX00083827,BK00045419,FLT0043628,Economy,317.92,Issued
TKT00083828,PAX00083828,BK00045420,FLT0006989,Economy,430.02,Issued
TKT00083829,PAX00083829,BK00045420,FLT0006989,Economy,578.45,Issued
TKT00083830,PAX00083830,BK00045420,FLT0006989,Economy,270.33,Issued
TKT00083831,PAX00083831,BK00045420,FLT0006989,Economy,85.04,Issued
TKT00083832,PAX00083832,BK00045421,FLT0030895,Economy,114.81,Issued
TKT00083833,PAX00083833,BK00045421,FLT0030895,Economy,84.05,Issued
TKT00083834,PAX00083834,BK00045421,FLT0030895,Premium Economy,796.53,Issued
TKT00083835,PAX00083835,BK00045422,FLT0045725,Economy,260.12,Issued
TKT00083836,PAX00083836,BK00045423,FLT0040124,Premium Economy,459.68,Issued
TKT00083837,PAX00083837,BK00045423,FLT0040124,Economy,270.47,Issued
TKT00083838,PAX00083838,BK00045424,FLT0044440,Economy,122.67,Issued
TKT00083839,PAX00083839,BK00045425,FLT0067643,Economy,324.49,Issued
TKT00083840,PAX00083840,BK00045425,FLT0067643,Economy,221.35,Issued
TKT00083841,PAX00083841,BK00045426,FLT0073370,Business,1273.38,Cancelled
TKT00083842,PAX00083842,BK00045426,FLT0073370,First,4224.72,Cancelled
TKT00083843,PAX00083843,BK00045426,FLT0073370,Economy,471.89,Cancelled
TKT00083844,PAX00083844,BK00045427,FLT0075486,Economy,568.17,Issued
TKT00083845,PAX00083845,BK00045428,FLT0057522,Economy,418.21,Issued
TKT00083846,PAX00083846,BK00045428,FLT0057522,Business,3181.66,Issued
TKT00083847,PAX00083847,BK00045429,FLT0004024,Business,2398.81,Issued
TKT00083848,PAX00083848,BK00045429,FLT0004024,Business,3309.25,Issued
TKT00083849,PAX00083849,BK00045430,FLT0041554,Economy,326.02,Issued
TKT00083850,PAX00083850,BK00045430,FLT0041554,Business,3307.35,Issued
TKT00083851,PAX00083851,BK00045431,FLT0077008,Economy,141.93,Issued
TKT00083852,PAX00083852,BK00045432,FLT0020578,Economy,566.32,Issued
TKT00083853,PAX00083853,BK00045432,FLT0020578,Economy,576.83,Issued
TKT00083854,PAX00083854,BK00045432,FLT0020578,Premium Economy,505.16,Issued
TKT00083855,PAX00083855,BK00045433,FLT0051841,Premium Economy,895.53,Issued
TKT00083856,PAX00083856,BK00045433,FLT0051841,Premium Economy,810.84,Issued
TKT00083857,PAX00083857,BK00045434,FLT0049839,Economy,476.33,Issued
TKT00083858,PAX00083858,BK00045435,FLT0042236,Economy,321.18,Issued
TKT00083859,PAX00083859,BK00045435,FLT0042236,Economy,119.24,Issued
TKT00083860,PAX00083860,BK00045435,FLT0042236,First,4838.08,Issued
TKT00083861,PAX00083861,BK00045436,FLT0047936,Economy,576.38,Issued
TKT00083862,PAX00083862,BK00045437,FLT0035948,Economy,403.66,Issued
TKT00083863,PAX00083863,BK00045438,FLT0066701,Economy,504.49,Issued
TKT00083864,PAX00083864,BK00045438,FLT0066701,Economy,221.25,Issued
TKT00083865,PAX00083865,BK00045438,FLT0066701,Economy,189.37,Issued
TKT00083866,PAX00083866,BK00045439,FLT0073823,Premium Economy,742.24,Issued
TKT00083867,PAX00083867,BK00045439,FLT0073823,Business,2714.51,Issued
TKT00083868,PAX00083868,BK00045439,FLT0073823,Business,3124.78,Issued
TKT00083869,PAX00083869,BK00045440,FLT0054237,Economy,577.65,Issued
TKT00083870,PAX00083870,BK00045440,FLT0054237,Premium Economy,834.32,Issued
TKT00083871,PAX00083871,BK00045441,FLT0038368,Economy,544.33,Issued
TKT00083872,PAX00083872,BK00045441,FLT0038368,Economy,430.02,Issued
TKT00083873,PAX00083873,BK00045441,FLT0038368,Economy,184.09,Issued
TKT00083874,PAX00083874,BK00045442,FLT0002244,Economy,508.3,Cancelled
TKT00083875,PAX00083875,BK00045443,FLT0023942,Economy,305.61,Issued
TKT00083876,PAX00083876,BK00045443,FLT0023942,Business,2519.59,Issued
TKT00083877,PAX00083877,BK00045444,FLT0048466,Economy,99.47,Issued
TKT00083878,PAX00083878,BK00045445,FLT0065824,Economy,381.27,Cancelled
TKT00083879,PAX00083879,BK00045445,FLT0065824,Economy,421.26,Cancelled
TKT00083880,PAX00083880,BK00045446,FLT0060485,Premium Economy,1179.38,Issued
TKT00083881,PAX00083881,BK00045447,FLT0048988,Economy,176.26,Issued
TKT00083882,PAX00083882,BK00045447,FLT0048988,Premium Economy,374.59,Issued
TKT00083883,PAX00083883,BK00045447,FLT0048988,Economy,379.1,Issued
TKT00083884,PAX00083884,BK00045448,FLT0017925,Economy,145.53,Issued
TKT00083885,PAX00083885,BK00045449,FLT0042550,Economy,127.31,Issued
TKT00083886,PAX00083886,BK00045449,FLT0042550,Economy,552.03,Issued
TKT00083887,PAX00083887,BK00045450,FLT0009900,Economy,480.0,Issued
TKT00083888,PAX00083888,BK00045450,FLT0009900,Economy,206.63,Issued
TKT00083889,PAX00083889,BK00045450,FLT0009900,Premium Economy,722.54,Issued
TKT00083890,PAX00083890,BK00045451,FLT0013330,Premium Economy,684.16,Issued
TKT00083891,PAX00083891,BK00045451,FLT0013330,Business,2328.31,Issued
TKT00083892,PAX00083892,BK00045451,FLT0013330,Economy,130.58,Issued
TKT00083893,PAX00083893,BK00045452,FLT0042368,Economy,165.32,Issued
TKT00083894,PAX00083894,BK00045453,FLT0031127,Economy,481.34,Issued
TKT00083895,PAX00083895,BK00045454,FLT0045051,Premium Economy,633.5,Issued
TKT00083896,PAX00083896,BK00045454,FLT0045051,Premium Economy,926.89,Issued
TKT00083897,PAX00083897,BK00045455,FLT0069662,Economy,454.65,Issued
TKT00083898,PAX00083898,BK00045456,FLT0008702,Economy,181.88,Issued
TKT00083899,PAX00083899,BK00045457,FLT0001728,Economy,357.19,Issued
TKT00083900,PAX00083900,BK00045457,FLT0001728,Economy,434.04,Issued
TKT00083901,PAX00083901,BK00045457,FLT0001728,Economy,201.96,Issued
TKT00083902,PAX00083902,BK00045457,FLT0001728,First,4841.24,Issued
TKT00083903,PAX00083903,BK00045458,FLT0018169,Premium Economy,1170.36,Issued
TKT00083904,PAX00083904,BK00045458,FLT0018169,Economy,192.75,Issued
TKT00083905,PAX00083905,BK00045458,FLT0018169,Economy,542.58,Issued
TKT00083906,PAX00083906,BK00045459,FLT0027482,Economy,496.14,Issued
TKT00083907,PAX00083907,BK00045460,FLT0036228,Business,1841.19,Issued
TKT00083908,PAX00083908,BK00045460,FLT0036228,Economy,233.65,Issued
TKT00083909,PAX00083909,BK00045461,FLT0065985,Economy,222.79,Issued
TKT00083910,PAX00083910,BK00045461,FLT0065985,Economy,203.84,Issued
TKT00083911,PAX00083911,BK00045462,FLT0010551,Business,1127.55,Issued
TKT00083912,PAX00083912,BK00045462,FLT0010551,Economy,565.48,Issued
TKT00083913,PAX00083913,BK00045462,FLT0010551,Economy,290.69,Issued
TKT00083914,PAX00083914,BK00045463,FLT0075125,Economy,563.69,Issued
TKT00083915,PAX00083915,BK00045464,FLT0018573,Business,1134.38,Issued
TKT00083916,PAX00083916,BK00045464,FLT0018573,Business,2715.44,Issued
TKT00083917,PAX00083917,BK00045464,FLT0018573,Economy,391.64,Issued
TKT00083918,PAX00083918,BK00045464,FLT0018573,Economy,442.14,Issued
TKT00083919,PAX00083919,BK00045465,FLT0014515,Economy,241.36,Issued
TKT00083920,PAX00083920,BK00045465,FLT0014515,Economy,294.29,Issued
TKT00083921,PAX00083921,BK00045465,FLT0014515,Economy,332.44,Issued
TKT00083922,PAX00083922,BK00045466,FLT0069332,Economy,564.51,Issued
TKT00083923,PAX00083923,BK00045467,FLT0074376,Economy,363.77,Issued
TKT00083924,PAX00083924,BK00045467,FLT0074376,Economy,402.23,Issued
TKT00083925,PAX00083925,BK00045468,FLT0063604,Economy,588.9,Issued
TKT00083926,PAX00083926,BK00045469,FLT0003366,Economy,122.29,Issued
TKT00083927,PAX00083927,BK00045470,FLT0078366,Economy,583.22,Issued
TKT00083928,PAX00083928,BK00045471,FLT0066058,Economy,521.15,Cancelled
TKT00083929,PAX00083929,BK00045471,FLT0066058,Economy,245.53,Cancelled
TKT00083930,PAX00083930,BK00045472,FLT0060291,Economy,312.38,Issued
TKT00083931,PAX00083931,BK00045472,FLT0060291,Economy,595.67,Issued
TKT00083932,PAX00083932,BK00045473,FLT0036915,Economy,424.53,Issued
TKT00083933,PAX00083933,BK00045473,FLT0036915,Economy,481.52,Issued
TKT00083934,PAX00083934,BK00045473,FLT0036915,Premium Economy,453.96,Issued
TKT00083935,PAX00083935,BK00045474,FLT0038774,Economy,407.8,Cancelled
TKT00083936,PAX00083936,BK00045474,FLT0038774,Economy,472.8,Cancelled
TKT00083937,PAX00083937,BK00045475,FLT0013532,Premium Economy,866.9,Issued
TKT00083938,PAX00083938,BK00045475,FLT0013532,Economy,499.22,Issued
TKT00083939,PAX00083939,BK00045476,FLT0056482,Economy,181.88,Issued
TKT00083940,PAX00083940,BK00045476,FLT0056482,Economy,477.03,Issued
TKT00083941,PAX00083941,BK00045477,FLT0031205,Economy,479.48,Issued
TKT00083942,PAX00083942,BK00045477,FLT0031205,Premium Economy,607.43,Issued
TKT00083943,PAX00083943,BK00045478,FLT0059164,Economy,116.66,Issued
TKT00083944,PAX00083944,BK00045478,FLT0059164,Economy,84.58,Issued
TKT00083945,PAX00083945,BK00045479,FLT0012843,Economy,317.0,Issued
TKT00083946,PAX00083946,BK00045479,FLT0012843,Economy,138.76,Issued
TKT00083947,PAX00083947,BK00045480,FLT0036671,Economy,517.69,Issued
TKT00083948,PAX00083948,BK00045481,FLT0070139,Economy,92.56,Issued
TKT00083949,PAX00083949,BK00045481,FLT0070139,Premium Economy,656.93,Issued
TKT00083950,PAX00083950,BK00045482,FLT0008785,Economy,118.14,Issued
TKT00083951,PAX00083951,BK00045482,FLT0008785,Premium Economy,388.75,Issued
TKT00083952,PAX00083952,BK00045483,FLT0034682,Business,3419.69,Issued
TKT00083953,PAX00083953,BK00045483,FLT0034682,Economy,383.13,Issued
TKT00083954,PAX00083954,BK00045483,FLT0034682,Premium Economy,309.46,Issued
TKT00083955,PAX00083955,BK00045484,FLT0022155,First,8260.9,Issued
TKT00083956,PAX00083956,BK00045484,FLT0022155,Premium Economy,538.46,Issued
TKT00083957,PAX00083957,BK00045485,FLT0057037,Economy,297.13,Issued
TKT00083958,PAX00083958,BK00045485,FLT0057037,Premium Economy,500.68,Issued
TKT00083959,PAX00083959,BK00045485,FLT0057037,Economy,462.61,Issued
TKT00083960,PAX00083960,BK00045486,FLT0073402,Economy,231.72,Issued
TKT00083961,PAX00083961,BK00045486,FLT0073402,Economy,133.86,Issued
TKT00083962,PAX00083962,BK00045486,FLT0073402,Economy,462.4,Issued
TKT00083963,PAX00083963,BK00045487,FLT0030875,First,5337.7,Issued
TKT00083964,PAX00083964,BK00045487,FLT0030875,Economy,523.0,Issued
TKT00083965,PAX00083965,BK00045487,FLT0030875,Economy,110.11,Issued
TKT00083966,PAX00083966,BK00045488,FLT0025319,Economy,469.12,Issued
TKT00083967,PAX00083967,BK00045489,FLT0060874,Economy,315.92,Issued
TKT00083968,PAX00083968,BK00045489,FLT0060874,Economy,208.2,Issued
TKT00083969,PAX00083969,BK00045489,FLT0060874,Economy,523.15,Issued
TKT00083970,PAX00083970,BK00045490,FLT0047860,Business,3165.26,Issued
TKT00083971,PAX00083971,BK00045490,FLT0047860,Economy,176.96,Issued
TKT00083972,PAX00083972,BK00045491,FLT0058572,Economy,527.38,Issued
TKT00083973,PAX00083973,BK00045491,FLT0058572,Business,2397.26,Issued
TKT00083974,PAX00083974,BK00045492,FLT0027614,Economy,114.28,Issued
TKT00083975,PAX00083975,BK00045492,FLT0027614,Economy,377.61,Issued
TKT00083976,PAX00083976,BK00045492,FLT0027614,Economy,351.18,Issued
TKT00083977,PAX00083977,BK00045492,FLT0027614,Economy,550.26,Issued
TKT00083978,PAX00083978,BK00045493,FLT0044903,Economy,488.98,Issued
TKT00083979,PAX00083979,BK00045494,FLT0074072,Economy,548.15,Issued
TKT00083980,PAX00083980,BK00045494,FLT0074072,Economy,216.19,Issued
TKT00083981,PAX00083981,BK00045495,FLT0079129,Economy,533.6,Issued
TKT00083982,PAX00083982,BK00045496,FLT0003515,Economy,234.89,Issued
TKT00083983,PAX00083983,BK00045497,FLT0017547,Economy,459.9,Issued
TKT00083984,PAX00083984,BK00045498,FLT0053719,Economy,213.05,Cancelled
TKT00083985,PAX00083985,BK00045498,FLT0053719,Economy,469.2,Cancelled
TKT00083986,PAX00083986,BK00045498,FLT0053719,Economy,332.1,Cancelled
TKT00083987,PAX00083987,BK00045499,FLT0007502,Economy,513.65,Issued
TKT00083988,PAX00083988,BK00045500,FLT0010891,Economy,176.62,Issued
TKT00083989,PAX00083989,BK00045501,FLT0031459,Business,2454.76,Issued
TKT00083990,PAX00083990,BK00045502,FLT0059115,Economy,390.65,Issued
TKT00083991,PAX00083991,BK00045502,FLT0059115,Economy,344.08,Issued
TKT00083992,PAX00083992,BK00045503,FLT0071268,Premium Economy,1002.23,Issued
TKT00083993,PAX00083993,BK00045503,FLT0071268,Economy,422.14,Issued
TKT00083994,PAX00083994,BK00045504,FLT0045888,Economy,204.65,Issued
TKT00083995,PAX00083995,BK00045505,FLT0033882,Economy,206.93,Issued
TKT00083996,PAX00083996,BK00045505,FLT0033882,Economy,446.33,Issued
TKT00083997,PAX00083997,BK00045506,FLT0069123,Business,3459.78,Issued
TKT00083998,PAX00083998,BK00045507,FLT0053327,Economy,274.37,Issued
TKT00083999,PAX00083999,BK00045507,FLT0053327,Economy,333.05,Issued
TKT00084000,PAX00084000,BK00045507,FLT0053327,Economy,274.71,Issued
TKT00084001,PAX00084001,BK00045508,FLT0036643,Business,2208.15,Issued
TKT00084002,PAX00084002,BK00045508,FLT0036643,Economy,379.53,Issued
TKT00084003,PAX00084003,BK00045509,FLT0062365,Economy,445.97,Issued
TKT00084004,PAX00084004,BK00045510,FLT0016546,Economy,425.64,Issued
TKT00084005,PAX00084005,BK00045511,FLT0004560,Economy,231.69,Issued
TKT00084006,PAX00084006,BK00045511,FLT0004560,Economy,370.69,Issued
TKT00084007,PAX00084007,BK00045512,FLT0043195,Premium Economy,1138.67,Issued
TKT00084008,PAX00084008,BK00045512,FLT0043195,Economy,346.73,Issued
TKT00084009,PAX00084009,BK00045513,FLT0056226,Economy,127.73,Issued
TKT00084010,PAX00084010,BK00045514,FLT0058752,Economy,393.91,Cancelled
TKT00084011,PAX00084011,BK00045514,FLT0058752,Economy,296.47,Cancelled
TKT00084012,PAX00084012,BK00045515,FLT0067302,Economy,569.04,Issued
TKT00084013,PAX00084013,BK00045516,FLT0013825,Business,2166.95,Issued
TKT00084014,PAX00084014,BK00045517,FLT0072546,Business,1949.29,Issued
TKT00084015,PAX00084015,BK00045518,FLT0075265,Economy,109.97,Issued
TKT00084016,PAX00084016,BK00045519,FLT0042784,Economy,501.05,Issued
TKT00084017,PAX00084017,BK00045520,FLT0074790,Premium Economy,568.8,Issued
TKT00084018,PAX00084018,BK00045520,FLT0074790,Economy,286.94,Issued
TKT00084019,PAX00084019,BK00045521,FLT0000804,Premium Economy,407.63,Cancelled
TKT00084020,PAX00084020,BK00045521,FLT0000804,Economy,479.65,Cancelled
TKT00084021,PAX00084021,BK00045522,FLT0066448,Economy,593.76,Issued
TKT00084022,PAX00084022,BK00045523,FLT0067010,Business,3165.67,Issued
TKT00084023,PAX00084023,BK00045524,FLT0005939,Premium Economy,765.15,Issued
TKT00084024,PAX00084024,BK00045525,FLT0014998,Business,2011.48,Issued
TKT00084025,PAX00084025,BK00045525,FLT0014998,Economy,510.66,Issued
TKT00084026,PAX00084026,BK00045525,FLT0014998,Economy,272.51,Issued
TKT00084027,PAX00084027,BK00045525,FLT0014998,Economy,275.24,Issued
TKT00084028,PAX00084028,BK00045526,FLT0035682,Premium Economy,796.54,Issued
TKT00084029,PAX00084029,BK00045527,FLT0010374,Economy,426.29,Issued
TKT00084030,PAX00084030,BK00045527,FLT0010374,Economy,332.56,Issued
TKT00084031,PAX00084031,BK00045528,FLT0066135,Economy,541.73,Issued
TKT00084032,PAX00084032,BK00045529,FLT0049350,Business,1842.52,Issued
TKT00084033,PAX00084033,BK00045530,FLT0004177,Economy,314.09,Issued
TKT00084034,PAX00084034,BK00045530,FLT0004177,Economy,94.31,Issued
TKT00084035,PAX00084035,BK00045531,FLT0037335,Business,2811.84,Issued
TKT00084036,PAX00084036,BK00045532,FLT0044460,Economy,92.56,Issued
TKT00084037,PAX00084037,BK00045533,FLT0001966,Business,1500.71,Cancelled
TKT00084038,PAX00084038,BK00045534,FLT0038143,Business,1061.73,Issued
TKT00084039,PAX00084039,BK00045534,FLT0038143,Economy,406.09,Issued
TKT00084040,PAX00084040,BK00045535,FLT0064678,Premium Economy,670.67,Issued
