loyalty_id,customer_id,tier,points_balance,enrollment_date,status
LOY0005643,CUS0033919,Blue,209658,2018-04-18,Expired
LOY0005644,CUS0043112,Silver,181990,2025-03-30,Expired
LOY0005645,CUS0013193,Gold,106021,2026-02-24,Active
LOY0005646,CUS0018041,Gold,234993,2018-09-07,Expired
LOY0005647,CUS0008275,Blue,170364,2015-11-09,Active
LOY0005648,CUS0028838,Silver,61459,2017-11-28,Active
LOY0005649,CUS0053158,Gold,202408,2022-08-24,Suspended
LOY0005650,CUS0020258,Blue,238682,2023-04-22,Active
LOY0005651,CUS0015782,Platinum,145634,2016-06-24,Suspended
LOY0005652,CUS0049438,Silver,178226,2021-01-09,Expired
LOY0005653,CUS0029144,Silver,207335,2017-04-11,Expired
LOY0005654,CUS0014284,Blue,234714,2016-08-13,Suspended
LOY0005655,CUS0032771,Gold,220333,2020-06-10,Active
LOY0005656,CUS0017140,Silver,101380,2024-06-29,Suspended
LOY0005657,CUS0041987,Blue,15055,2024-08-09,Active
LOY0005658,CUS0018147,Platinum,175932,2021-05-10,Expired
LOY0005659,CUS0027992,Silver,139444,2021-08-30,Active
LOY0005660,CUS0006845,Blue,82926,2016-08-03,Suspended
LOY0005661,CUS0029795,Gold,211479,2021-08-10,Expired
LOY0005662,CUS0019889,Blue,146221,2025-03-25,Active
LOY0005663,CUS0046430,Silver,104213,2025-08-04,Active
LOY0005664,CUS0031767,Platinum,188449,2015-01-18,Active
LOY0005665,CUS0054707,Silver,32548,2022-04-11,Active
LOY0005666,CUS0050570,Platinum,8221,2024-11-06,Active
LOY0005667,CUS0033366,Silver,11266,2018-10-28,Active
LOY0005668,CUS0023517,Gold,181298,2016-09-29,Active
LOY0005669,CUS0027133,Platinum,63058,2022-11-26,Active
LOY0005670,CUS0001102,Silver,143674,2022-07-29,Suspended
LOY0005671,CUS0020113,Silver,176325,2015-07-19,Active
LOY0005672,CUS0013159,Silver,19516,2026-06-13,Active
LOY0005673,CUS0043742,Silver,239368,2018-10-07,Active
LOY0005674,CUS0012945,Silver,13859,2015-04-19,Suspended
LOY0005675,CUS0045889,Blue,209990,2022-11-10,Expired
LOY0005676,CUS0039541,Gold,19986,2020-04-20,Active
LOY0005677,CUS0007631,Blue,65824,2021-10-26,Active
LOY0005678,CUS0017564,Silver,62098,2022-01-25,Suspended
LOY0005679,CUS0047095,Silver,204301,2021-10-24,Suspended
LOY0005680,CUS0021785,Platinum,186032,2018-12-23,Suspended
LOY0005681,CUS0059635,Gold,55130,2017-03-25,Active
LOY0005682,CUS0050346,Silver,81981,2023-05-01,Suspended
LOY0005683,CUS0052172,Platinum,45179,2019-07-06,Active
LOY0005684,CUS0050967,Blue,125367,2018-05-10,Active
LOY0005685,CUS0024838,Silver,178122,2024-09-02,Active
LOY0005686,CUS0008717,Gold,26275,2024-12-14,Expired
LOY0005687,CUS0024349,Silver,151031,2017-09-22,Active
LOY0005688,CUS0033577,Blue,182531,2015-07-15,Active
LOY0005689,CUS0016974,Silver,171970,2026-05-02,Suspended
LOY0005690,CUS0011122,Silver,245282,2017-06-06,Active
LOY0005691,CUS0003134,Silver,82111,2023-06-28,Active
LOY0005692,CUS0022242,Gold,244343,2022-03-28,Suspended
LOY0005693,CUS0029019,Silver,31634,2017-10-30,Suspended
LOY0005694,CUS0059587,Blue,17069,2016-05-04,Active
LOY0005695,CUS0019010,Silver,44564,2015-11-18,Active
LOY0005696,CUS0000193,Gold,75678,2023-12-24,Active
LOY0005697,CUS0028896,Platinum,137008,2025-10-29,Suspended
LOY0005698,CUS0016206,Gold,236963,2022-08-17,Active
LOY0005699,CUS0010212,Blue,91241,2015-04-09,Expired
LOY0005700,CUS0047685,Blue,4373,2023-06-24,Active
LOY0005701,CUS0021612,Blue,47196,2018-01-30,Expired
LOY0005702,CUS0044410,Silver,8289,2017-10-30,Active
LOY0005703,CUS0018755,Blue,133014,2018-04-03,Suspended
LOY0005704,CUS0019449,Silver,244333,2024-12-11,Suspended
LOY0005705,CUS0034187,Silver,144024,2024-05-17,Active
LOY0005706,CUS0042345,Blue,62242,2020-08-25,Suspended
LOY0005707,CUS0058576,Silver,65439,2021-07-21,Active
LOY0005708,CUS0027195,Silver,13601,2026-06-14,Active
LOY0005709,CUS0021564,Gold,71940,2019-05-23,Expired
LOY0005710,CUS0020418,Gold,59987,2019-09-01,Suspended
LOY0005711,CUS0023306,Silver,192308,2016-06-11,Active
LOY0005712,CUS0018469,Platinum,62460,2020-05-10,Active
LOY0005713,CUS0008055,Silver,93336,2024-10-10,Expired
LOY0005714,CUS0014021,Silver,173965,2026-01-22,Expired
LOY0005715,CUS0032840,Silver,1021,2021-10-04,Active
LOY0005716,CUS0014477,Platinum,150465,2023-12-17,Active
LOY0005717,CUS0001514,Silver,117874,2020-10-29,Expired
LOY0005718,CUS0044666,Gold,45546,2023-01-12,Active
LOY0005719,CUS0030894,Gold,50462,2019-09-04,Active
LOY0005720,CUS0041024,Blue,90831,2021-10-15,Active
LOY0005721,CUS0009574,Blue,189237,2025-07-02,Expired
LOY0005722,CUS0003962,Silver,102885,2024-06-11,Active
LOY0005723,CUS0033275,Gold,181624,2022-10-20,Suspended
LOY0005724,CUS0018832,Blue,208510,2024-10-25,Expired
LOY0005725,CUS0059381,Silver,105685,2019-08-12,Suspended
LOY0005726,CUS0049196,Silver,29749,2017-08-19,Suspended
LOY0005727,CUS0046788,Blue,86721,2019-10-27,Active
LOY0005728,CUS0055080,Gold,22059,2022-05-28,Active
LOY0005729,CUS0003191,Gold,220036,2020-08-03,Active
LOY0005730,CUS0053985,Platinum,117519,2025-08-03,Active
LOY0005731,CUS0034482,Silver,116502,2016-01-04,Suspended
LOY0005732,CUS0004233,Blue,49831,2022-02-07,Active
LOY0005733,CUS0047821,Silver,103833,2025-05-23,Expired
LOY0005734,CUS0020150,Silver,220657,2024-10-25,Expired
LOY0005735,CUS0005795,Blue,88722,2022-06-03,Active
LOY0005736,CUS0031880,Gold,152157,2022-10-27,Active
LOY0005737,CUS0022310,Silver,29266,2018-06-12,Active
LOY0005738,CUS0041030,Silver,8732,2015-08-12,Active
LOY0005739,CUS0047015,Blue,138348,2019-02-06,Active
LOY0005740,CUS0040300,Silver,8807,2024-01-08,Suspended
LOY0005741,CUS0005272,Blue,85787,2024-11-20,Active
LOY0005742,CUS0009774,Blue,136936,2020-01-15,Suspended
LOY0005743,CUS0020868,Gold,198294,2016-07-28,Expired
LOY0005744,CUS0037839,Gold,121494,2020-01-31,Suspended
LOY0005745,CUS0019418,Blue,73326,2026-01-08,Active
LOY0005746,CUS0047366,Platinum,217834,2021-12-31,Active
LOY0005747,CUS0031603,Silver,178436,2023-01-21,Suspended
LOY0005748,CUS0054232,Gold,70876,2020-08-08,Suspended
LOY0005749,CUS0010910,Silver,67490,2019-06-07,Expired
LOY0005750,CUS0027919,Blue,43487,2025-07-05,Active
LOY0005751,CUS0010461,Gold,210777,2024-08-20,Active
LOY0005752,CUS0054416,Silver,34836,2015-05-15,Expired
LOY0005753,CUS0004680,Blue,237228,2025-11-21,Active
LOY0005754,CUS0023701,Gold,62406,2019-10-17,Expired
LOY0005755,CUS0041246,Silver,86146,2015-01-17,Active
LOY0005756,CUS0024581,Gold,244881,2025-06-09,Active
LOY0005757,CUS0054474,Platinum,160331,2015-07-01,Expired
LOY0005758,CUS0035893,Gold,49573,2017-04-19,Active
LOY0005759,CUS0039486,Silver,113364,2024-08-04,Active
LOY0005760,CUS0027048,Gold,241703,2017-07-30,Active
LOY0005761,CUS0041240,Platinum,140071,2023-06-30,Active
LOY0005762,CUS0023219,Silver,182475,2016-02-28,Expired
LOY0005763,CUS0002191,Gold,41832,2020-03-04,Suspended
LOY0005764,CUS0037042,Gold,103207,2025-03-06,Active
LOY0005765,CUS0023212,Gold,136069,2015-09-05,Expired
LOY0005766,CUS0003364,Silver,171242,2018-03-18,Active
LOY0005767,CUS0058811,Silver,183449,2024-08-24,Active
LOY0005768,CUS0053080,Blue,179134,2016-03-30,Active
LOY0005769,CUS0000474,Silver,115896,2018-11-07,Expired
LOY0005770,CUS0021699,Gold,197337,2019-01-05,Active
LOY0005771,CUS0049581,Silver,105017,2023-02-11,Active
LOY0005772,CUS0027083,Blue,164119,2023-08-19,Expired
LOY0005773,CUS0012203,Gold,20426,2024-07-21,Suspended
LOY0005774,CUS0036314,Silver,84981,2022-04-04,Active
LOY0005775,CUS0046949,Silver,184244,2026-04-04,Active
LOY0005776,CUS0038033,Gold,222763,2026-01-12,Suspended
LOY0005777,CUS0030142,Gold,143630,2018-11-15,Suspended
LOY0005778,CUS0002973,Gold,217870,2019-10-30,Active
LOY0005779,CUS0053458,Gold,217007,2015-06-19,Expired
LOY0005780,CUS0016175,Blue,40978,2020-05-27,Suspended
LOY0005781,CUS0043711,Gold,168181,2018-01-22,Active
LOY0005782,CUS0037841,Platinum,83247,2015-01-20,Active
LOY0005783,CUS0014595,Gold,58436,2026-03-02,Expired
LOY0005784,CUS0014729,Gold,116646,2018-02-04,Active
LOY0005785,CUS0036883,Gold,60951,2025-05-06,Active
LOY0005786,CUS0017837,Silver,86289,2018-04-11,Active
LOY0005787,CUS0028062,Gold,129791,2023-02-21,Expired
LOY0005788,CUS0022194,Blue,188543,2019-12-17,Suspended
LOY0005789,CUS0027696,Silver,87677,2026-02-13,Active
LOY0005790,CUS0023994,Gold,204496,2018-05-18,Expired
LOY0005791,CUS0001129,Gold,48135,2024-01-31,Suspended
LOY0005792,CUS0009852,Gold,216702,2022-12-28,Active
LOY0005793,CUS0033154,Gold,229555,2025-06-11,Expired
LOY0005794,CUS0016320,Gold,213322,2022-04-21,Expired
LOY0005795,CUS0047588,Gold,42726,2016-11-26,Expired
LOY0005796,CUS0052942,Blue,120602,2018-05-21,Active
LOY0005797,CUS0029703,Silver,197917,2020-10-29,Suspended
LOY0005798,CUS0011729,Blue,213746,2020-04-30,Suspended
LOY0005799,CUS0059672,Silver,84917,2019-08-04,Active
LOY0005800,CUS0041459,Platinum,21377,2019-05-01,Active
LOY0005801,CUS0013879,Platinum,248873,2020-06-25,Expired
LOY0005802,CUS0008292,Gold,150541,2026-03-18,Expired
LOY0005803,CUS0037257,Silver,188714,2016-05-30,Suspended
LOY0005804,CUS0037664,Platinum,224777,2019-01-27,Active
LOY0005805,CUS0009363,Platinum,36182,2015-05-09,Active
LOY0005806,CUS0002042,Blue,125265,2019-06-08,Suspended
LOY0005807,CUS0032176,Silver,61721,2026-05-29,Active
LOY0005808,CUS0026162,Gold,164956,2015-01-21,Active
LOY0005809,CUS0032596,Gold,236913,2016-12-14,Active
LOY0005810,CUS0045690,Gold,66057,2018-03-11,Suspended
LOY0005811,CUS0047252,Blue,14080,2015-11-26,Active
LOY0005812,CUS0030639,Silver,158374,2023-05-08,Active
LOY0005813,CUS0036644,Silver,49147,2022-07-13,Active
LOY0005814,CUS0045115,Silver,14011,2021-07-29,Active
LOY0005815,CUS0050677,Platinum,189824,2016-03-25,Expired
LOY0005816,CUS0033614,Blue,235014,2025-11-09,Suspended
LOY0005817,CUS0021276,Silver,81612,2021-08-24,Active
LOY0005818,CUS0017043,Silver,74093,2016-05-26,Suspended
LOY0005819,CUS0005623,Silver,3758,2018-09-20,Active
LOY0005820,CUS0036894,Silver,190193,2021-05-10,Active
LOY0005821,CUS0051145,Silver,62209,2022-05-16,Active
LOY0005822,CUS0052866,Platinum,95959,2026-01-11,Suspended
LOY0005823,CUS0028243,Gold,10873,2015-07-17,Active
LOY0005824,CUS0046406,Silver,52132,2022-08-06,Expired
LOY0005825,CUS0044980,Gold,69006,2019-04-19,Suspended
LOY0005826,CUS0012156,Silver,178391,2015-01-03,Suspended
LOY0005827,CUS0040494,Silver,126508,2025-03-30,Active
LOY0005828,CUS0053922,Silver,105457,2023-01-27,Active
LOY0005829,CUS0020804,Silver,116048,2018-10-30,Active
LOY0005830,CUS0016671,Blue,85185,2024-03-27,Active
LOY0005831,CUS0035366,Silver,100666,2020-11-04,Active
LOY0005832,CUS0010368,Gold,22146,2018-03-25,Expired
LOY0005833,CUS0007895,Silver,244042,2022-09-28,Expired
LOY0005834,CUS0029004,Blue,138047,2021-01-08,Active
LOY0005835,CUS0035281,Gold,211961,2020-10-05,Suspended
LOY0005836,CUS0044660,Gold,36793,2023-12-19,Active
LOY0005837,CUS0051725,Gold,66156,2023-05-22,Expired
LOY0005838,CUS0028320,Blue,200793,2024-12-19,Active
LOY0005839,CUS0041460,Silver,122333,2025-04-21,Suspended
LOY0005840,CUS0056305,Gold,42561,2026-01-04,Expired
LOY0005841,CUS0028071,Blue,155011,2018-11-06,Suspended
LOY0005842,CUS0018912,Gold,66243,2024-07-18,Active
LOY0005843,CUS0050620,Blue,108705,2020-07-14,Active
LOY0005844,CUS0042249,Silver,110206,2020-07-27,Active
LOY0005845,CUS0021624,Silver,127053,2023-06-10,Active
LOY0005846,CUS0008044,Gold,95568,2017-07-07,Active
LOY0005847,CUS0050335,Silver,173629,2025-05-20,Active
LOY0005848,CUS0053150,Gold,75365,2022-02-15,Active
LOY0005849,CUS0035723,Blue,117801,2015-03-17,Active
LOY0005850,CUS0050162,Silver,210442,2018-05-18,Active
LOY0005851,CUS0009140,Gold,119987,2023-06-02,Expired
LOY0005852,CUS0012870,Silver,175564,2019-03-17,Suspended
LOY0005853,CUS0013781,Blue,47427,2018-05-11,Active
LOY0005854,CUS0004927,Blue,56680,2026-05-08,Active
LOY0005855,CUS0006462,Gold,204325,2024-05-03,Active
LOY0005856,CUS0035537,Blue,226128,2018-02-25,Active
LOY0005857,CUS0044913,Silver,46741,2024-12-15,Expired
LOY0005858,CUS0016905,Silver,221764,2023-08-08,Expired
LOY0005859,CUS0014142,Platinum,170122,2023-05-17,Active
LOY0005860,CUS0012279,Silver,14980,2020-01-07,Active
LOY0005861,CUS0033381,Platinum,168603,2025-06-26,Active
LOY0005862,CUS0023785,Gold,90049,2017-05-18,Expired
LOY0005863,CUS0038591,Blue,193892,2015-08-02,Active
LOY0005864,CUS0008622,Blue,131393,2022-06-25,Active
LOY0005865,CUS0045139,Gold,159398,2015-09-20,Active
LOY0005866,CUS0034214,Silver,86496,2024-01-15,Expired
LOY0005867,CUS0011119,Blue,151505,2025-05-01,Expired
LOY0005868,CUS0031198,Silver,70294,2018-12-29,Expired
LOY0005869,CUS0003780,Silver,29431,2021-03-12,Active
LOY0005870,CUS0038899,Silver,246637,2021-03-09,Suspended
LOY0005871,CUS0017060,Silver,222696,2026-05-28,Active
LOY0005872,CUS0046800,Silver,192955,2017-12-13,Active
LOY0005873,CUS0007320,Blue,134010,2021-08-28,Suspended
LOY0005874,CUS0003518,Platinum,187105,2015-12-25,Active
LOY0005875,CUS0032089,Blue,246867,2017-02-16,Active
LOY0005876,CUS0037988,Platinum,224489,2019-07-30,Active
LOY0005877,CUS0002956,Gold,223190,2024-12-19,Suspended
LOY0005878,CUS0056804,Silver,164020,2023-09-05,Active
LOY0005879,CUS0006189,Blue,188546,2025-01-10,Active
LOY0005880,CUS0010704,Silver,140702,2016-03-23,Active
LOY0005881,CUS0027482,Gold,62902,2022-06-04,Active
LOY0005882,CUS0016886,Silver,236704,2018-10-12,Suspended
LOY0005883,CUS0040372,Gold,96584,2020-02-04,Active
LOY0005884,CUS0024735,Gold,36725,2016-12-14,Active
LOY0005885,CUS0005558,Silver,234790,2016-09-14,Expired
LOY0005886,CUS0042554,Silver,104455,2024-04-28,Active
LOY0005887,CUS0030390,Silver,116678,2017-09-14,Active
LOY0005888,CUS0031144,Blue,249867,2021-10-29,Active
LOY0005889,CUS0018719,Silver,202592,2017-02-12,Active
LOY0005890,CUS0053569,Blue,79515,2017-09-29,Expired
LOY0005891,CUS0043124,Silver,170635,2025-01-24,Suspended
LOY0005892,CUS0001108,Silver,214576,2021-09-27,Active
LOY0005893,CUS0044733,Gold,143063,2023-01-13,Active
LOY0005894,CUS0034754,Gold,137112,2021-08-29,Active
LOY0005895,CUS0031134,Blue,223087,2017-01-07,Active
LOY0005896,CUS0045759,Platinum,42685,2018-07-17,Active
LOY0005897,CUS0030653,Gold,148825,2022-03-01,Suspended
LOY0005898,CUS0007618,Silver,71121,2022-02-23,Expired
LOY0005899,CUS0005643,Platinum,84312,2024-04-27,Expired
LOY0005900,CUS0024918,Gold,205321,2025-05-13,Active
LOY0005901,CUS0026943,Platinum,171281,2016-09-24,Suspended
LOY0005902,CUS0008417,Gold,201213,2022-04-07,Expired
LOY0005903,CUS0011200,Silver,171738,2023-01-07,Active
LOY0005904,CUS0012693,Gold,58608,2021-08-11,Expired
LOY0005905,CUS0004128,Silver,228539,2016-02-01,Suspended
LOY0005906,CUS0032614,Silver,142003,2022-07-12,Active
LOY0005907,CUS0033725,Silver,8959,2015-06-20,Expired
LOY0005908,CUS0006600,Silver,37548,2016-01-08,Active
LOY0005909,CUS0008927,Blue,34766,2015-12-14,Active
LOY0005910,CUS0040454,Gold,48403,2016-08-20,Active
LOY0005911,CUS0014283,Silver,84449,2019-12-11,Active
LOY0005912,CUS0040179,Platinum,49383,2017-01-16,Expired
LOY0005913,CUS0025453,Silver,221787,2025-05-08,Active
LOY0005914,CUS0053682,Blue,154514,2023-08-07,Active
LOY0005915,CUS0001785,Silver,225045,2024-10-21,Active
LOY0005916,CUS0029261,Gold,15647,2023-10-18,Suspended
LOY0005917,CUS0005257,Silver,173247,2020-04-14,Active
LOY0005918,CUS0019640,Silver,232453,2016-09-25,Active
LOY0005919,CUS0026024,Gold,119931,2015-06-01,Active
LOY0005920,CUS0040877,Gold,123366,2016-07-15,Active
LOY0005921,CUS0006743,Gold,11084,2019-12-19,Active
LOY0005922,CUS0051433,Blue,136975,2016-01-03,Active
LOY0005923,CUS0044618,Gold,43069,2024-12-08,Suspended
LOY0005924,CUS0022861,Silver,121558,2016-07-08,Active
LOY0005925,CUS0032679,Gold,33426,2018-04-15,Active
LOY0005926,CUS0050758,Platinum,20010,2021-01-27,Suspended
LOY0005927,CUS0043265,Blue,15787,2025-08-03,Expired
LOY0005928,CUS0017032,Platinum,103286,2020-07-19,Suspended
LOY0005929,CUS0044223,Blue,70101,2017-05-29,Active
LOY0005930,CUS0050999,Blue,84705,2015-05-06,Active
LOY0005931,CUS0059425,Blue,24938,2015-11-13,Active
LOY0005932,CUS0055816,Silver,17085,2016-04-07,Active
LOY0005933,CUS0017543,Silver,241477,2015-05-15,Expired
LOY0005934,CUS0057215,Blue,226749,2026-05-09,Suspended
LOY0005935,CUS0027920,Platinum,134468,2025-12-19,Active
LOY0005936,CUS0032756,Gold,191265,2024-07-23,Active
LOY0005937,CUS0056455,Silver,62751,2016-10-01,Active
LOY0005938,CUS0039598,Gold,82914,2016-03-30,Active
LOY0005939,CUS0050383,Platinum,54611,2015-09-03,Active
LOY0005940,CUS0026298,Blue,747,2025-01-06,Active
LOY0005941,CUS0058395,Blue,86001,2016-10-10,Active
LOY0005942,CUS0045954,Silver,111932,2016-03-21,Active
LOY0005943,CUS0022366,Silver,222584,2017-07-29,Expired
LOY0005944,CUS0017759,Silver,153182,2015-02-22,Suspended
LOY0005945,CUS0037564,Silver,129240,2024-08-17,Suspended
LOY0005946,CUS0008923,Silver,147528,2020-08-02,Active
LOY0005947,CUS0016450,Platinum,8132,2025-12-06,Active
LOY0005948,CUS0006951,Gold,19897,2018-04-17,Active
LOY0005949,CUS0004073,Silver,148414,2022-11-07,Suspended
LOY0005950,CUS0005841,Silver,17063,2022-03-04,Active
LOY0005951,CUS0001692,Platinum,53286,2020-02-04,Suspended
LOY0005952,CUS0002298,Silver,73966,2022-12-30,Active
LOY0005953,CUS0035294,Blue,208553,2017-09-25,Suspended
LOY0005954,CUS0050576,Silver,135557,2022-10-10,Suspended
LOY0005955,CUS0011317,Platinum,199039,2023-11-13,Active
LOY0005956,CUS0052743,Platinum,133519,2020-11-19,Suspended
LOY0005957,CUS0011640,Gold,192195,2024-10-23,Active
LOY0005958,CUS0041545,Platinum,71225,2019-09-06,Active
LOY0005959,CUS0050909,Silver,201113,2020-12-29,Suspended
LOY0005960,CUS0044368,Silver,110160,2020-11-02,Suspended
LOY0005961,CUS0050153,Blue,18219,2019-10-17,Expired
LOY0005962,CUS0036078,Platinum,11139,2016-03-28,Expired
LOY0005963,CUS0001659,Gold,59135,2020-05-26,Active
LOY0005964,CUS0000451,Gold,140274,2018-04-26,Active
LOY0005965,CUS0054839,Silver,55326,2022-12-25,Suspended
LOY0005966,CUS0030062,Silver,234279,2024-04-28,Expired
LOY0005967,CUS0041121,Blue,53799,2026-05-22,Suspended
LOY0005968,CUS0005228,Blue,136051,2015-03-10,Suspended
LOY0005969,CUS0016085,Gold,194036,2018-06-23,Expired
LOY0005970,CUS0007189,Blue,172434,2017-10-10,Active
LOY0005971,CUS0029399,Gold,203146,2024-03-26,Active
LOY0005972,CUS0002754,Blue,84127,2023-07-04,Active
LOY0005973,CUS0016736,Silver,112155,2020-11-22,Expired
LOY0005974,CUS0006009,Silver,144512,2017-08-13,Active
LOY0005975,CUS0050842,Blue,72448,2021-03-29,Active
LOY0005976,CUS0008551,Silver,169021,2023-01-09,Suspended
LOY0005977,CUS0044610,Gold,241084,2026-01-09,Active
LOY0005978,CUS0048720,Blue,82632,2023-07-27,Expired
LOY0005979,CUS0004609,Silver,77066,2018-09-01,Suspended
LOY0005980,CUS0056761,Blue,100607,2018-03-31,Active
LOY0005981,CUS0024211,Platinum,202536,2021-03-22,Expired
LOY0005982,CUS0059519,Gold,216144,2015-07-13,Active
LOY0005983,CUS0042140,Gold,131813,2026-05-28,Expired
LOY0005984,CUS0002634,Blue,17272,2025-10-09,Active
LOY0005985,CUS0012530,Blue,36884,2017-07-10,Expired
LOY0005986,CUS0004278,Silver,170256,2016-05-11,Active
LOY0005987,CUS0000886,Gold,170970,2021-07-11,Suspended
LOY0005988,CUS0036570,Platinum,178901,2017-03-03,Active
LOY0005989,CUS0044156,Silver,165462,2016-12-20,Active
LOY0005990,CUS0052997,Gold,30663,2024-09-22,Active
LOY0005991,CUS0039129,Gold,114019,2016-04-01,Expired
LOY0005992,CUS0056044,Silver,66024,2023-02-02,Active
LOY0005993,CUS0028238,Gold,227998,2015-09-26,Active
LOY0005994,CUS0009123,Silver,116643,2021-11-26,Active
LOY0005995,CUS0020746,Platinum,40518,2016-06-02,Active
LOY0005996,CUS0042639,Gold,185028,2025-01-19,Active
LOY0005997,CUS0057082,Gold,53263,2021-10-31,Expired
LOY0005998,CUS0056552,Blue,76444,2020-11-05,Expired
LOY0005999,CUS0043708,Gold,23683,2018-09-05,Active
LOY0006000,CUS0023643,Gold,14476,2023-10-04,Active
LOY0006001,CUS0053907,Blue,217608,2015-10-09,Expired
LOY0006002,CUS0028729,Blue,50117,2017-06-05,Suspended
LOY0006003,CUS0052713,Silver,190363,2020-05-27,Expired
LOY0006004,CUS0019731,Gold,70006,2020-01-13,Active
LOY0006005,CUS0040335,Gold,134792,2025-10-15,Active
LOY0006006,CUS0011976,Silver,174464,2016-01-14,Active
LOY0006007,CUS0031723,Blue,216561,2020-04-07,Active
LOY0006008,CUS0031760,Silver,226950,2024-02-08,Active
LOY0006009,CUS0053072,Gold,70968,2024-12-04,Active
LOY0006010,CUS0032422,Silver,230551,2024-09-11,Expired
LOY0006011,CUS0034948,Silver,50051,2022-01-13,Suspended
LOY0006012,CUS0043503,Gold,135283,2017-07-21,Active
LOY0006013,CUS0055803,Platinum,26542,2021-09-24,Expired
LOY0006014,CUS0021880,Platinum,96617,2024-04-03,Active
LOY0006015,CUS0055198,Silver,217748,2021-01-21,Expired
LOY0006016,CUS0052978,Silver,220667,2025-04-02,Active
LOY0006017,CUS0035775,Blue,16785,2021-11-25,Active
LOY0006018,CUS0032241,Silver,123705,2017-12-30,Suspended
LOY0006019,CUS0027857,Silver,139269,2020-03-29,Active
LOY0006020,CUS0019607,Blue,123113,2016-05-13,Suspended
LOY0006021,CUS0046048,Silver,42084,2015-01-07,Suspended
LOY0006022,CUS0031556,Gold,112437,2024-03-02,Expired
LOY0006023,CUS0057265,Blue,197884,2024-03-06,Suspended
LOY0006024,CUS0027387,Silver,244093,2025-05-05,Expired
LOY0006025,CUS0026857,Silver,78108,2020-05-24,Suspended
LOY0006026,CUS0041407,Silver,38075,2025-04-11,Active
LOY0006027,CUS0057484,Gold,92442,2021-06-26,Expired
LOY0006028,CUS0022831,Blue,108011,2015-11-27,Active
LOY0006029,CUS0016938,Gold,82344,2020-12-10,Expired
LOY0006030,CUS0047964,Gold,66626,2016-03-28,Active
LOY0006031,CUS0049974,Silver,134435,2020-02-23,Active
LOY0006032,CUS0000035,Blue,50841,2024-06-17,Active
LOY0006033,CUS0051842,Blue,97962,2025-04-26,Active
LOY0006034,CUS0012243,Platinum,136817,2025-07-02,Expired
LOY0006035,CUS0056780,Silver,158084,2026-02-24,Active
LOY0006036,CUS0035261,Silver,180049,2026-02-28,Expired
LOY0006037,CUS0056440,Silver,231898,2025-12-13,Active
LOY0006038,CUS0011989,Silver,212389,2021-05-05,Suspended
LOY0006039,CUS0020747,Gold,91865,2025-06-28,Expired
LOY0006040,CUS0022949,Silver,26287,2026-06-29,Suspended
LOY0006041,CUS0047809,Platinum,239262,2019-02-22,Suspended
LOY0006042,CUS0030644,Gold,150643,2024-04-01,Active
