booking_id,customer_id,booking_date,flight_id,channel,booking_status,total_amount,currency
BK00040437,CUS0019643,2025-11-27,FLT0073001,Mobile App,Confirmed,1477.3,USD
BK00040438,CUS0013617,2025-10-02,FLT0064011,Mobile App,Confirmed,2312.94,USD
BK00040439,CUS0057455,2025-08-05,FLT0048779,Travel Agent,Confirmed,600.32,EUR
BK00040440,CUS0043673,2025-02-21,FLT0001599,Mobile App,Confirmed,3039.6,AUD
BK00040441,CUS0054519,2026-03-21,FLT0035170,Airport Kiosk,Confirmed,1659.82,USD
BK00040442,CUS0017757,2026-03-02,FLT0075905,Airport Kiosk,Cancelled,877.0,EUR
BK00040443,CUS0057583,2026-05-21,FLT0044449,Mobile App,Confirmed,2211.25,USD
BK00040444,CUS0002019,2025-10-28,FLT0038156,Airport Kiosk,Confirmed,2755.91,GBP
BK00040445,CUS0021085,2026-03-01,FLT0066043,Airport Kiosk,Confirmed,3811.98,USD
BK00040446,CUS0026532,2025-05-02,FLT0051724,Call Center,Confirmed,3641.54,USD
BK00040447,CUS0006146,2025-03-26,FLT0038862,Mobile App,Confirmed,1234.7,GBP
BK00040448,CUS0022196,2025-09-04,FLT0041972,Website,Confirmed,1873.51,USD
BK00040449,CUS0038163,2025-10-29,FLT0007995,Airport Kiosk,Confirmed,2961.67,EUR
BK00040450,CUS0012058,2026-07-18,FLT0033472,Mobile App,Confirmed,3656.64,USD
BK00040451,CUS0011500,2026-01-03,FLT0043388,Mobile App,Confirmed,3030.38,USD
BK00040452,CUS0019263,2025-12-27,FLT0070100,Website,Confirmed,1293.13,CAD
BK00040453,CUS0048348,2025-08-05,FLT0048922,Website,Confirmed,265.74,EUR
BK00040454,CUS0057535,2025-10-17,FLT0071026,Website,Confirmed,2553.17,EUR
BK00040455,CUS0031695,2026-02-15,FLT0061963,Travel Agent,Confirmed,1215.09,USD
BK00040456,CUS0049001,2025-09-23,FLT0001986,Mobile App,Confirmed,3819.6,USD
BK00040457,CUS0044900,2025-05-11,FLT0076932,Website,Cancelled,2218.75,USD
BK00040458,CUS0043265,2026-05-03,FLT0074089,Airport Kiosk,Confirmed,1609.55,USD
BK00040459,CUS0010529,2025-11-09,FLT0040893,Website,Confirmed,880.45,USD
BK00040460,CUS0024629,2025-10-22,FLT0000508,Travel Agent,Confirmed,1200.27,USD
BK00040461,CUS0020120,2026-05-18,FLT0012918,Mobile App,Confirmed,1786.42,USD
BK00040462,CUS0014407,2025-10-13,FLT0055948,Mobile App,Confirmed,2706.25,GBP
BK00040463,CUS0039929,2025-08-12,FLT0056401,Website,Confirmed,562.52,EUR
BK00040464,CUS0055044,2025-12-09,FLT0073037,Website,Confirmed,3355.68,USD
BK00040465,CUS0049782,2025-12-22,FLT0002798,Call Center,Confirmed,140.67,USD
BK00040466,CUS0056596,2025-04-20,FLT0055678,Travel Agent,Confirmed,3670.65,USD
BK00040467,CUS0001750,2025-08-26,FLT0015680,Airport Kiosk,Confirmed,1719.58,USD
BK00040468,CUS0000619,2025-11-08,FLT0007908,Website,Confirmed,3874.58,GBP
BK00040469,CUS0055468,2026-01-11,FLT0005450,Website,Cancelled,660.41,GBP
BK00040470,CUS0040013,2026-01-17,FLT0042065,Call Center,Confirmed,4133.65,USD
BK00040471,CUS0012782,2025-09-24,FLT0035954,Mobile App,Confirmed,949.63,USD
BK00040472,CUS0008373,2025-09-05,FLT0012382,Airport Kiosk,Confirmed,2603.41,USD
BK00040473,CUS0010851,2026-02-23,FLT0016520,Mobile App,Confirmed,930.69,USD
BK00040474,CUS0015283,2026-02-14,FLT0076680,Travel Agent,Confirmed,4338.64,USD
BK00040475,CUS0030781,2025-10-13,FLT0005355,Website,Cancelled,632.11,USD
BK00040476,CUS0034080,2025-07-10,FLT0062702,Website,Confirmed,3701.91,GBP
BK00040477,CUS0044735,2025-10-11,FLT0040859,Website,Confirmed,2422.73,EUR
BK00040478,CUS0011971,2026-05-02,FLT0072821,Mobile App,Confirmed,3320.31,USD
BK00040479,CUS0057116,2025-12-20,FLT0077645,Website,Confirmed,3001.84,EUR
BK00040480,CUS0040725,2025-11-08,FLT0012226,Mobile App,Confirmed,2171.52,USD
BK00040481,CUS0011500,2025-10-07,FLT0077975,Call Center,Confirmed,3143.43,EUR
BK00040482,CUS0000651,2025-09-22,FLT0059382,Airport Kiosk,Confirmed,1652.93,EUR
BK00040483,CUS0053421,2025-09-20,FLT0033508,Mobile App,Confirmed,4364.36,CAD
BK00040484,CUS0021733,2025-07-12,FLT0001386,Travel Agent,Confirmed,1680.48,GBP
BK00040485,CUS0042914,2025-06-29,FLT0019005,Travel Agent,Confirmed,3402.48,EUR
BK00040486,CUS0045567,2026-04-17,FLT0073588,Website,Confirmed,2790.98,EUR
BK00040487,CUS0020725,2025-08-30,FLT0031604,Mobile App,Confirmed,3475.8,USD
BK00040488,CUS0028148,2025-08-10,FLT0030335,Call Center,Confirmed,3795.99,USD
BK00040489,CUS0045629,2025-06-17,FLT0054863,Website,Confirmed,3927.38,AUD
BK00040490,CUS0042089,2025-07-04,FLT0035296,Mobile App,Confirmed,3810.12,AUD
BK00040491,CUS0026166,2025-02-25,FLT0008486,Call Center,Confirmed,1784.47,AUD
BK00040492,CUS0053498,2026-02-16,FLT0005515,Travel Agent,Confirmed,3748.27,AUD
BK00040493,CUS0005905,2026-06-07,FLT0053072,Call Center,Confirmed,3737.64,CAD
BK00040494,CUS0024834,2025-12-16,FLT0031975,Website,Confirmed,439.78,AUD
BK00040495,CUS0008735,2025-02-27,FLT0048074,Call Center,Confirmed,2304.95,EUR
BK00040496,CUS0051906,2026-01-06,FLT0027885,Website,Confirmed,2426.84,USD
BK00040497,CUS0045177,2026-04-06,FLT0015548,Airport Kiosk,Confirmed,2900.32,GBP
BK00040498,CUS0039236,2026-01-15,FLT0064160,Travel Agent,Cancelled,2939.08,GBP
BK00040499,CUS0039104,2026-01-03,FLT0066082,Airport Kiosk,Confirmed,3789.08,USD
BK00040500,CUS0018765,2025-08-14,FLT0008843,Website,Confirmed,161.59,USD
BK00040501,CUS0013697,2025-11-09,FLT0069800,Website,Confirmed,2133.05,USD
BK00040502,CUS0046312,2025-11-17,FLT0060738,Mobile App,Confirmed,1106.89,CAD
BK00040503,CUS0058166,2025-05-13,FLT0020430,Travel Agent,Confirmed,2425.22,USD
BK00040504,CUS0031225,2025-03-20,FLT0012698,Call Center,Confirmed,2637.07,GBP
BK00040505,CUS0029842,2026-02-14,FLT0005738,Website,Confirmed,174.64,USD
BK00040506,CUS0035337,2025-06-19,FLT0055295,Website,Confirmed,3553.43,EUR
BK00040507,CUS0046936,2025-12-15,FLT0010160,Airport Kiosk,Confirmed,1499.1,USD
BK00040508,CUS0009842,2025-05-16,FLT0016475,Website,Confirmed,1495.99,EUR
BK00040509,CUS0022365,2025-07-01,FLT0042936,Mobile App,Confirmed,2273.38,USD
BK00040510,CUS0002249,2025-08-06,FLT0056915,Mobile App,Confirmed,2347.19,USD
BK00040511,CUS0058583,2026-03-26,FLT0043737,Mobile App,Cancelled,3184.57,GBP
BK00040512,CUS0005273,2025-12-21,FLT0042208,Airport Kiosk,Confirmed,3972.44,USD
BK00040513,CUS0000682,2025-06-13,FLT0071208,Travel Agent,Cancelled,2161.42,USD
BK00040514,CUS0053554,2025-11-25,FLT0007155,Airport Kiosk,Confirmed,2185.99,USD
BK00040515,CUS0030388,2025-12-12,FLT0070322,Website,Confirmed,2632.11,USD
BK00040516,CUS0009046,2026-02-10,FLT0044551,Travel Agent,Confirmed,2524.45,CAD
BK00040517,CUS0032783,2025-11-11,FLT0041663,Airport Kiosk,Confirmed,4388.86,EUR
BK00040518,CUS0001845,2025-10-01,FLT0013518,Website,Confirmed,2655.89,USD
BK00040519,CUS0002790,2026-03-13,FLT0035759,Website,Confirmed,990.06,USD
BK00040520,CUS0054839,2026-02-22,FLT0070104,Call Center,Confirmed,1611.29,EUR
BK00040521,CUS0058263,2025-04-14,FLT0040393,Website,Confirmed,2415.43,USD
BK00040522,CUS0035152,2025-08-10,FLT0073904,Website,Confirmed,3785.99,EUR
BK00040523,CUS0052208,2025-09-30,FLT0031080,Mobile App,Confirmed,1057.4,USD
BK00040524,CUS0027163,2026-06-04,FLT0069912,Website,Confirmed,172.47,EUR
BK00040525,CUS0025495,2026-01-12,FLT0053815,Call Center,Confirmed,1258.68,USD
BK00040526,CUS0041065,2025-12-12,FLT0053295,Call Center,Confirmed,4044.08,EUR
BK00040527,CUS0005550,2025-12-14,FLT0005514,Call Center,Confirmed,1440.64,EUR
BK00040528,CUS0053628,2026-02-04,FLT0030486,Website,Confirmed,1242.58,GBP
BK00040529,CUS0022309,2026-02-13,FLT0015165,Mobile App,Confirmed,1907.12,AUD
BK00040530,CUS0013638,2025-11-23,FLT0048775,Website,Confirmed,1045.35,EUR
BK00040531,CUS0034376,2026-01-04,FLT0020801,Airport Kiosk,Confirmed,2286.29,USD
BK00040532,CUS0015265,2025-08-15,FLT0011057,Call Center,Confirmed,554.92,GBP
BK00040533,CUS0051592,2026-01-13,FLT0071159,Call Center,Confirmed,3499.02,AUD
BK00040534,CUS0042648,2026-02-17,FLT0055501,Website,Confirmed,3520.79,EUR
BK00040535,CUS0031569,2026-01-02,FLT0062015,Call Center,Confirmed,1822.28,USD
BK00040536,CUS0034204,2026-04-01,FLT0009170,Travel Agent,Confirmed,2992.76,USD
BK00040537,CUS0005049,2025-04-18,FLT0056708,Mobile App,Confirmed,1661.21,USD
BK00040538,CUS0042892,2026-03-03,FLT0037863,Website,Confirmed,4335.17,USD
BK00040539,CUS0023352,2025-09-12,FLT0067741,Call Center,Confirmed,2684.69,USD
BK00040540,CUS0031050,2025-09-05,FLT0018596,Call Center,Confirmed,2670.5,USD
BK00040541,CUS0000441,2026-01-01,FLT0036370,Website,Cancelled,2301.61,GBP
BK00040542,CUS0035596,2025-11-15,FLT0017111,Website,Confirmed,1800.89,EUR
BK00040543,CUS0039253,2025-07-01,FLT0045218,Call Center,Confirmed,1873.34,EUR
BK00040544,CUS0029857,2025-10-07,FLT0006510,Website,Cancelled,4170.8,GBP
BK00040545,CUS0014566,2025-12-18,FLT0079710,Call Center,Confirmed,1242.51,EUR
BK00040546,CUS0026467,2025-12-21,FLT0002589,Call Center,Confirmed,368.58,EUR
BK00040547,CUS0048257,2026-02-04,FLT0049079,Website,Confirmed,3882.64,AUD
BK00040548,CUS0049889,2025-09-03,FLT0004911,Mobile App,Confirmed,771.99,USD
BK00040549,CUS0044545,2026-02-24,FLT0024401,Airport Kiosk,Confirmed,2411.54,USD
BK00040550,CUS0028160,2025-05-06,FLT0055197,Website,Confirmed,3823.1,EUR
BK00040551,CUS0001424,2025-09-14,FLT0057891,Website,Confirmed,484.18,AUD
BK00040552,CUS0056122,2026-03-01,FLT0075878,Call Center,Confirmed,1930.9,EUR
BK00040553,CUS0003801,2025-12-19,FLT0061099,Airport Kiosk,Confirmed,4179.69,EUR
BK00040554,CUS0010549,2026-01-11,FLT0068743,Mobile App,Confirmed,4467.76,EUR
BK00040555,CUS0049350,2025-06-27,FLT0040427,Call Center,Cancelled,597.54,AUD
BK00040556,CUS0029670,2026-04-05,FLT0016844,Travel Agent,Confirmed,3934.6,EUR
BK00040557,CUS0043109,2025-07-15,FLT0058314,Mobile App,Confirmed,4034.89,GBP
BK00040558,CUS0040098,2025-10-13,FLT0029150,Call Center,Confirmed,3881.85,USD
BK00040559,CUS0032269,2025-07-01,FLT0001024,Call Center,Confirmed,3524.03,GBP
BK00040560,CUS0058260,2026-06-18,FLT0003954,Call Center,Confirmed,2574.4,EUR
BK00040561,CUS0023363,2026-04-03,FLT0079084,Call Center,Cancelled,2114.63,USD
BK00040562,CUS0059577,2025-08-07,FLT0067236,Airport Kiosk,Cancelled,542.78,GBP
BK00040563,CUS0013838,2025-06-01,FLT0042561,Call Center,Confirmed,3956.37,USD
BK00040564,CUS0012535,2025-07-15,FLT0021820,Mobile App,Confirmed,194.64,USD
BK00040565,CUS0037897,2026-06-22,FLT0016672,Mobile App,Confirmed,3578.28,USD
BK00040566,CUS0031637,2025-10-27,FLT0015166,Call Center,Confirmed,4481.02,USD
BK00040567,CUS0018979,2026-07-04,FLT0060881,Call Center,Confirmed,4154.95,AUD
BK00040568,CUS0027573,2025-05-08,FLT0057541,Call Center,Confirmed,1025.99,USD
BK00040569,CUS0003906,2025-07-05,FLT0030289,Website,Confirmed,2123.26,USD
BK00040570,CUS0004470,2025-12-19,FLT0078438,Call Center,Confirmed,3562.94,USD
BK00040571,CUS0009904,2026-05-17,FLT0056796,Website,Confirmed,3155.68,USD
BK00040572,CUS0028061,2025-09-19,FLT0059391,Airport Kiosk,Confirmed,2479.62,EUR
BK00040573,CUS0054363,2026-03-21,FLT0075116,Website,Confirmed,3399.34,USD
BK00040574,CUS0017504,2025-07-13,FLT0050272,Mobile App,Confirmed,3716.21,USD
BK00040575,CUS0011658,2025-09-09,FLT0069491,Mobile App,Confirmed,635.25,USD
BK00040576,CUS0047292,2025-03-13,FLT0035525,Call Center,Confirmed,4414.54,USD
BK00040577,CUS0023862,2025-10-01,FLT0023128,Travel Agent,Confirmed,4101.75,USD
BK00040578,CUS0004239,2026-06-11,FLT0051946,Mobile App,Confirmed,716.74,EUR
BK00040579,CUS0029742,2025-12-05,FLT0041150,Website,Confirmed,3518.08,USD
BK00040580,CUS0059253,2025-09-28,FLT0004942,Mobile App,Confirmed,3902.73,USD
BK00040581,CUS0023026,2025-08-05,FLT0008423,Mobile App,Confirmed,4350.87,EUR
BK00040582,CUS0058505,2025-11-23,FLT0009173,Mobile App,Confirmed,151.39,GBP
BK00040583,CUS0048098,2026-05-22,FLT0005283,Call Center,Confirmed,1407.61,USD
BK00040584,CUS0022921,2025-12-22,FLT0071362,Website,Confirmed,3699.09,USD
BK00040585,CUS0050165,2025-12-31,FLT0059510,Airport Kiosk,Cancelled,2587.76,GBP
BK00040586,CUS0034800,2025-11-03,FLT0029591,Airport Kiosk,Confirmed,4480.54,GBP
BK00040587,CUS0015079,2025-06-12,FLT0008843,Airport Kiosk,Confirmed,252.2,USD
BK00040588,CUS0037681,2026-02-01,FLT0012491,Website,Confirmed,390.88,AUD
BK00040589,CUS0047762,2025-10-02,FLT0053486,Mobile App,Confirmed,1716.21,USD
BK00040590,CUS0030508,2026-01-12,FLT0079430,Travel Agent,Confirmed,2252.97,GBP
BK00040591,CUS0053047,2025-07-27,FLT0063604,Mobile App,Confirmed,2860.59,GBP
BK00040592,CUS0025160,2026-05-13,FLT0065260,Mobile App,Cancelled,1820.86,AUD
BK00040593,CUS0034531,2025-06-24,FLT0052677,Travel Agent,Confirmed,4176.59,USD
BK00040594,CUS0003599,2025-12-23,FLT0072717,Airport Kiosk,Confirmed,215.15,GBP
BK00040595,CUS0018786,2026-01-04,FLT0007881,Airport Kiosk,Confirmed,1634.46,EUR
BK00040596,CUS0032425,2026-01-30,FLT0020362,Airport Kiosk,Confirmed,1074.68,GBP
BK00040597,CUS0044308,2026-03-02,FLT0006690,Travel Agent,Confirmed,453.27,USD
BK00040598,CUS0047803,2026-02-26,FLT0068661,Airport Kiosk,Confirmed,1725.53,USD
BK00040599,CUS0002017,2025-10-02,FLT0078977,Website,Confirmed,1969.91,USD
BK00040600,CUS0052099,2025-11-02,FLT0060836,Travel Agent,Confirmed,1401.68,GBP
BK00040601,CUS0046635,2025-09-07,FLT0040449,Airport Kiosk,Confirmed,701.95,USD
BK00040602,CUS0013802,2025-09-23,FLT0047429,Airport Kiosk,Confirmed,1458.49,AUD
BK00040603,CUS0019357,2026-03-26,FLT0015472,Website,Confirmed,267.52,AUD
BK00040604,CUS0055832,2025-06-06,FLT0015354,Travel Agent,Confirmed,3189.97,GBP
BK00040605,CUS0050017,2026-06-18,FLT0067428,Travel Agent,Confirmed,1598.9,GBP
BK00040606,CUS0018381,2025-06-26,FLT0021465,Website,Cancelled,4327.29,GBP
BK00040607,CUS0049364,2025-08-15,FLT0046510,Mobile App,Confirmed,3604.59,USD
BK00040608,CUS0015693,2025-08-03,FLT0078670,Travel Agent,Confirmed,691.54,EUR
BK00040609,CUS0009931,2025-10-12,FLT0023620,Airport Kiosk,Confirmed,1894.57,USD
BK00040610,CUS0024481,2026-01-22,FLT0050600,Airport Kiosk,Confirmed,2973.61,USD
BK00040611,CUS0058455,2025-09-15,FLT0013203,Travel Agent,Confirmed,4498.33,USD
BK00040612,CUS0053275,2025-10-22,FLT0006456,Call Center,Confirmed,1074.59,EUR
BK00040613,CUS0046535,2026-02-08,FLT0032661,Airport Kiosk,Confirmed,3215.85,EUR
BK00040614,CUS0004247,2025-09-23,FLT0052012,Website,Confirmed,2806.49,USD
BK00040615,CUS0032480,2025-04-17,FLT0079211,Mobile App,Confirmed,493.02,USD
BK00040616,CUS0036598,2025-08-22,FLT0048523,Call Center,Confirmed,2267.15,USD
BK00040617,CUS0009867,2025-11-13,FLT0078491,Mobile App,Confirmed,1882.9,CAD
BK00040618,CUS0040525,2025-11-30,FLT0007594,Travel Agent,Confirmed,3576.69,USD
BK00040619,CUS0032558,2025-07-22,FLT0047780,Call Center,Confirmed,2242.95,EUR
BK00040620,CUS0025277,2026-01-12,FLT0074659,Mobile App,Confirmed,4324.34,GBP
BK00040621,CUS0019830,2025-06-27,FLT0037331,Travel Agent,Confirmed,360.1,USD
BK00040622,CUS0014346,2026-01-28,FLT0035701,Airport Kiosk,Confirmed,1535.78,USD
BK00040623,CUS0018015,2025-09-02,FLT0060566,Call Center,Confirmed,1024.4,USD
BK00040624,CUS0000941,2025-08-22,FLT0048589,Call Center,Confirmed,464.42,USD
BK00040625,CUS0010201,2025-10-21,FLT0021623,Travel Agent,Cancelled,2146.14,USD
BK00040626,CUS0013797,2025-08-26,FLT0015390,Call Center,Confirmed,3622.23,USD
BK00040627,CUS0001026,2026-01-28,FLT0019201,Mobile App,Confirmed,2163.66,GBP
BK00040628,CUS0049885,2025-09-22,FLT0074043,Website,Confirmed,3441.27,USD
BK00040629,CUS0020937,2026-05-27,FLT0027038,Mobile App,Confirmed,2752.69,USD
BK00040630,CUS0005851,2026-04-11,FLT0036850,Travel Agent,Confirmed,2060.25,USD
BK00040631,CUS0010340,2025-04-22,FLT0040777,Website,Confirmed,1895.34,USD
BK00040632,CUS0001794,2025-10-30,FLT0041887,Website,Confirmed,1514.48,GBP
BK00040633,CUS0025954,2025-11-16,FLT0020359,Website,Confirmed,3658.2,AUD
BK00040634,CUS0041732,2025-08-06,FLT0049220,Mobile App,Confirmed,693.04,USD
BK00040635,CUS0051828,2025-10-23,FLT0005695,Airport Kiosk,Confirmed,3476.31,USD
BK00040636,CUS0055191,2025-07-21,FLT0028219,Travel Agent,Confirmed,3466.3,EUR
BK00040637,CUS0006742,2025-04-25,FLT0029716,Call Center,Confirmed,1057.35,AUD
BK00040638,CUS0031712,2025-07-26,FLT0039653,Travel Agent,Confirmed,3554.67,EUR
BK00040639,CUS0046311,2026-03-18,FLT0070261,Mobile App,Confirmed,4411.47,GBP
BK00040640,CUS0032636,2025-10-22,FLT0079500,Website,Confirmed,657.15,USD
BK00040641,CUS0030331,2025-07-24,FLT0051044,Airport Kiosk,Confirmed,2572.71,USD
BK00040642,CUS0031197,2025-12-21,FLT0075293,Website,Confirmed,2497.94,AUD
BK00040643,CUS0056109,2025-06-17,FLT0029390,Travel Agent,Confirmed,3250.1,USD
BK00040644,CUS0027745,2026-04-08,FLT0039048,Call Center,Confirmed,3559.84,USD
BK00040645,CUS0047164,2025-08-10,FLT0074899,Travel Agent,Confirmed,934.22,USD
BK00040646,CUS0013899,2025-07-04,FLT0032283,Call Center,Confirmed,2997.96,USD
BK00040647,CUS0013292,2026-01-22,FLT0028128,Mobile App,Confirmed,393.47,USD
BK00040648,CUS0055522,2026-03-19,FLT0063168,Travel Agent,Confirmed,3711.48,USD
BK00040649,CUS0003269,2025-05-12,FLT0032504,Travel Agent,Cancelled,984.41,GBP
BK00040650,CUS0014983,2026-04-04,FLT0031289,Airport Kiosk,Confirmed,975.46,USD
BK00040651,CUS0015762,2026-01-14,FLT0051883,Travel Agent,Confirmed,136.12,USD
BK00040652,CUS0042419,2025-06-15,FLT0059398,Mobile App,Confirmed,3884.11,EUR
BK00040653,CUS0021021,2026-07-13,FLT0051071,Call Center,Confirmed,1715.93,GBP
BK00040654,CUS0004511,2026-03-13,FLT0035399,Airport Kiosk,Confirmed,3183.72,USD
BK00040655,CUS0046589,2025-08-30,FLT0023697,Mobile App,Confirmed,3198.53,EUR
BK00040656,CUS0048221,2026-01-08,FLT0071166,Call Center,Confirmed,1845.74,CAD
BK00040657,CUS0055228,2025-06-18,FLT0039509,Airport Kiosk,Confirmed,2904.53,CAD
BK00040658,CUS0013203,2025-12-05,FLT0046209,Call Center,Confirmed,4439.93,GBP
BK00040659,CUS0045350,2026-02-02,FLT0039561,Airport Kiosk,Confirmed,436.35,USD
BK00040660,CUS0011951,2025-08-03,FLT0071498,Mobile App,Confirmed,4372.12,EUR
BK00040661,CUS0045212,2025-07-15,FLT0004414,Mobile App,Confirmed,1364.97,USD
BK00040662,CUS0027568,2025-11-08,FLT0039772,Website,Confirmed,3842.98,GBP
BK00040663,CUS0019555,2025-09-13,FLT0037958,Travel Agent,Confirmed,3462.32,USD
BK00040664,CUS0019584,2026-01-13,FLT0079759,Travel Agent,Confirmed,3269.4,EUR
BK00040665,CUS0050850,2025-11-12,FLT0016731,Call Center,Confirmed,2836.65,USD
BK00040666,CUS0048276,2026-05-03,FLT0075965,Mobile App,Confirmed,2189.99,GBP
BK00040667,CUS0016819,2026-02-10,FLT0053550,Airport Kiosk,Cancelled,1889.92,CAD
BK00040668,CUS0016632,2026-04-24,FLT0064102,Website,Confirmed,3820.6,EUR
BK00040669,CUS0013855,2025-11-05,FLT0075728,Call Center,Confirmed,1739.45,AUD
BK00040670,CUS0007622,2025-09-22,FLT0042289,Travel Agent,Confirmed,174.63,AUD
BK00040671,CUS0018903,2025-05-16,FLT0040255,Website,Confirmed,4385.33,AUD
BK00040672,CUS0012566,2025-06-11,FLT0044457,Call Center,Confirmed,2837.36,USD
BK00040673,CUS0013666,2026-03-20,FLT0020327,Airport Kiosk,Confirmed,3497.09,AUD
BK00040674,CUS0039756,2025-06-09,FLT0026274,Travel Agent,Confirmed,4222.58,USD
BK00040675,CUS0057355,2026-04-29,FLT0000626,Website,Confirmed,471.78,GBP
BK00040676,CUS0021933,2026-01-08,FLT0023188,Mobile App,Confirmed,2367.13,GBP
BK00040677,CUS0050316,2026-04-04,FLT0000954,Call Center,Confirmed,3085.29,USD
BK00040678,CUS0003798,2026-01-15,FLT0079676,Call Center,Confirmed,1229.26,USD
BK00040679,CUS0025121,2025-08-21,FLT0073834,Website,Confirmed,3485.68,USD
BK00040680,CUS0012599,2026-01-25,FLT0034143,Airport Kiosk,Cancelled,3400.9,USD
BK00040681,CUS0012398,2025-11-26,FLT0031051,Mobile App,Confirmed,2357.03,USD
BK00040682,CUS0029412,2025-08-31,FLT0031614,Mobile App,Confirmed,3147.8,GBP
BK00040683,CUS0007700,2025-08-22,FLT0014488,Travel Agent,Confirmed,1296.89,USD
BK00040684,CUS0054419,2025-03-02,FLT0029710,Travel Agent,Confirmed,2831.27,GBP
BK00040685,CUS0031457,2025-08-01,FLT0040409,Call Center,Cancelled,2180.62,USD
BK00040686,CUS0021712,2026-04-18,FLT0039217,Mobile App,Confirmed,1397.28,USD
BK00040687,CUS0040190,2025-12-14,FLT0037721,Website,Confirmed,348.87,USD
BK00040688,CUS0036737,2025-12-28,FLT0003380,Website,Confirmed,824.75,USD
BK00040689,CUS0056297,2026-01-15,FLT0008819,Mobile App,Confirmed,1660.6,EUR
BK00040690,CUS0036433,2026-01-18,FLT0021462,Airport Kiosk,Confirmed,4319.51,EUR
BK00040691,CUS0036964,2025-07-30,FLT0021096,Travel Agent,Confirmed,3625.92,USD
BK00040692,CUS0042628,2025-11-09,FLT0001069,Airport Kiosk,Confirmed,3744.62,EUR
BK00040693,CUS0008166,2025-12-17,FLT0040214,Website,Confirmed,1482.9,USD
BK00040694,CUS0028268,2026-06-12,FLT0079350,Website,Confirmed,3534.75,EUR
BK00040695,CUS0027993,2025-11-29,FLT0028169,Airport Kiosk,Confirmed,1790.65,EUR
BK00040696,CUS0040972,2025-06-22,FLT0026076,Mobile App,Confirmed,1207.51,USD
BK00040697,CUS0001546,2025-08-17,FLT0048680,Airport Kiosk,Confirmed,1759.18,EUR
BK00040698,CUS0036403,2025-08-24,FLT0048499,Mobile App,Confirmed,1552.34,USD
BK00040699,CUS0042390,2025-11-19,FLT0022057,Website,Confirmed,1636.64,CAD
BK00040700,CUS0054730,2026-04-16,FLT0018278,Travel Agent,Confirmed,2925.61,USD
BK00040701,CUS0006625,2025-05-06,FLT0077820,Airport Kiosk,Confirmed,2166.45,EUR
BK00040702,CUS0010359,2025-06-24,FLT0039580,Website,Confirmed,643.06,EUR
BK00040703,CUS0050756,2026-02-14,FLT0071353,Travel Agent,Confirmed,1423.81,USD
BK00040704,CUS0052827,2026-01-20,FLT0034230,Travel Agent,Confirmed,537.81,GBP
BK00040705,CUS0046344,2025-10-29,FLT0007927,Website,Confirmed,1511.48,AUD
BK00040706,CUS0024535,2025-09-07,FLT0048416,Airport Kiosk,Confirmed,1859.98,USD
BK00040707,CUS0022146,2025-10-17,FLT0058263,Mobile App,Cancelled,1073.54,USD
BK00040708,CUS0017552,2025-08-19,FLT0057423,Call Center,Cancelled,3752.61,USD
BK00040709,CUS0015649,2025-09-29,FLT0043921,Airport Kiosk,Cancelled,665.89,USD
BK00040710,CUS0005060,2025-09-09,FLT0005990,Website,Confirmed,1947.59,USD
BK00040711,CUS0023856,2025-06-04,FLT0000951,Travel Agent,Confirmed,3359.44,USD
BK00040712,CUS0028008,2025-10-08,FLT0054778,Website,Confirmed,1687.54,USD
BK00040713,CUS0014414,2025-11-01,FLT0058311,Airport Kiosk,Confirmed,1018.8,EUR
BK00040714,CUS0004123,2025-07-24,FLT0029422,Website,Confirmed,334.74,USD
BK00040715,CUS0026374,2025-06-03,FLT0019098,Mobile App,Confirmed,2293.29,GBP
BK00040716,CUS0044323,2026-02-01,FLT0021337,Call Center,Confirmed,3322.24,USD
BK00040717,CUS0029716,2025-03-30,FLT0029970,Airport Kiosk,Confirmed,1065.07,EUR
BK00040718,CUS0034883,2025-07-01,FLT0000708,Travel Agent,Cancelled,4370.81,USD
BK00040719,CUS0046252,2025-11-09,FLT0022865,Call Center,Confirmed,3000.53,AUD
BK00040720,CUS0006804,2025-11-22,FLT0029581,Call Center,Confirmed,1052.11,EUR
BK00040721,CUS0033228,2025-11-19,FLT0003424,Airport Kiosk,Confirmed,2435.16,AUD
BK00040722,CUS0022690,2025-07-19,FLT0031626,Website,Confirmed,3302.28,USD
BK00040723,CUS0057966,2026-01-29,FLT0002013,Airport Kiosk,Confirmed,4046.3,USD
BK00040724,CUS0018933,2025-10-11,FLT0027995,Website,Confirmed,4384.29,USD
