checkin_id,ticket_id,passenger_id,flight_id,checkin_time,checkin_method
CHK00060675,TKT00072134,PAX00072134,FLT0010578,2026-07-10 02:01:00,Mobile App
CHK00060676,TKT00072135,PAX00072135,FLT0010578,2026-07-10 04:15:00,Online
CHK00060677,TKT00072136,PAX00072136,FLT0042122,2026-07-27 14:24:00,Counter
CHK00060678,TKT00072137,PAX00072137,FLT0042122,2026-07-27 14:55:00,Mobile App
CHK00060679,TKT00072138,PAX00072138,FLT0015104,2026-07-30 21:42:00,Online
CHK00060680,TKT00072139,PAX00072139,FLT0015104,2026-07-30 22:47:00,Online
CHK00060681,TKT00072141,PAX00072141,FLT0042121,2026-04-09 05:21:00,Mobile App
CHK00060682,TKT00072142,PAX00072142,FLT0042121,2026-04-09 05:54:00,Airport Kiosk
CHK00060683,TKT00072143,PAX00072143,FLT0012898,2026-05-25 20:35:00,Online
CHK00060684,TKT00072144,PAX00072144,FLT0012898,2026-05-25 19:03:00,Online
CHK00060685,TKT00072145,PAX00072145,FLT0070888,2026-01-12 03:41:00,Counter
CHK00060686,TKT00072146,PAX00072146,FLT0070888,2026-01-12 04:38:00,Counter
CHK00060687,TKT00072148,PAX00072148,FLT0031036,2025-09-02 06:21:00,Online
CHK00060688,TKT00072149,PAX00072149,FLT0031036,2025-09-02 05:55:00,Online
CHK00060689,TKT00072150,PAX00072150,FLT0064102,2026-06-24 08:53:00,Mobile App
CHK00060690,TKT00072151,PAX00072151,FLT0034814,2025-12-24 15:22:00,Online
CHK00060691,TKT00072152,PAX00072152,FLT0034814,2025-12-24 15:30:00,Online
CHK00060692,TKT00072153,PAX00072153,FLT0077080,2026-05-29 00:20:00,Airport Kiosk
CHK00060693,TKT00072154,PAX00072154,FLT0077080,2026-05-28 23:52:00,Airport Kiosk
CHK00060694,TKT00072155,PAX00072155,FLT0077080,2026-05-28 23:53:00,Mobile App
CHK00060695,TKT00072156,PAX00072156,FLT0027611,2026-02-05 02:58:00,Online
CHK00060696,TKT00072157,PAX00072157,FLT0033538,2025-11-24 21:48:00,Counter
CHK00060697,TKT00072158,PAX00072158,FLT0033538,2025-11-24 20:39:00,Airport Kiosk
CHK00060698,TKT00072159,PAX00072159,FLT0033538,2025-11-24 21:20:00,Counter
CHK00060699,TKT00072160,PAX00072160,FLT0059482,2025-11-21 14:25:00,Online
CHK00060700,TKT00072161,PAX00072161,FLT0059482,2025-11-21 13:17:00,Mobile App
CHK00060701,TKT00072162,PAX00072162,FLT0015892,2025-09-05 07:33:00,Airport Kiosk
CHK00060702,TKT00072163,PAX00072163,FLT0006146,2025-08-05 23:02:00,Online
CHK00060703,TKT00072165,PAX00072165,FLT0060326,2025-11-04 17:00:00,Mobile App
CHK00060704,TKT00072166,PAX00072166,FLT0060326,2025-11-04 15:52:00,Counter
CHK00060705,TKT00072167,PAX00072167,FLT0060326,2025-11-04 17:11:00,Online
CHK00060706,TKT00072169,PAX00072169,FLT0079813,2026-02-09 11:24:00,Airport Kiosk
CHK00060707,TKT00072170,PAX00072170,FLT0079813,2026-02-09 10:51:00,Counter
CHK00060708,TKT00072171,PAX00072171,FLT0003044,2026-07-02 21:24:00,Online
CHK00060709,TKT00072172,PAX00072172,FLT0074472,2025-09-19 12:47:00,Airport Kiosk
CHK00060710,TKT00072173,PAX00072173,FLT0074472,2025-09-19 13:41:00,Counter
CHK00060711,TKT00072174,PAX00072174,FLT0036282,2025-11-30 17:36:00,Online
CHK00060712,TKT00072175,PAX00072175,FLT0036282,2025-11-30 17:57:00,Mobile App
CHK00060713,TKT00072176,PAX00072176,FLT0041591,2026-04-02 11:07:00,Airport Kiosk
CHK00060714,TKT00072177,PAX00072177,FLT0074537,2025-10-08 19:27:00,Airport Kiosk
CHK00060715,TKT00072178,PAX00072178,FLT0074537,2025-10-08 18:33:00,Counter
CHK00060716,TKT00072179,PAX00072179,FLT0058607,2026-05-08 10:00:00,Mobile App
CHK00060717,TKT00072180,PAX00072180,FLT0018150,2026-04-07 12:04:00,Airport Kiosk
CHK00060718,TKT00072181,PAX00072181,FLT0046542,2025-09-12 23:08:00,Airport Kiosk
CHK00060719,TKT00072182,PAX00072182,FLT0046542,2025-09-13 00:50:00,Airport Kiosk
CHK00060720,TKT00072186,PAX00072186,FLT0063925,2026-02-14 02:31:00,Airport Kiosk
CHK00060721,TKT00072187,PAX00072187,FLT0015315,2026-05-06 18:34:00,Mobile App
CHK00060722,TKT00072188,PAX00072188,FLT0061164,2026-04-03 14:02:00,Airport Kiosk
CHK00060723,TKT00072192,PAX00072192,FLT0011601,2025-10-28 12:35:00,Counter
CHK00060724,TKT00072193,PAX00072193,FLT0044868,2025-10-10 04:32:00,Online
CHK00060725,TKT00072194,PAX00072194,FLT0039646,2025-10-30 06:12:00,Online
CHK00060726,TKT00072195,PAX00072195,FLT0039646,2025-10-30 04:40:00,Online
CHK00060727,TKT00072196,PAX00072196,FLT0039646,2025-10-30 05:22:00,Online
CHK00060728,TKT00072197,PAX00072197,FLT0050636,2026-01-03 10:02:00,Online
CHK00060729,TKT00072199,PAX00072199,FLT0050636,2026-01-03 09:49:00,Airport Kiosk
CHK00060730,TKT00072200,PAX00072200,FLT0011187,2025-12-15 07:45:00,Online
CHK00060731,TKT00072201,PAX00072201,FLT0062093,2026-07-08 04:11:00,Mobile App
CHK00060732,TKT00072202,PAX00072202,FLT0062093,2026-07-08 03:34:00,Online
CHK00060733,TKT00072203,PAX00072203,FLT0064180,2025-10-02 16:21:00,Online
CHK00060734,TKT00072204,PAX00072204,FLT0064180,2025-10-02 17:36:00,Online
CHK00060735,TKT00072205,PAX00072205,FLT0064180,2025-10-02 18:13:00,Mobile App
CHK00060736,TKT00072207,PAX00072207,FLT0032983,2025-09-03 20:14:00,Online
CHK00060737,TKT00072209,PAX00072209,FLT0012082,2025-11-30 12:43:00,Counter
CHK00060738,TKT00072210,PAX00072210,FLT0012082,2025-11-30 14:58:00,Airport Kiosk
CHK00060739,TKT00072213,PAX00072213,FLT0060368,2026-06-01 20:21:00,Online
CHK00060740,TKT00072214,PAX00072214,FLT0060368,2026-06-01 19:33:00,Mobile App
CHK00060741,TKT00072219,PAX00072219,FLT0033074,2025-11-14 20:33:00,Online
CHK00060742,TKT00072220,PAX00072220,FLT0042137,2026-05-26 01:42:00,Airport Kiosk
CHK00060743,TKT00072221,PAX00072221,FLT0038717,2026-01-19 17:48:00,Online
CHK00060744,TKT00072222,PAX00072222,FLT0055703,2025-10-11 00:32:00,Online
CHK00060745,TKT00072223,PAX00072223,FLT0054850,2025-10-25 13:46:00,Online
CHK00060746,TKT00072224,PAX00072224,FLT0054850,2025-10-25 12:13:00,Online
CHK00060747,TKT00072225,PAX00072225,FLT0054850,2025-10-25 13:06:00,Online
CHK00060748,TKT00072226,PAX00072226,FLT0000900,2025-08-02 23:51:00,Counter
CHK00060749,TKT00072227,PAX00072227,FLT0071517,2026-07-02 11:18:00,Airport Kiosk
CHK00060750,TKT00072228,PAX00072228,FLT0071517,2026-07-02 09:04:00,Airport Kiosk
CHK00060751,TKT00072229,PAX00072229,FLT0035401,2026-03-01 20:17:00,Online
CHK00060752,TKT00072230,PAX00072230,FLT0035401,2026-03-01 20:08:00,Counter
CHK00060753,TKT00072231,PAX00072231,FLT0035401,2026-03-01 22:16:00,Mobile App
CHK00060754,TKT00072232,PAX00072232,FLT0079556,2026-08-14 17:50:00,Online
CHK00060755,TKT00072233,PAX00072233,FLT0079556,2026-08-14 17:55:00,Airport Kiosk
CHK00060756,TKT00072234,PAX00072234,FLT0010516,2026-05-03 05:02:00,Airport Kiosk
CHK00060757,TKT00072235,PAX00072235,FLT0043069,2026-07-07 08:01:00,Mobile App
CHK00060758,TKT00072236,PAX00072236,FLT0043069,2026-07-07 08:36:00,Mobile App
CHK00060759,TKT00072237,PAX00072237,FLT0043069,2026-07-07 06:28:00,Mobile App
CHK00060760,TKT00072238,PAX00072238,FLT0038764,2026-05-30 12:24:00,Mobile App
CHK00060761,TKT00072239,PAX00072239,FLT0038764,2026-05-30 10:48:00,Online
CHK00060762,TKT00072240,PAX00072240,FLT0038764,2026-05-30 10:25:00,Airport Kiosk
CHK00060763,TKT00072241,PAX00072241,FLT0003917,2026-05-07 20:05:00,Counter
CHK00060764,TKT00072242,PAX00072242,FLT0078314,2026-06-08 07:26:00,Counter
CHK00060765,TKT00072243,PAX00072243,FLT0078314,2026-06-08 05:54:00,Airport Kiosk
CHK00060766,TKT00072244,PAX00072244,FLT0078314,2026-06-08 07:47:00,Online
CHK00060767,TKT00072246,PAX00072246,FLT0051842,2025-12-31 20:22:00,Online
CHK00060768,TKT00072247,PAX00072247,FLT0031324,2026-04-22 12:14:00,Online
CHK00060769,TKT00072248,PAX00072248,FLT0009395,2026-02-23 16:47:00,Airport Kiosk
CHK00060770,TKT00072249,PAX00072249,FLT0079014,2026-08-15 04:35:00,Online
CHK00060771,TKT00072250,PAX00072250,FLT0079014,2026-08-15 05:09:00,Online
CHK00060772,TKT00072252,PAX00072252,FLT0078036,2026-05-14 00:05:00,Online
CHK00060773,TKT00072253,PAX00072253,FLT0078036,2026-05-14 00:57:00,Airport Kiosk
CHK00060774,TKT00072254,PAX00072254,FLT0078036,2026-05-14 00:23:00,Counter
CHK00060775,TKT00072256,PAX00072256,FLT0065193,2025-12-26 22:26:00,Online
CHK00060776,TKT00072257,PAX00072257,FLT0065193,2025-12-26 23:11:00,Mobile App
CHK00060777,TKT00072258,PAX00072258,FLT0079038,2026-06-19 06:42:00,Online
CHK00060778,TKT00072259,PAX00072259,FLT0035063,2025-12-30 22:44:00,Online
CHK00060779,TKT00072260,PAX00072260,FLT0035063,2025-12-30 22:44:00,Mobile App
CHK00060780,TKT00072262,PAX00072262,FLT0010321,2025-10-16 17:16:00,Airport Kiosk
CHK00060781,TKT00072263,PAX00072263,FLT0010321,2025-10-16 17:50:00,Counter
CHK00060782,TKT00072265,PAX00072265,FLT0001625,2026-03-27 15:48:00,Online
CHK00060783,TKT00072266,PAX00072266,FLT0001959,2026-07-24 12:05:00,Counter
CHK00060784,TKT00072268,PAX00072268,FLT0001959,2026-07-24 10:58:00,Mobile App
CHK00060785,TKT00072269,PAX00072269,FLT0063216,2026-06-25 11:35:00,Online
CHK00060786,TKT00072270,PAX00072270,FLT0073915,2026-03-21 17:51:00,Airport Kiosk
CHK00060787,TKT00072271,PAX00072271,FLT0013676,2025-12-10 19:42:00,Airport Kiosk
CHK00060788,TKT00072272,PAX00072272,FLT0013676,2025-12-10 20:25:00,Online
CHK00060789,TKT00072273,PAX00072273,FLT0013676,2025-12-10 20:10:00,Counter
CHK00060790,TKT00072274,PAX00072274,FLT0019392,2026-03-30 04:39:00,Online
CHK00060791,TKT00072275,PAX00072275,FLT0019342,2026-07-28 22:43:00,Counter
CHK00060792,TKT00072277,PAX00072277,FLT0059396,2026-06-07 15:16:00,Mobile App
CHK00060793,TKT00072278,PAX00072278,FLT0000920,2026-07-26 20:21:00,Mobile App
CHK00060794,TKT00072279,PAX00072279,FLT0022109,2026-01-01 19:11:00,Online
CHK00060795,TKT00072280,PAX00072280,FLT0022109,2026-01-01 16:44:00,Online
CHK00060796,TKT00072281,PAX00072281,FLT0022109,2026-01-01 18:30:00,Online
CHK00060797,TKT00072282,PAX00072282,FLT0022109,2026-01-01 18:59:00,Online
CHK00060798,TKT00072283,PAX00072283,FLT0016008,2025-09-03 10:35:00,Airport Kiosk
CHK00060799,TKT00072284,PAX00072284,FLT0016008,2025-09-03 10:47:00,Online
CHK00060800,TKT00072285,PAX00072285,FLT0016008,2025-09-03 09:53:00,Online
CHK00060801,TKT00072286,PAX00072286,FLT0016008,2025-09-03 09:05:00,Mobile App
CHK00060802,TKT00072287,PAX00072287,FLT0062963,2026-06-28 06:02:00,Mobile App
CHK00060803,TKT00072288,PAX00072288,FLT0004885,2026-03-09 02:24:00,Airport Kiosk
CHK00060804,TKT00072289,PAX00072289,FLT0004885,2026-03-09 02:38:00,Mobile App
CHK00060805,TKT00072290,PAX00072290,FLT0004885,2026-03-09 02:37:00,Counter
CHK00060806,TKT00072291,PAX00072291,FLT0058394,2026-01-13 10:28:00,Online
CHK00060807,TKT00072292,PAX00072292,FLT0058394,2026-01-13 10:54:00,Online
CHK00060808,TKT00072293,PAX00072293,FLT0058394,2026-01-13 09:22:00,Airport Kiosk
CHK00060809,TKT00072294,PAX00072294,FLT0058394,2026-01-13 09:52:00,Online
CHK00060810,TKT00072295,PAX00072295,FLT0023549,2026-06-20 18:31:00,Online
CHK00060811,TKT00072296,PAX00072296,FLT0072568,2025-11-20 01:44:00,Online
CHK00060812,TKT00072297,PAX00072297,FLT0072522,2026-01-10 01:16:00,Airport Kiosk
CHK00060813,TKT00072298,PAX00072298,FLT0060922,2025-12-31 03:39:00,Online
CHK00060814,TKT00072299,PAX00072299,FLT0038076,2026-04-10 14:17:00,Mobile App
CHK00060815,TKT00072300,PAX00072300,FLT0029426,2026-03-13 21:15:00,Online
CHK00060816,TKT00072301,PAX00072301,FLT0029426,2026-03-13 19:34:00,Airport Kiosk
CHK00060817,TKT00072302,PAX00072302,FLT0029426,2026-03-13 19:47:00,Airport Kiosk
CHK00060818,TKT00072304,PAX00072304,FLT0068851,2025-11-03 19:25:00,Airport Kiosk
CHK00060819,TKT00072305,PAX00072305,FLT0014691,2026-01-04 18:42:00,Airport Kiosk
CHK00060820,TKT00072306,PAX00072306,FLT0062032,2026-04-14 12:32:00,Online
CHK00060821,TKT00072307,PAX00072307,FLT0062032,2026-04-14 12:09:00,Airport Kiosk
CHK00060822,TKT00072308,PAX00072308,FLT0062032,2026-04-14 13:27:00,Mobile App
CHK00060823,TKT00072309,PAX00072309,FLT0061543,2025-12-03 14:30:00,Online
CHK00060824,TKT00072310,PAX00072310,FLT0061543,2025-12-03 14:20:00,Online
CHK00060825,TKT00072311,PAX00072311,FLT0056824,2025-10-04 06:48:00,Online
CHK00060826,TKT00072312,PAX00072312,FLT0056824,2025-10-04 07:38:00,Airport Kiosk
CHK00060827,TKT00072313,PAX00072313,FLT0046259,2026-07-09 20:47:00,Airport Kiosk
CHK00060828,TKT00072314,PAX00072314,FLT0046259,2026-07-09 19:54:00,Airport Kiosk
CHK00060829,TKT00072315,PAX00072315,FLT0053489,2025-12-07 10:28:00,Mobile App
CHK00060830,TKT00072316,PAX00072316,FLT0040528,2026-06-19 12:18:00,Airport Kiosk
CHK00060831,TKT00072317,PAX00072317,FLT0040528,2026-06-19 12:57:00,Online
CHK00060832,TKT00072318,PAX00072318,FLT0040528,2026-06-19 13:11:00,Airport Kiosk
CHK00060833,TKT00072319,PAX00072319,FLT0040528,2026-06-19 13:39:00,Online
CHK00060834,TKT00072320,PAX00072320,FLT0067641,2025-09-15 19:42:00,Online
CHK00060835,TKT00072321,PAX00072321,FLT0067641,2025-09-15 21:26:00,Mobile App
CHK00060836,TKT00072322,PAX00072322,FLT0014246,2026-07-27 14:36:00,Mobile App
CHK00060837,TKT00072323,PAX00072323,FLT0014246,2026-07-27 15:28:00,Counter
CHK00060838,TKT00072324,PAX00072324,FLT0000204,2026-06-03 01:42:00,Online
CHK00060839,TKT00072325,PAX00072325,FLT0046304,2026-02-26 22:20:00,Online
CHK00060840,TKT00072326,PAX00072326,FLT0046304,2026-02-27 00:44:00,Online
CHK00060841,TKT00072327,PAX00072327,FLT0046304,2026-02-26 22:30:00,Online
CHK00060842,TKT00072328,PAX00072328,FLT0006651,2026-07-02 11:18:00,Airport Kiosk
CHK00060843,TKT00072329,PAX00072329,FLT0039902,2026-04-07 13:45:00,Airport Kiosk
CHK00060844,TKT00072330,PAX00072330,FLT0039902,2026-04-07 11:37:00,Online
CHK00060845,TKT00072331,PAX00072331,FLT0039902,2026-04-07 12:08:00,Online
CHK00060846,TKT00072332,PAX00072332,FLT0052533,2026-08-02 11:14:00,Airport Kiosk
CHK00060847,TKT00072333,PAX00072333,FLT0052533,2026-08-02 12:52:00,Online
CHK00060848,TKT00072334,PAX00072334,FLT0052533,2026-08-02 11:06:00,Mobile App
CHK00060849,TKT00072335,PAX00072335,FLT0026662,2026-02-16 03:45:00,Online
CHK00060850,TKT00072336,PAX00072336,FLT0026662,2026-02-16 04:54:00,Mobile App
CHK00060851,TKT00072337,PAX00072337,FLT0000311,2026-02-26 23:20:00,Online
CHK00060852,TKT00072338,PAX00072338,FLT0056915,2025-12-30 14:07:00,Counter
CHK00060853,TKT00072342,PAX00072342,FLT0027640,2026-02-14 18:34:00,Mobile App
CHK00060854,TKT00072343,PAX00072343,FLT0006703,2026-02-18 21:30:00,Online
CHK00060855,TKT00072344,PAX00072344,FLT0006703,2026-02-18 20:25:00,Online
CHK00060856,TKT00072345,PAX00072345,FLT0006703,2026-02-18 21:28:00,Online
CHK00060857,TKT00072346,PAX00072346,FLT0040467,2026-03-26 08:01:00,Counter
CHK00060858,TKT00072347,PAX00072347,FLT0038472,2026-05-19 02:00:00,Online
CHK00060859,TKT00072348,PAX00072348,FLT0052094,2025-08-10 23:12:00,Online
CHK00060860,TKT00072349,PAX00072349,FLT0031996,2026-07-30 08:11:00,Mobile App
CHK00060861,TKT00072350,PAX00072350,FLT0031996,2026-07-30 08:37:00,Mobile App
CHK00060862,TKT00072351,PAX00072351,FLT0063442,2025-12-29 05:05:00,Airport Kiosk
CHK00060863,TKT00072352,PAX00072352,FLT0063442,2025-12-29 03:53:00,Counter
CHK00060864,TKT00072353,PAX00072353,FLT0079611,2025-12-28 12:36:00,Airport Kiosk
CHK00060865,TKT00072354,PAX00072354,FLT0079611,2025-12-28 14:16:00,Mobile App
CHK00060866,TKT00072355,PAX00072355,FLT0079611,2025-12-28 14:17:00,Online
CHK00060867,TKT00072356,PAX00072356,FLT0010209,2025-12-16 23:52:00,Mobile App
CHK00060868,TKT00072357,PAX00072357,FLT0010209,2025-12-17 01:22:00,Online
CHK00060869,TKT00072358,PAX00072358,FLT0010209,2025-12-17 01:34:00,Airport Kiosk
CHK00060870,TKT00072359,PAX00072359,FLT0010209,2025-12-17 00:00:00,Mobile App
CHK00060871,TKT00072364,PAX00072364,FLT0019503,2025-11-21 12:42:00,Online
CHK00060872,TKT00072365,PAX00072365,FLT0007881,2026-03-01 20:50:00,Mobile App
CHK00060873,TKT00072366,PAX00072366,FLT0007881,2026-03-01 20:03:00,Mobile App
CHK00060874,TKT00072367,PAX00072367,FLT0007881,2026-03-01 20:51:00,Counter
CHK00060875,TKT00072368,PAX00072368,FLT0038091,2025-10-08 12:28:00,Airport Kiosk
CHK00060876,TKT00072370,PAX00072370,FLT0031924,2026-08-10 08:18:00,Online
CHK00060877,TKT00072371,PAX00072371,FLT0031924,2026-08-10 09:27:00,Online
CHK00060878,TKT00072372,PAX00072372,FLT0044893,2025-09-29 05:23:00,Airport Kiosk
CHK00060879,TKT00072373,PAX00072373,FLT0015539,2026-06-16 15:32:00,Online
CHK00060880,TKT00072375,PAX00072375,FLT0076218,2026-05-24 03:25:00,Mobile App
CHK00060881,TKT00072376,PAX00072376,FLT0076218,2026-05-24 04:52:00,Mobile App
CHK00060882,TKT00072377,PAX00072377,FLT0076218,2026-05-24 03:47:00,Counter
CHK00060883,TKT00072378,PAX00072378,FLT0024492,2026-02-27 15:19:00,Online
CHK00060884,TKT00072379,PAX00072379,FLT0070028,2025-12-01 23:51:00,Airport Kiosk
CHK00060885,TKT00072380,PAX00072380,FLT0026927,2026-06-23 20:35:00,Online
CHK00060886,TKT00072381,PAX00072381,FLT0026927,2026-06-23 21:13:00,Online
CHK00060887,TKT00072382,PAX00072382,FLT0026927,2026-06-23 22:06:00,Online
CHK00060888,TKT00072383,PAX00072383,FLT0011927,2025-09-26 04:23:00,Online
CHK00060889,TKT00072384,PAX00072384,FLT0055960,2026-03-31 21:51:00,Airport Kiosk
CHK00060890,TKT00072385,PAX00072385,FLT0076420,2025-08-20 21:03:00,Mobile App
CHK00060891,TKT00072386,PAX00072386,FLT0076420,2025-08-20 20:51:00,Airport Kiosk
CHK00060892,TKT00072387,PAX00072387,FLT0007376,2026-05-06 12:05:00,Online
CHK00060893,TKT00072389,PAX00072389,FLT0026554,2026-06-19 15:11:00,Mobile App
CHK00060894,TKT00072390,PAX00072390,FLT0026554,2026-06-19 16:11:00,Online
CHK00060895,TKT00072391,PAX00072391,FLT0036439,2026-01-17 05:37:00,Online
CHK00060896,TKT00072392,PAX00072392,FLT0030930,2026-02-01 08:48:00,Mobile App
CHK00060897,TKT00072393,PAX00072393,FLT0064017,2026-01-29 10:15:00,Online
CHK00060898,TKT00072395,PAX00072395,FLT0064017,2026-01-29 12:54:00,Online
CHK00060899,TKT00072396,PAX00072396,FLT0002669,2026-08-09 15:17:00,Airport Kiosk
CHK00060900,TKT00072399,PAX00072399,FLT0044074,2026-07-12 18:09:00,Airport Kiosk
CHK00060901,TKT00072400,PAX00072400,FLT0044074,2026-07-12 19:28:00,Airport Kiosk
CHK00060902,TKT00072401,PAX00072401,FLT0044074,2026-07-12 19:46:00,Mobile App
CHK00060903,TKT00072402,PAX00072402,FLT0044074,2026-07-12 18:21:00,Online
CHK00060904,TKT00072403,PAX00072403,FLT0049966,2025-12-26 14:31:00,Airport Kiosk
CHK00060905,TKT00072404,PAX00072404,FLT0072874,2026-03-17 05:01:00,Online
CHK00060906,TKT00072405,PAX00072405,FLT0001928,2025-10-22 21:00:00,Online
CHK00060907,TKT00072408,PAX00072408,FLT0025686,2026-07-01 03:07:00,Online
CHK00060908,TKT00072411,PAX00072411,FLT0046779,2025-12-24 11:07:00,Mobile App
CHK00060909,TKT00072412,PAX00072412,FLT0046779,2025-12-24 10:52:00,Online
CHK00060910,TKT00072413,PAX00072413,FLT0046779,2025-12-24 11:26:00,Online
CHK00060911,TKT00072414,PAX00072414,FLT0075523,2025-08-31 15:18:00,Counter
CHK00060912,TKT00072415,PAX00072415,FLT0036248,2026-01-24 22:27:00,Online
CHK00060913,TKT00072416,PAX00072416,FLT0036248,2026-01-24 22:40:00,Counter
CHK00060914,TKT00072417,PAX00072417,FLT0064473,2026-06-17 22:55:00,Online
CHK00060915,TKT00072418,PAX00072418,FLT0064473,2026-06-17 22:56:00,Online
CHK00060916,TKT00072419,PAX00072419,FLT0016000,2026-03-16 18:24:00,Mobile App
CHK00060917,TKT00072420,PAX00072420,FLT0001956,2025-10-28 22:47:00,Online
CHK00060918,TKT00072421,PAX00072421,FLT0001956,2025-10-28 23:52:00,Online
CHK00060919,TKT00072422,PAX00072422,FLT0001956,2025-10-28 23:41:00,Counter
CHK00060920,TKT00072423,PAX00072423,FLT0028088,2026-02-18 20:53:00,Online
CHK00060921,TKT00072424,PAX00072424,FLT0028088,2026-02-18 21:16:00,Online
CHK00060922,TKT00072425,PAX00072425,FLT0053997,2026-06-25 13:23:00,Counter
CHK00060923,TKT00072426,PAX00072426,FLT0053997,2026-06-25 15:35:00,Counter
CHK00060924,TKT00072427,PAX00072427,FLT0053121,2026-03-05 14:02:00,Airport Kiosk
CHK00060925,TKT00072428,PAX00072428,FLT0069059,2026-06-02 11:16:00,Online
CHK00060926,TKT00072429,PAX00072429,FLT0069059,2026-06-02 12:40:00,Airport Kiosk
CHK00060927,TKT00072430,PAX00072430,FLT0060095,2026-06-10 01:46:00,Airport Kiosk
CHK00060928,TKT00072431,PAX00072431,FLT0056706,2026-07-28 19:34:00,Counter
CHK00060929,TKT00072432,PAX00072432,FLT0050580,2026-04-02 11:03:00,Airport Kiosk
CHK00060930,TKT00072433,PAX00072433,FLT0050580,2026-04-02 10:29:00,Airport Kiosk
CHK00060931,TKT00072434,PAX00072434,FLT0071448,2025-08-14 00:18:00,Airport Kiosk
CHK00060932,TKT00072436,PAX00072436,FLT0071448,2025-08-14 02:08:00,Airport Kiosk
CHK00060933,TKT00072437,PAX00072437,FLT0007745,2025-09-16 15:04:00,Counter
CHK00060934,TKT00072438,PAX00072438,FLT0007745,2025-09-16 15:28:00,Airport Kiosk
CHK00060935,TKT00072441,PAX00072441,FLT0060768,2025-09-07 22:32:00,Mobile App
CHK00060936,TKT00072442,PAX00072442,FLT0060768,2025-09-07 21:44:00,Online
CHK00060937,TKT00072443,PAX00072443,FLT0067626,2025-09-13 01:11:00,Mobile App
CHK00060938,TKT00072447,PAX00072447,FLT0027962,2026-07-18 21:48:00,Mobile App
CHK00060939,TKT00072448,PAX00072448,FLT0027962,2026-07-18 23:28:00,Online
CHK00060940,TKT00072449,PAX00072449,FLT0027962,2026-07-18 22:03:00,Mobile App
CHK00060941,TKT00072452,PAX00072452,FLT0051630,2025-12-31 11:42:00,Airport Kiosk
CHK00060942,TKT00072453,PAX00072453,FLT0051630,2025-12-31 11:34:00,Online
CHK00060943,TKT00072454,PAX00072454,FLT0051630,2025-12-31 10:58:00,Counter
CHK00060944,TKT00072455,PAX00072455,FLT0054187,2026-05-03 21:00:00,Online
CHK00060945,TKT00072456,PAX00072456,FLT0054187,2026-05-03 20:04:00,Online
CHK00060946,TKT00072457,PAX00072457,FLT0053059,2026-06-14 18:55:00,Online
CHK00060947,TKT00072458,PAX00072458,FLT0053059,2026-06-14 16:37:00,Online
CHK00060948,TKT00072459,PAX00072459,FLT0053059,2026-06-14 17:30:00,Airport Kiosk
CHK00060949,TKT00072460,PAX00072460,FLT0000354,2026-03-23 11:48:00,Online
CHK00060950,TKT00072461,PAX00072461,FLT0075008,2026-05-25 06:30:00,Online
CHK00060951,TKT00072462,PAX00072462,FLT0073617,2025-12-09 03:07:00,Online
CHK00060952,TKT00072463,PAX00072463,FLT0073617,2025-12-09 03:08:00,Online
CHK00060953,TKT00072464,PAX00072464,FLT0051605,2025-12-28 08:05:00,Online
CHK00060954,TKT00072465,PAX00072465,FLT0051605,2025-12-28 07:59:00,Counter
CHK00060955,TKT00072467,PAX00072467,FLT0029706,2026-08-02 14:42:00,Mobile App
CHK00060956,TKT00072468,PAX00072468,FLT0029706,2026-08-02 15:37:00,Online
CHK00060957,TKT00072469,PAX00072469,FLT0079806,2025-09-06 06:07:00,Online
CHK00060958,TKT00072470,PAX00072470,FLT0079806,2025-09-06 05:28:00,Online
CHK00060959,TKT00072471,PAX00072471,FLT0044258,2026-03-27 01:25:00,Online
