feedback_id,customer_id,flight_id,rating,comments,submitted_date
FB004698,CUS0004812,FLT0066080,2,"Lost my baggage, very disappointed.",2026-01-24
FB004699,CUS0058215,,1,Great service!,2025-02-06
FB004700,CUS0011148,FLT0059160,5,Flight was delayed but staff were helpful.,2026-03-27
FB004701,CUS0040528,FLT0025945,5,Great service!,2025-12-26
FB004702,CUS0017034,FLT0072645,2,Smooth check-in process.,2024-04-28
FB004703,CUS0021898,FLT0004960,3,Comfortable seats.,2024-04-05
FB004704,CUS0005441,FLT0055700,3,Comfortable seats.,2025-04-20
FB004705,CUS0015108,FLT0025290,5,,2025-07-29
FB004706,CUS0010816,FLT0045281,2,Flight was delayed but staff were helpful.,2026-07-05
FB004707,CUS0032302,FLT0006173,3,Food could be better.,2025-08-02
FB004708,CUS0015287,FLT0015382,4,,2026-07-13
FB004709,CUS0026480,,1,,2026-04-15
FB004710,CUS0039802,FLT0012776,4,,2025-04-20
FB004711,CUS0003189,FLT0026324,4,"Lost my baggage, very disappointed.",2026-05-06
FB004712,CUS0006578,FLT0024965,2,Food could be better.,2024-01-15
FB004713,CUS0042221,,5,,2025-08-05
FB004714,CUS0037226,FLT0049422,5,,2025-12-27
FB004715,CUS0057295,,2,,2024-07-05
FB004716,CUS0051676,FLT0012104,5,"Lost my baggage, very disappointed.",2026-03-03
FB004717,CUS0025098,,5,,2024-05-29
FB004718,CUS0010675,,5,Smooth check-in process.,2024-12-09
FB004719,CUS0015868,FLT0006923,2,Great service!,2024-09-21
FB004720,CUS0007532,,3,,2024-08-04
FB004721,CUS0035945,FLT0030426,2,Smooth check-in process.,2026-04-30
FB004722,CUS0015814,FLT0056415,2,,2026-06-09
FB004723,CUS0005435,FLT0076175,1,Comfortable seats.,2024-07-23
FB004724,CUS0043820,FLT0066290,1,Comfortable seats.,2025-02-07
FB004725,CUS0048372,FLT0044170,5,Smooth check-in process.,2024-11-05
FB004726,CUS0044646,FLT0061897,3,,2026-06-08
FB004727,CUS0006835,FLT0032781,1,Smooth check-in process.,2024-03-13
FB004728,CUS0034424,FLT0053575,1,,2025-06-04
FB004729,CUS0018929,FLT0000805,5,"Lost my baggage, very disappointed.",2025-06-29
FB004730,CUS0027253,FLT0043770,3,Food could be better.,2024-08-07
FB004731,CUS0037664,FLT0068534,3,,2024-09-27
FB004732,CUS0020903,FLT0015391,1,,2024-07-10
FB004733,CUS0024168,FLT0054275,5,Comfortable seats.,2026-02-08
FB004734,CUS0047823,FLT0056382,3,Great service!,2026-03-06
FB004735,CUS0012829,FLT0010520,1,Smooth check-in process.,2026-07-15
FB004736,CUS0026968,FLT0062999,5,"Excellent crew, will fly again.",2026-01-18
FB004737,CUS0048198,,5,,2025-08-17
FB004738,CUS0056620,,1,Food could be better.,2026-06-07
FB004739,CUS0014083,,5,,2025-09-10
FB004740,CUS0017016,FLT0059677,2,"Lost my baggage, very disappointed.",2024-11-15
FB004741,CUS0016286,FLT0069158,2,Food could be better.,2025-02-09
FB004742,CUS0025505,FLT0030752,2,,2024-01-28
FB004743,CUS0059362,FLT0071068,2,Comfortable seats.,2026-03-26
FB004744,CUS0036974,FLT0061462,1,,2025-12-01
FB004745,CUS0037652,,2,Flight was delayed but staff were helpful.,2025-04-29
FB004746,CUS0001263,FLT0046370,5,,2026-06-10
FB004747,CUS0032051,FLT0030133,4,Smooth check-in process.,2025-11-29
FB004748,CUS0034509,,3,Food could be better.,2025-05-10
FB004749,CUS0035633,FLT0025841,5,Comfortable seats.,2024-03-17
FB004750,CUS0023454,FLT0047634,2,Food could be better.,2025-09-11
FB004751,CUS0000714,FLT0068435,1,"Excellent crew, will fly again.",2024-12-04
FB004752,CUS0005805,FLT0032858,1,Great service!,2026-01-21
FB004753,CUS0033946,,2,Comfortable seats.,2024-05-09
FB004754,CUS0033410,FLT0042052,5,,2025-02-10
FB004755,CUS0048254,FLT0002956,2,"Lost my baggage, very disappointed.",2024-03-29
FB004756,CUS0004466,FLT0013651,3,,2026-04-05
FB004757,CUS0037835,,5,"Excellent crew, will fly again.",2024-12-31
FB004758,CUS0019832,FLT0025573,2,Great service!,2024-12-07
FB004759,CUS0051881,FLT0037312,3,,2024-12-01
FB004760,CUS0015947,FLT0055516,2,,2024-12-06
FB004761,CUS0040269,FLT0023906,3,Comfortable seats.,2025-06-12
FB004762,CUS0004009,FLT0032640,4,Great service!,2024-05-27
FB004763,CUS0004237,FLT0072448,5,"Excellent crew, will fly again.",2024-03-24
FB004764,CUS0016542,,4,"Excellent crew, will fly again.",2025-08-14
FB004765,CUS0043054,FLT0009766,3,Food could be better.,2025-08-07
FB004766,CUS0053995,FLT0079365,4,Smooth check-in process.,2024-12-20
FB004767,CUS0020102,FLT0051722,2,Food could be better.,2025-05-23
FB004768,CUS0032459,FLT0069527,4,Comfortable seats.,2025-06-03
FB004769,CUS0016818,FLT0007222,4,,2026-03-18
FB004770,CUS0043547,FLT0017230,5,Smooth check-in process.,2025-11-12
FB004771,CUS0022036,FLT0056492,4,,2024-06-29
FB004772,CUS0041372,FLT0055165,3,Comfortable seats.,2024-02-24
FB004773,CUS0008605,FLT0055802,1,Great service!,2026-07-17
FB004774,CUS0033893,FLT0024048,5,Flight was delayed but staff were helpful.,2024-06-12
FB004775,CUS0029157,FLT0021633,3,,2026-05-14
FB004776,CUS0027175,FLT0054479,2,"Excellent crew, will fly again.",2024-11-09
FB004777,CUS0013499,FLT0033997,4,Food could be better.,2025-11-09
FB004778,CUS0057275,FLT0033894,2,,2025-01-17
FB004779,CUS0035184,FLT0006819,3,"Lost my baggage, very disappointed.",2026-03-30
FB004780,CUS0029737,FLT0011083,2,"Lost my baggage, very disappointed.",2024-09-23
FB004781,CUS0029691,FLT0026631,5,Comfortable seats.,2025-08-22
FB004782,CUS0014613,FLT0037094,1,Flight was delayed but staff were helpful.,2025-11-25
FB004783,CUS0036779,FLT0014946,4,Comfortable seats.,2024-11-19
FB004784,CUS0055460,FLT0042040,1,,2025-06-26
FB004785,CUS0050832,FLT0060608,5,,2024-08-26
FB004786,CUS0045436,FLT0073763,5,Flight was delayed but staff were helpful.,2024-10-23
FB004787,CUS0027994,FLT0034595,1,,2025-06-12
FB004788,CUS0011333,FLT0073361,5,Flight was delayed but staff were helpful.,2024-12-31
FB004789,CUS0040923,FLT0068198,1,"Excellent crew, will fly again.",2025-02-26
FB004790,CUS0052301,,5,Comfortable seats.,2024-07-15
FB004791,CUS0021963,FLT0040559,1,Food could be better.,2025-07-19
FB004792,CUS0011816,FLT0044595,1,,2026-05-27
FB004793,CUS0034968,FLT0018864,5,Great service!,2024-08-13
FB004794,CUS0056377,,4,,2026-02-16
FB004795,CUS0054164,FLT0038575,3,"Excellent crew, will fly again.",2025-05-23
FB004796,CUS0046128,FLT0020802,5,Flight was delayed but staff were helpful.,2024-10-07
FB004797,CUS0042035,,4,"Lost my baggage, very disappointed.",2025-05-03
FB004798,CUS0055058,,1,"Excellent crew, will fly again.",2025-10-20
FB004799,CUS0051890,,5,,2026-01-07
FB004800,CUS0021090,,2,,2024-09-24
FB004801,CUS0042894,,4,,2025-11-30
FB004802,CUS0023090,,2,Comfortable seats.,2025-05-27
FB004803,CUS0031358,FLT0079031,4,"Excellent crew, will fly again.",2024-03-01
FB004804,CUS0021748,FLT0058662,4,,2024-07-21
FB004805,CUS0034867,FLT0054721,5,Comfortable seats.,2024-06-09
FB004806,CUS0039965,FLT0067290,1,,2025-05-11
FB004807,CUS0011532,FLT0055343,5,Flight was delayed but staff were helpful.,2024-02-10
FB004808,CUS0029518,FLT0050987,3,Flight was delayed but staff were helpful.,2026-07-26
FB004809,CUS0031397,FLT0053111,3,,2025-08-07
FB004810,CUS0054217,,3,,2025-08-21
FB004811,CUS0050855,FLT0067574,3,,2026-07-14
FB004812,CUS0011245,FLT0039884,2,,2024-12-11
FB004813,CUS0042493,FLT0005216,5,Comfortable seats.,2025-04-28
FB004814,CUS0050138,FLT0072941,3,Food could be better.,2024-06-07
FB004815,CUS0039208,FLT0059546,4,,2024-03-19
FB004816,CUS0000310,FLT0015641,2,Great service!,2025-10-16
FB004817,CUS0035782,FLT0079370,2,Comfortable seats.,2025-07-14
FB004818,CUS0007978,FLT0045985,2,Smooth check-in process.,2025-11-30
FB004819,CUS0022684,FLT0047124,3,Comfortable seats.,2025-01-02
FB004820,CUS0028898,FLT0071463,4,Flight was delayed but staff were helpful.,2024-05-27
FB004821,CUS0035526,FLT0015184,2,Smooth check-in process.,2024-01-03
FB004822,CUS0047029,FLT0019367,5,"Excellent crew, will fly again.",2025-12-22
FB004823,CUS0046506,FLT0071032,1,Flight was delayed but staff were helpful.,2024-02-06
FB004824,CUS0053134,FLT0057149,1,"Excellent crew, will fly again.",2026-05-17
FB004825,CUS0018610,FLT0049506,4,Food could be better.,2025-04-23
FB004826,CUS0044106,FLT0071758,5,"Excellent crew, will fly again.",2025-01-05
FB004827,CUS0058909,FLT0028579,4,Flight was delayed but staff were helpful.,2025-11-16
FB004828,CUS0031842,FLT0063766,2,,2025-12-19
FB004829,CUS0058446,FLT0017502,5,Great service!,2026-07-29
FB004830,CUS0049908,FLT0005933,5,Smooth check-in process.,2025-02-25
FB004831,CUS0016653,FLT0031545,2,Comfortable seats.,2024-04-12
FB004832,CUS0006704,FLT0032634,5,Flight was delayed but staff were helpful.,2024-02-03
FB004833,CUS0011553,FLT0062299,2,Great service!,2025-07-08
FB004834,CUS0056656,FLT0018796,5,Smooth check-in process.,2024-04-16
FB004835,CUS0033589,FLT0034075,3,Great service!,2025-10-15
FB004836,CUS0022973,FLT0004616,1,Great service!,2026-05-01
FB004837,CUS0058625,FLT0038708,4,"Lost my baggage, very disappointed.",2025-04-14
FB004838,CUS0038619,FLT0058052,5,,2024-11-07
FB004839,CUS0017403,FLT0024584,5,Flight was delayed but staff were helpful.,2024-03-30
FB004840,CUS0007826,FLT0020518,2,,2026-01-31
FB004841,CUS0017831,FLT0015863,1,,2026-04-29
FB004842,CUS0022911,FLT0079439,2,Flight was delayed but staff were helpful.,2024-09-22
FB004843,CUS0056944,FLT0037813,1,Comfortable seats.,2025-12-14
FB004844,CUS0052756,,1,Flight was delayed but staff were helpful.,2024-04-05
FB004845,CUS0021221,FLT0066970,5,,2024-05-25
FB004846,CUS0024286,,2,,2026-03-11
FB004847,CUS0022551,,1,,2026-02-10
FB004848,CUS0000656,FLT0034874,4,Comfortable seats.,2026-04-12
FB004849,CUS0043390,FLT0031916,4,Smooth check-in process.,2026-05-11
FB004850,CUS0027648,FLT0053035,1,Flight was delayed but staff were helpful.,2025-08-02
FB004851,CUS0054466,,1,Smooth check-in process.,2024-11-15
FB004852,CUS0032647,FLT0026601,2,Great service!,2025-11-30
FB004853,CUS0014999,,5,,2024-03-17
FB004854,CUS0058449,FLT0049618,4,"Excellent crew, will fly again.",2026-02-08
FB004855,CUS0049130,FLT0024892,1,Flight was delayed but staff were helpful.,2026-03-24
FB004856,CUS0054106,FLT0064352,3,,2024-08-13
FB004857,CUS0039269,FLT0017151,1,Flight was delayed but staff were helpful.,2025-07-20
FB004858,CUS0002602,FLT0029028,5,"Excellent crew, will fly again.",2024-02-29
FB004859,CUS0011276,FLT0069538,5,Smooth check-in process.,2024-12-23
FB004860,CUS0005234,FLT0069363,3,"Excellent crew, will fly again.",2024-08-19
FB004861,CUS0036384,FLT0041308,3,Food could be better.,2025-03-27
FB004862,CUS0051728,FLT0055094,4,Flight was delayed but staff were helpful.,2026-08-01
FB004863,CUS0042188,FLT0069433,2,"Excellent crew, will fly again.",2024-02-16
FB004864,CUS0044359,FLT0042769,2,Great service!,2025-01-19
FB004865,CUS0043225,FLT0054937,1,Comfortable seats.,2025-06-25
FB004866,CUS0034871,FLT0058577,5,Smooth check-in process.,2026-07-24
FB004867,CUS0046929,FLT0045276,5,Great service!,2026-06-17
FB004868,CUS0051277,FLT0023212,5,,2025-02-19
FB004869,CUS0043358,FLT0040608,2,,2024-12-12
FB004870,CUS0026027,FLT0004972,3,Smooth check-in process.,2024-01-30
FB004871,CUS0048819,FLT0071272,3,,2025-09-05
FB004872,CUS0012492,FLT0019297,3,,2024-12-19
FB004873,CUS0033327,FLT0010457,2,,2024-10-04
FB004874,CUS0016369,FLT0051290,5,Great service!,2025-05-01
FB004875,CUS0056706,FLT0079615,4,"Lost my baggage, very disappointed.",2026-01-26
FB004876,CUS0018203,FLT0052067,2,Flight was delayed but staff were helpful.,2025-05-08
FB004877,CUS0006019,FLT0003602,4,"Excellent crew, will fly again.",2025-11-14
FB004878,CUS0051459,FLT0022021,4,Food could be better.,2024-06-09
FB004879,CUS0049464,FLT0036370,4,"Excellent crew, will fly again.",2024-11-29
FB004880,CUS0052030,FLT0057516,4,Great service!,2024-10-26
FB004881,CUS0012276,FLT0002120,1,Comfortable seats.,2026-05-20
FB004882,CUS0002921,FLT0059108,5,"Excellent crew, will fly again.",2024-04-03
FB004883,CUS0053424,FLT0062067,4,Comfortable seats.,2025-08-04
FB004884,CUS0011109,FLT0029121,5,,2026-02-01
FB004885,CUS0019199,FLT0052465,3,,2026-07-17
FB004886,CUS0040580,FLT0053807,4,,2024-02-25
FB004887,CUS0020938,FLT0060572,3,Flight was delayed but staff were helpful.,2025-01-01
FB004888,CUS0040166,FLT0052128,4,Flight was delayed but staff were helpful.,2024-08-20
FB004889,CUS0045868,FLT0021651,4,Comfortable seats.,2025-10-31
FB004890,CUS0035065,FLT0018990,4,Great service!,2025-12-11
FB004891,CUS0033545,FLT0051078,4,"Lost my baggage, very disappointed.",2025-04-13
FB004892,CUS0043037,FLT0002069,2,,2025-03-01
FB004893,CUS0018501,FLT0046797,1,"Lost my baggage, very disappointed.",2025-12-28
FB004894,CUS0017577,FLT0036793,1,Food could be better.,2024-08-09
FB004895,CUS0000398,FLT0003217,1,,2024-11-29
FB004896,CUS0051923,FLT0012181,4,,2024-10-30
FB004897,CUS0009045,FLT0020993,4,"Excellent crew, will fly again.",2026-04-16
FB004898,CUS0004884,FLT0010715,3,,2024-10-06
FB004899,CUS0046587,FLT0020642,3,Great service!,2024-05-09
FB004900,CUS0023716,FLT0065176,5,,2026-07-02
FB004901,CUS0033098,FLT0061330,2,Smooth check-in process.,2025-12-13
FB004902,CUS0051601,,1,"Excellent crew, will fly again.",2025-06-29
FB004903,CUS0045732,FLT0049364,1,,2025-10-19
FB004904,CUS0016691,,3,,2026-02-23
FB004905,CUS0030097,FLT0072358,5,Food could be better.,2026-05-28
FB004906,CUS0009931,FLT0039612,3,Great service!,2025-07-16
FB004907,CUS0038705,FLT0039752,3,Comfortable seats.,2025-09-12
FB004908,CUS0022045,FLT0006166,3,Comfortable seats.,2026-04-07
FB004909,CUS0005605,FLT0017036,4,"Lost my baggage, very disappointed.",2026-03-22
FB004910,CUS0008318,,2,Comfortable seats.,2024-05-23
FB004911,CUS0004608,,5,Smooth check-in process.,2025-06-03
FB004912,CUS0036699,,2,Food could be better.,2025-11-07
FB004913,CUS0049352,FLT0014174,4,,2024-05-11
FB004914,CUS0054488,FLT0068089,5,,2024-04-08
FB004915,CUS0049742,,5,"Excellent crew, will fly again.",2026-07-20
FB004916,CUS0007013,FLT0016571,4,Comfortable seats.,2025-03-08
FB004917,CUS0055967,FLT0006615,5,Food could be better.,2024-03-25
FB004918,CUS0040142,FLT0019805,1,"Excellent crew, will fly again.",2026-01-06
FB004919,CUS0050398,FLT0043782,4,Food could be better.,2025-03-16
FB004920,CUS0001313,FLT0034073,2,"Lost my baggage, very disappointed.",2025-02-03
FB004921,CUS0041690,FLT0000639,1,"Excellent crew, will fly again.",2024-09-04
FB004922,CUS0042517,FLT0025367,1,Food could be better.,2024-06-02
FB004923,CUS0021866,FLT0000582,4,Comfortable seats.,2026-05-25
FB004924,CUS0002664,FLT0020030,5,Flight was delayed but staff were helpful.,2024-04-01
FB004925,CUS0040651,FLT0007790,4,,2025-08-04
FB004926,CUS0041697,FLT0079860,2,Comfortable seats.,2024-11-12
FB004927,CUS0007192,FLT0044455,1,"Lost my baggage, very disappointed.",2024-02-03
FB004928,CUS0054121,FLT0053838,1,Food could be better.,2025-10-31
FB004929,CUS0018952,FLT0009807,2,"Lost my baggage, very disappointed.",2025-04-11
FB004930,CUS0010516,,5,"Lost my baggage, very disappointed.",2026-07-09
FB004931,CUS0002416,FLT0027334,2,"Excellent crew, will fly again.",2026-05-06
FB004932,CUS0038743,FLT0036828,5,Comfortable seats.,2026-02-28
FB004933,CUS0010027,FLT0054277,5,"Excellent crew, will fly again.",2025-03-15
FB004934,CUS0053381,,2,Food could be better.,2024-09-12
FB004935,CUS0039401,FLT0055348,3,,2026-05-05
FB004936,CUS0040973,FLT0046342,1,Great service!,2025-03-22
FB004937,CUS0054704,FLT0002269,4,,2024-02-17
FB004938,CUS0039692,FLT0028743,2,,2025-03-23
FB004939,CUS0038779,,2,Smooth check-in process.,2026-07-27
FB004940,CUS0057884,,3,Smooth check-in process.,2024-04-21
FB004941,CUS0022527,FLT0068576,1,Great service!,2025-08-20
FB004942,CUS0042449,FLT0071617,4,Food could be better.,2024-01-25
FB004943,CUS0053450,FLT0071939,5,Comfortable seats.,2025-02-24
FB004944,CUS0053040,FLT0021979,3,"Lost my baggage, very disappointed.",2025-02-21
FB004945,CUS0051136,FLT0060503,2,Food could be better.,2025-06-10
FB004946,CUS0005883,FLT0061031,4,Flight was delayed but staff were helpful.,2025-07-08
FB004947,CUS0054597,FLT0020320,4,"Lost my baggage, very disappointed.",2025-01-01
FB004948,CUS0003486,FLT0043209,5,,2024-10-14
FB004949,CUS0051301,FLT0030170,2,,2025-03-05
FB004950,CUS0030234,FLT0079457,1,Smooth check-in process.,2024-06-07
FB004951,CUS0006795,,1,Food could be better.,2025-07-21
FB004952,CUS0040857,,2,Food could be better.,2024-12-28
FB004953,CUS0012678,,2,Comfortable seats.,2025-02-18
FB004954,CUS0048349,FLT0049478,4,Smooth check-in process.,2025-02-15
FB004955,CUS0036391,FLT0017499,2,Food could be better.,2026-06-02
FB004956,CUS0035135,FLT0071188,2,Flight was delayed but staff were helpful.,2025-01-07
FB004957,CUS0048819,FLT0076437,5,Smooth check-in process.,2025-11-08
FB004958,CUS0012559,FLT0017666,5,,2025-10-16
FB004959,CUS0017445,FLT0065997,1,,2025-03-07
FB004960,CUS0024043,FLT0026273,3,"Lost my baggage, very disappointed.",2024-01-10
FB004961,CUS0035599,FLT0011466,3,Food could be better.,2026-02-11
FB004962,CUS0030811,FLT0001922,1,,2025-06-25
FB004963,CUS0055600,FLT0038814,2,Flight was delayed but staff were helpful.,2024-09-12
FB004964,CUS0059237,FLT0061486,3,,2026-01-26
FB004965,CUS0027652,FLT0026663,4,Great service!,2024-01-12
FB004966,CUS0002206,FLT0047273,4,,2024-12-03
FB004967,CUS0013975,FLT0049171,5,,2024-01-08
FB004968,CUS0028086,,2,"Excellent crew, will fly again.",2026-04-03
FB004969,CUS0055969,FLT0015076,4,,2026-04-30
FB004970,CUS0029579,,3,,2024-06-13
FB004971,CUS0040125,FLT0045894,1,"Lost my baggage, very disappointed.",2024-01-03
FB004972,CUS0004818,FLT0077608,3,,2025-06-16
FB004973,CUS0053489,FLT0033291,5,Smooth check-in process.,2024-07-06
FB004974,CUS0028750,FLT0010561,5,,2024-04-13
FB004975,CUS0052189,,5,Flight was delayed but staff were helpful.,2024-04-10
FB004976,CUS0050871,,3,Food could be better.,2025-03-10
FB004977,CUS0014137,,4,,2025-06-11
FB004978,CUS0008431,,2,,2025-01-27
FB004979,CUS0030741,FLT0035309,1,,2026-05-20
FB004980,CUS0026300,FLT0033950,1,Food could be better.,2025-09-21
FB004981,CUS0026102,FLT0042340,4,"Lost my baggage, very disappointed.",2026-01-10
FB004982,CUS0034573,FLT0060528,5,,2024-06-09
FB004983,CUS0048786,FLT0000924,4,Great service!,2026-02-16
FB004984,CUS0035929,FLT0034929,4,Smooth check-in process.,2024-06-07
FB004985,CUS0009744,FLT0007271,3,Great service!,2024-11-20
FB004986,CUS0053270,,5,"Lost my baggage, very disappointed.",2024-04-07
FB004987,CUS0029775,FLT0003887,1,,2024-06-30
FB004988,CUS0010075,,2,Flight was delayed but staff were helpful.,2024-12-18
FB004989,CUS0046074,FLT0016180,4,Food could be better.,2024-12-18
FB004990,CUS0019484,FLT0038133,4,Flight was delayed but staff were helpful.,2025-07-15
FB004991,CUS0053654,FLT0033383,1,"Excellent crew, will fly again.",2024-05-03
FB004992,CUS0033098,,4,Smooth check-in process.,2025-11-15
FB004993,CUS0027418,FLT0079533,4,Smooth check-in process.,2026-03-27
FB004994,CUS0002347,,2,Flight was delayed but staff were helpful.,2026-03-02
FB004995,CUS0012438,FLT0074559,5,Great service!,2026-01-14
FB004996,CUS0006166,FLT0014129,1,,2024-06-18
FB004997,CUS0059835,FLT0076877,2,Comfortable seats.,2025-09-04
FB004998,CUS0053995,FLT0071593,1,Comfortable seats.,2024-09-03
FB004999,CUS0001717,FLT0041314,2,Smooth check-in process.,2024-03-19
FB005000,CUS0054523,FLT0045659,5,Great service!,2025-11-17
FB005001,CUS0043724,FLT0025204,2,Comfortable seats.,2024-05-19
FB005002,CUS0026728,FLT0014738,2,,2024-04-21
FB005003,CUS0034825,FLT0027874,4,,2026-04-02
FB005004,CUS0024084,FLT0046476,2,Smooth check-in process.,2025-05-09
FB005005,CUS0028757,FLT0072739,4,,2026-06-12
FB005006,CUS0057875,FLT0074522,4,,2026-01-23
FB005007,CUS0040842,,2,Food could be better.,2024-06-30
FB005008,CUS0011164,FLT0037466,1,,2026-03-27
FB005009,CUS0041887,FLT0008992,4,,2024-11-02
FB005010,CUS0049125,FLT0003934,4,Comfortable seats.,2025-10-07
FB005011,CUS0000584,FLT0025166,4,"Excellent crew, will fly again.",2024-10-02
FB005012,CUS0033550,FLT0029202,3,Great service!,2024-05-30
FB005013,CUS0023165,FLT0039012,5,,2024-06-09
FB005014,CUS0042230,FLT0004641,1,"Excellent crew, will fly again.",2025-10-09
FB005015,CUS0020941,FLT0059129,3,Great service!,2025-08-26
FB005016,CUS0026077,FLT0018955,5,"Excellent crew, will fly again.",2025-11-19
FB005017,CUS0003985,FLT0057780,1,"Excellent crew, will fly again.",2025-11-25
FB005018,CUS0011884,FLT0060860,5,,2024-05-31
FB005019,CUS0045079,FLT0007287,4,,2025-11-08
FB005020,CUS0047350,,5,Flight was delayed but staff were helpful.,2025-01-12
FB005021,CUS0050668,,3,Great service!,2024-08-22
FB005022,CUS0026488,,1,"Lost my baggage, very disappointed.",2025-11-03
FB005023,CUS0024298,FLT0066871,5,"Excellent crew, will fly again.",2025-05-02
FB005024,CUS0044672,,3,Flight was delayed but staff were helpful.,2025-08-02
FB005025,CUS0032360,FLT0036944,1,,2025-06-28
FB005026,CUS0036141,FLT0005815,2,,2025-04-18
FB005027,CUS0055623,FLT0030796,4,,2024-01-25
