flight_id,schedule_id,flight_date,aircraft_id,airline_id,route_id,scheduled_departure_time,scheduled_arrival_time,origin_airport_id,dest_airport_id,status,actual_departure_time,actual_arrival_time,gate_id
FLT0007122,SCH001662,2026-07-09,ACFT00430,AL0017,RT00531,20:00:00,13:14:00,APT00247,APT00090,Arrived,2026-07-09 20:00:00,2026-07-10 13:14:00,GATE00595
FLT0007123,SCH000608,2025-08-04,ACFT00584,AL0007,RT00458,17:45:00,02:30:00,APT00209,APT00154,Arrived,2025-08-04 17:45:00,2025-08-05 02:30:00,GATE00343
FLT0007124,SCH001316,2026-02-06,ACFT00478,AL0014,RT00115,17:15:00,07:40:00,APT00208,APT00086,Arrived,2026-02-06 17:15:00,2026-02-07 07:40:00,
FLT0007125,SCH001294,2026-04-18,ACFT00211,AL0002,RT00708,00:15:00,14:12:00,APT00027,APT00070,Arrived,2026-04-18 00:15:00,2026-04-18 14:12:00,GATE00254
FLT0007126,SCH000015,2025-09-13,ACFT00225,AL0002,RT00122,08:00:00,00:54:00,APT00114,APT00202,Arrived,2025-09-13 08:00:00,2025-09-14 00:54:00,GATE00086
FLT0007127,SCH000186,2026-07-12,ACFT00266,AL0011,RT00659,08:00:00,19:05:00,APT00013,APT00061,Delayed,2026-07-12 11:12:00,2026-07-12 22:17:00,GATE00398
FLT0007128,SCH000483,2026-03-11,ACFT00427,AL0001,RT00177,22:00:00,15:40:00,APT00089,APT00005,Arrived,2026-03-11 22:00:00,2026-03-12 15:40:00,GATE00246
FLT0007129,SCH000251,2026-04-18,ACFT00436,AL0013,RT00230,14:15:00,22:01:00,APT00026,APT00171,Arrived,2026-04-18 14:15:00,2026-04-18 22:01:00,GATE00071
FLT0007130,SCH000262,2026-04-08,ACFT00536,AL0011,RT00728,18:00:00,07:10:00,APT00058,APT00013,Arrived,2026-04-08 18:00:00,2026-04-09 07:10:00,GATE00537
FLT0007131,SCH000198,2026-02-11,ACFT00397,AL0017,RT00549,12:00:00,17:02:00,APT00006,APT00240,Cancelled,,,
FLT0007132,SCH001501,2025-09-17,ACFT00258,AL0006,RT00504,13:15:00,06:34:00,APT00060,APT00192,Arrived,2025-09-17 13:15:00,2025-09-18 06:34:00,GATE00207
FLT0007133,SCH001452,2025-09-11,ACFT00353,AL0018,RT00678,16:15:00,23:58:00,APT00104,APT00178,Arrived,2025-09-11 16:15:00,2025-09-11 23:58:00,GATE00586
FLT0007134,SCH002131,2026-07-05,ACFT00532,AL0019,RT00677,14:15:00,19:49:00,APT00222,APT00188,Arrived,2026-07-05 14:15:00,2026-07-05 19:49:00,GATE00500
FLT0007135,SCH001540,2026-03-20,ACFT00553,AL0020,RT00781,03:30:00,04:28:00,APT00190,APT00234,Arrived,2026-03-20 03:30:00,2026-03-20 04:28:00,
FLT0007136,SCH001321,2026-03-30,ACFT00047,AL0016,RT00033,09:00:00,12:00:00,APT00188,APT00051,Arrived,2026-03-30 09:00:00,2026-03-30 12:00:00,GATE00230
FLT0007137,SCH001180,2026-06-19,ACFT00461,AL0016,RT00319,13:15:00,03:22:00,APT00079,APT00141,Arrived,2026-06-19 13:15:00,2026-06-20 03:22:00,GATE00581
FLT0007138,SCH002275,2025-10-13,ACFT00155,AL0011,RT00256,15:45:00,18:44:00,APT00238,APT00042,Arrived,2025-10-13 15:45:00,2025-10-13 18:44:00,GATE00410
FLT0007139,SCH000863,2026-02-10,ACFT00085,AL0015,RT00680,00:45:00,11:16:00,APT00074,APT00059,Arrived,2026-02-10 00:45:00,2026-02-10 11:16:00,GATE00395
FLT0007140,SCH000102,2025-08-02,ACFT00499,AL0013,RT00277,20:45:00,03:02:00,APT00009,APT00225,Arrived,2025-08-02 20:45:00,2025-08-03 03:02:00,GATE00237
FLT0007141,SCH000719,2025-12-15,ACFT00404,AL0003,RT00795,10:15:00,01:28:00,APT00108,APT00190,Arrived,2025-12-15 10:15:00,2025-12-16 01:28:00,GATE00188
FLT0007142,SCH000525,2026-05-31,ACFT00172,AL0016,RT00675,05:30:00,10:12:00,APT00062,APT00003,Arrived,2026-05-31 05:30:00,2026-05-31 10:12:00,GATE00088
FLT0007143,SCH001037,2025-12-08,ACFT00236,AL0016,RT00589,00:15:00,12:29:00,APT00093,APT00071,Arrived,2025-12-08 00:15:00,2025-12-08 12:29:00,GATE00142
FLT0007144,SCH000659,2025-12-24,ACFT00156,AL0013,RT00726,15:00:00,08:54:00,APT00145,APT00059,Arrived,2025-12-24 15:00:00,2025-12-25 08:54:00,GATE00238
FLT0007145,SCH001007,2026-07-11,ACFT00140,AL0008,RT00448,09:30:00,00:06:00,APT00089,APT00182,Arrived,2026-07-11 09:30:00,2026-07-12 00:06:00,GATE00205
FLT0007146,SCH000764,2026-07-29,ACFT00387,AL0003,RT00005,09:00:00,21:56:00,APT00236,APT00215,Arrived,2026-07-29 09:00:00,2026-07-29 21:56:00,GATE00577
FLT0007147,SCH001503,2026-02-13,ACFT00063,AL0009,RT00432,19:15:00,07:04:00,APT00220,APT00195,Arrived,2026-02-13 19:15:00,2026-02-14 07:04:00,GATE00016
FLT0007148,SCH000088,2026-02-17,ACFT00243,AL0003,RT00166,23:30:00,09:51:00,APT00158,APT00075,Arrived,2026-02-17 23:30:00,2026-02-18 09:51:00,GATE00161
FLT0007149,SCH001667,2025-08-01,ACFT00441,AL0009,RT00307,09:00:00,01:49:00,APT00168,APT00067,Arrived,2025-08-01 09:00:00,2025-08-02 01:49:00,GATE00526
FLT0007150,SCH000154,2026-02-19,ACFT00208,AL0008,RT00700,04:30:00,11:59:00,APT00045,APT00107,Delayed,2026-02-19 07:19:00,2026-02-19 14:48:00,GATE00374
FLT0007151,SCH001016,2026-02-17,ACFT00311,AL0011,RT00803,01:30:00,15:22:00,APT00159,APT00206,Arrived,2026-02-17 01:30:00,2026-02-17 15:22:00,GATE00414
FLT0007152,SCH001890,2026-06-23,ACFT00261,AL0020,RT00119,23:15:00,00:55:00,APT00076,APT00039,Delayed,2026-06-24 00:18:00,2026-06-24 01:58:00,GATE00192
FLT0007153,SCH001749,2025-08-17,ACFT00412,AL0007,RT00171,14:00:00,03:54:00,APT00164,APT00171,Arrived,2025-08-17 14:00:00,2025-08-18 03:54:00,GATE00069
FLT0007154,SCH000668,2026-08-07,ACFT00147,AL0004,RT00638,07:45:00,11:21:00,APT00224,APT00157,Scheduled,,,
FLT0007155,SCH001610,2026-04-04,ACFT00076,AL0019,RT00529,23:30:00,04:00:00,APT00031,APT00027,Delayed,2026-04-05 00:58:00,2026-04-05 05:28:00,GATE00199
FLT0007156,SCH001005,2026-03-01,ACFT00378,AL0020,RT00405,07:45:00,13:17:00,APT00127,APT00018,Arrived,2026-03-01 07:45:00,2026-03-01 13:17:00,GATE00315
FLT0007157,SCH001349,2026-04-11,ACFT00001,AL0011,RT00210,07:45:00,18:58:00,APT00042,APT00001,Arrived,2026-04-11 07:45:00,2026-04-11 18:58:00,GATE00040
FLT0007158,SCH001363,2025-09-12,ACFT00510,AL0002,RT00397,14:45:00,03:10:00,APT00040,APT00138,Arrived,2025-09-12 14:45:00,2025-09-13 03:10:00,GATE00433
FLT0007159,SCH002034,2025-12-27,ACFT00076,AL0019,RT00275,16:45:00,06:01:00,APT00135,APT00168,Arrived,2025-12-27 16:45:00,2025-12-28 06:01:00,
FLT0007160,SCH001806,2025-10-22,ACFT00308,AL0018,RT00109,08:30:00,01:27:00,APT00175,APT00135,Arrived,2025-10-22 08:30:00,2025-10-23 01:27:00,
FLT0007161,SCH000138,2026-01-10,ACFT00443,AL0019,RT00291,20:15:00,07:00:00,APT00097,APT00099,Arrived,2026-01-10 20:15:00,2026-01-11 07:00:00,
FLT0007162,SCH000371,2026-05-14,ACFT00238,AL0003,RT00244,18:45:00,11:16:00,APT00046,APT00080,Arrived,2026-05-14 18:45:00,2026-05-15 11:16:00,GATE00201
FLT0007163,SCH001362,2026-06-24,ACFT00065,AL0020,RT00618,17:45:00,01:49:00,APT00014,APT00163,Arrived,2026-06-24 17:45:00,2026-06-25 01:49:00,GATE00593
FLT0007164,SCH002337,2025-10-03,ACFT00134,AL0011,RT00054,21:00:00,10:35:00,APT00202,APT00133,Cancelled,,,
FLT0007165,SCH000923,2026-08-14,ACFT00153,AL0015,RT00038,14:00:00,15:46:00,APT00213,APT00187,Scheduled,,,GATE00311
FLT0007166,SCH000064,2026-03-13,ACFT00135,AL0015,RT00026,15:00:00,16:31:00,APT00165,APT00051,Arrived,2026-03-13 15:00:00,2026-03-13 16:31:00,GATE00565
FLT0007167,SCH001795,2026-04-24,ACFT00428,AL0003,RT00608,07:30:00,13:47:00,APT00090,APT00094,Arrived,2026-04-24 07:30:00,2026-04-24 13:47:00,GATE00550
FLT0007168,SCH002416,2025-12-14,ACFT00523,AL0001,RT00612,12:15:00,20:54:00,APT00171,APT00237,Arrived,2025-12-14 12:15:00,2025-12-14 20:54:00,
FLT0007169,SCH001569,2025-11-15,ACFT00499,AL0013,RT00295,11:15:00,17:09:00,APT00150,APT00030,Arrived,2025-11-15 11:15:00,2025-11-15 17:09:00,
FLT0007170,SCH001839,2026-08-06,ACFT00191,AL0013,RT00879,01:00:00,09:48:00,APT00173,APT00052,Scheduled,,,GATE00405
FLT0007171,SCH002009,2026-04-15,ACFT00350,AL0008,RT00094,16:15:00,03:37:00,APT00093,APT00191,Arrived,2026-04-15 16:15:00,2026-04-16 03:37:00,GATE00169
FLT0007172,SCH000863,2025-10-10,ACFT00571,AL0015,RT00680,00:45:00,11:16:00,APT00074,APT00059,Arrived,2025-10-10 00:45:00,2025-10-10 11:16:00,GATE00034
FLT0007173,SCH000817,2025-09-16,ACFT00501,AL0012,RT00308,14:45:00,00:19:00,APT00162,APT00179,Arrived,2025-09-16 14:45:00,2025-09-17 00:19:00,
FLT0007174,SCH001819,2026-06-11,ACFT00395,AL0001,RT00888,22:15:00,02:02:00,APT00175,APT00226,Arrived,2026-06-11 22:15:00,2026-06-12 02:02:00,
FLT0007175,SCH001822,2026-07-12,ACFT00096,AL0014,RT00603,09:15:00,02:27:00,APT00175,APT00222,Arrived,2026-07-12 09:15:00,2026-07-13 02:27:00,GATE00255
FLT0007176,SCH002479,2025-10-01,ACFT00526,AL0010,RT00075,23:15:00,09:53:00,APT00200,APT00105,Delayed,2025-10-02 01:19:00,2025-10-02 11:57:00,GATE00191
FLT0007177,SCH000366,2025-09-12,ACFT00308,AL0018,RT00089,10:15:00,12:00:00,APT00125,APT00142,Arrived,2025-09-12 10:15:00,2025-09-12 12:00:00,GATE00316
FLT0007178,SCH001779,2025-12-14,ACFT00557,AL0012,RT00050,19:15:00,08:04:00,APT00056,APT00081,Arrived,2025-12-14 19:15:00,2025-12-15 08:04:00,GATE00510
FLT0007179,SCH001961,2026-02-15,ACFT00436,AL0013,RT00689,21:15:00,13:35:00,APT00177,APT00107,Arrived,2026-02-15 21:15:00,2026-02-16 13:35:00,GATE00310
FLT0007180,SCH000579,2026-05-16,ACFT00591,AL0004,RT00535,23:30:00,00:48:00,APT00151,APT00208,Arrived,2026-05-16 23:30:00,2026-05-17 00:48:00,GATE00575
FLT0007181,SCH000792,2026-07-09,ACFT00177,AL0003,RT00599,07:15:00,11:52:00,APT00170,APT00173,Arrived,2026-07-09 07:15:00,2026-07-09 11:52:00,
FLT0007182,SCH002150,2026-04-24,ACFT00178,AL0005,RT00678,18:00:00,01:43:00,APT00104,APT00178,Arrived,2026-04-24 18:00:00,2026-04-25 01:43:00,GATE00586
FLT0007183,SCH002369,2026-04-11,ACFT00597,AL0004,RT00367,03:15:00,15:44:00,APT00015,APT00186,Arrived,2026-04-11 03:15:00,2026-04-11 15:44:00,GATE00064
FLT0007184,SCH001558,2026-03-15,ACFT00040,AL0003,RT00065,19:30:00,07:29:00,APT00240,APT00017,Arrived,2026-03-15 19:30:00,2026-03-16 07:29:00,GATE00354
FLT0007185,SCH000437,2026-03-27,ACFT00386,AL0011,RT00644,16:30:00,23:15:00,APT00079,APT00207,Arrived,2026-03-27 16:30:00,2026-03-27 23:15:00,GATE00458
FLT0007186,SCH002194,2026-07-09,ACFT00139,AL0003,RT00883,02:15:00,10:53:00,APT00199,APT00229,Delayed,2026-07-09 04:40:00,2026-07-09 13:18:00,GATE00187
FLT0007187,SCH001826,2026-06-14,ACFT00062,AL0019,RT00284,04:45:00,10:45:00,APT00027,APT00135,Arrived,2026-06-14 04:45:00,2026-06-14 10:45:00,GATE00254
FLT0007188,SCH002236,2025-11-11,ACFT00398,AL0017,RT00006,17:00:00,02:18:00,APT00089,APT00132,Cancelled,,,
FLT0007189,SCH000526,2025-08-26,ACFT00505,AL0016,RT00398,05:30:00,16:46:00,APT00186,APT00248,Arrived,2025-08-26 05:30:00,2025-08-26 16:46:00,GATE00528
FLT0007190,SCH000319,2025-10-29,ACFT00558,AL0004,RT00332,15:45:00,06:33:00,APT00183,APT00240,Arrived,2025-10-29 15:45:00,2025-10-30 06:33:00,
FLT0007191,SCH001302,2025-11-27,ACFT00170,AL0015,RT00217,17:15:00,00:16:00,APT00145,APT00165,Arrived,2025-11-27 17:15:00,2025-11-28 00:16:00,GATE00238
FLT0007192,SCH001548,2026-03-04,ACFT00138,AL0002,RT00522,14:15:00,21:59:00,APT00035,APT00024,Arrived,2026-03-04 14:15:00,2026-03-04 21:59:00,
FLT0007193,SCH001399,2026-03-02,ACFT00521,AL0010,RT00757,05:30:00,06:39:00,APT00227,APT00082,Arrived,2026-03-02 05:30:00,2026-03-02 06:39:00,GATE00348
FLT0007194,SCH001083,2026-01-30,ACFT00074,AL0002,RT00241,00:15:00,01:20:00,APT00219,APT00069,Arrived,2026-01-30 00:15:00,2026-01-30 01:20:00,GATE00104
FLT0007195,SCH002264,2026-05-21,ACFT00144,AL0008,RT00666,12:00:00,03:07:00,APT00155,APT00147,Arrived,2026-05-21 12:00:00,2026-05-22 03:07:00,GATE00582
FLT0007196,SCH001751,2025-12-19,ACFT00016,AL0018,RT00290,01:15:00,07:22:00,APT00246,APT00089,Arrived,2025-12-19 01:15:00,2025-12-19 07:22:00,GATE00529
FLT0007197,SCH001969,2026-08-07,ACFT00148,AL0004,RT00784,12:15:00,17:44:00,APT00142,APT00240,Scheduled,,,GATE00438
FLT0007198,SCH002181,2026-03-10,ACFT00460,AL0005,RT00165,09:45:00,02:07:00,APT00062,APT00208,Arrived,2026-03-10 09:45:00,2026-03-11 02:07:00,GATE00088
FLT0007199,SCH002164,2026-08-14,ACFT00429,AL0011,RT00123,03:45:00,07:35:00,APT00224,APT00069,Scheduled,,,GATE00447
FLT0007200,SCH001660,2025-12-22,ACFT00449,AL0004,RT00092,19:45:00,02:57:00,APT00024,APT00157,Arrived,2025-12-22 19:45:00,2025-12-23 02:57:00,GATE00151
FLT0007201,SCH002493,2025-09-03,ACFT00363,AL0015,RT00556,23:30:00,05:52:00,APT00233,APT00072,Arrived,2025-09-03 23:30:00,2025-09-04 05:52:00,GATE00213
FLT0007202,SCH000415,2026-02-26,ACFT00229,AL0018,RT00177,03:30:00,21:10:00,APT00089,APT00005,Arrived,2026-02-26 03:30:00,2026-02-26 21:10:00,
FLT0007203,SCH001508,2025-11-26,ACFT00333,AL0010,RT00142,11:45:00,19:07:00,APT00078,APT00041,Delayed,2025-11-26 13:09:00,2025-11-26 20:31:00,GATE00486
FLT0007204,SCH001871,2026-04-21,ACFT00177,AL0003,RT00053,09:45:00,15:34:00,APT00038,APT00146,Arrived,2026-04-21 09:45:00,2026-04-21 15:34:00,GATE00487
FLT0007205,SCH001447,2025-12-24,ACFT00314,AL0008,RT00075,01:15:00,11:53:00,APT00200,APT00105,Arrived,2025-12-24 01:15:00,2025-12-24 11:53:00,GATE00191
FLT0007206,SCH000135,2025-08-20,ACFT00085,AL0015,RT00376,00:30:00,06:55:00,APT00139,APT00236,Arrived,2025-08-20 00:30:00,2025-08-20 06:55:00,GATE00461
FLT0007207,SCH000879,2026-03-08,ACFT00030,AL0010,RT00749,14:45:00,22:50:00,APT00113,APT00197,Arrived,2026-03-08 14:45:00,2026-03-08 22:50:00,GATE00590
FLT0007208,SCH001963,2026-05-15,ACFT00237,AL0013,RT00529,22:30:00,03:00:00,APT00031,APT00027,Arrived,2026-05-15 22:30:00,2026-05-16 03:00:00,GATE00199
FLT0007209,SCH002456,2025-09-12,ACFT00198,AL0003,RT00686,21:15:00,13:30:00,APT00075,APT00070,Delayed,2025-09-13 00:45:00,2025-09-13 17:00:00,GATE00329
FLT0007210,SCH000057,2026-06-09,ACFT00512,AL0005,RT00406,02:30:00,04:21:00,APT00077,APT00006,Arrived,2026-06-09 02:30:00,2026-06-09 04:21:00,GATE00471
FLT0007211,SCH001073,2026-03-02,ACFT00306,AL0009,RT00774,03:30:00,07:17:00,APT00130,APT00243,Delayed,2026-03-02 04:22:00,2026-03-02 08:09:00,GATE00413
FLT0007212,SCH000924,2025-08-06,ACFT00235,AL0011,RT00497,07:00:00,10:32:00,APT00152,APT00142,Arrived,2025-08-06 07:00:00,2025-08-06 10:32:00,GATE00013
FLT0007213,SCH001368,2026-02-22,ACFT00166,AL0019,RT00549,04:15:00,09:17:00,APT00006,APT00240,Arrived,2026-02-22 04:15:00,2026-02-22 09:17:00,GATE00326
FLT0007214,SCH001412,2026-03-09,ACFT00431,AL0015,RT00715,08:00:00,19:50:00,APT00221,APT00164,Arrived,2026-03-09 08:00:00,2026-03-09 19:50:00,GATE00524
FLT0007215,SCH001165,2025-11-10,ACFT00308,AL0018,RT00066,08:15:00,13:27:00,APT00206,APT00061,Arrived,2025-11-10 08:15:00,2025-11-10 13:27:00,GATE00042
FLT0007216,SCH000674,2026-07-08,ACFT00210,AL0001,RT00738,20:45:00,03:07:00,APT00032,APT00115,Arrived,2026-07-08 20:45:00,2026-07-09 03:07:00,GATE00055
FLT0007217,SCH002316,2026-05-29,ACFT00174,AL0002,RT00780,02:45:00,05:27:00,APT00202,APT00121,Arrived,2026-05-29 02:45:00,2026-05-29 05:27:00,GATE00401
FLT0007218,SCH001936,2025-08-13,ACFT00446,AL0009,RT00208,03:15:00,08:04:00,APT00050,APT00077,Arrived,2025-08-13 03:15:00,2025-08-13 08:04:00,GATE00560
FLT0007219,SCH001558,2025-09-28,ACFT00481,AL0003,RT00065,19:30:00,07:29:00,APT00240,APT00017,Arrived,2025-09-28 19:30:00,2025-09-29 07:29:00,GATE00022
FLT0007220,SCH001174,2026-04-13,ACFT00007,AL0013,RT00251,08:00:00,23:46:00,APT00225,APT00069,Arrived,2026-04-13 08:00:00,2026-04-13 23:46:00,GATE00478
FLT0007221,SCH000385,2026-05-14,ACFT00088,AL0017,RT00783,15:30:00,23:27:00,APT00103,APT00163,Arrived,2026-05-14 15:30:00,2026-05-14 23:27:00,GATE00455
FLT0007222,SCH001575,2025-08-27,ACFT00247,AL0002,RT00692,08:45:00,19:05:00,APT00151,APT00146,Arrived,2025-08-27 08:45:00,2025-08-27 19:05:00,GATE00575
FLT0007223,SCH001164,2025-08-08,ACFT00044,AL0016,RT00771,01:00:00,08:16:00,APT00145,APT00238,Delayed,2025-08-08 02:02:00,2025-08-08 09:18:00,GATE00380
FLT0007224,SCH002361,2026-07-29,ACFT00328,AL0014,RT00616,08:15:00,09:37:00,APT00196,APT00067,Arrived,2026-07-29 08:15:00,2026-07-29 09:37:00,GATE00482
FLT0007225,SCH000950,2026-07-21,ACFT00580,AL0004,RT00016,12:00:00,05:04:00,APT00187,APT00130,Arrived,2026-07-21 12:00:00,2026-07-22 05:04:00,GATE00408
FLT0007226,SCH000398,2026-08-11,ACFT00357,AL0011,RT00337,17:45:00,21:00:00,APT00078,APT00202,Scheduled,,,GATE00271
FLT0007227,SCH001206,2026-01-18,ACFT00451,AL0002,RT00681,03:45:00,19:16:00,APT00238,APT00062,Arrived,2026-01-18 03:45:00,2026-01-18 19:16:00,GATE00410
FLT0007228,SCH002314,2026-03-25,ACFT00374,AL0005,RT00084,10:45:00,04:10:00,APT00235,APT00127,Arrived,2026-03-25 10:45:00,2026-03-26 04:10:00,GATE00186
FLT0007229,SCH001817,2025-10-31,ACFT00307,AL0013,RT00320,16:15:00,00:31:00,APT00105,APT00097,Arrived,2025-10-31 16:15:00,2025-11-01 00:31:00,GATE00122
FLT0007230,SCH002262,2026-04-08,ACFT00441,AL0009,RT00772,20:30:00,11:17:00,APT00092,APT00052,Arrived,2026-04-08 20:30:00,2026-04-09 11:17:00,GATE00223
FLT0007231,SCH001413,2025-11-12,ACFT00487,AL0007,RT00099,10:00:00,12:38:00,APT00066,APT00235,Arrived,2025-11-12 10:00:00,2025-11-12 12:38:00,GATE00434
FLT0007232,SCH002428,2026-06-30,ACFT00023,AL0016,RT00732,22:45:00,07:56:00,APT00022,APT00074,Arrived,2026-06-30 22:45:00,2026-07-01 07:56:00,GATE00516
FLT0007233,SCH001704,2026-08-06,ACFT00035,AL0016,RT00286,22:45:00,03:33:00,APT00049,APT00176,Scheduled,,,GATE00501
FLT0007234,SCH000687,2026-05-20,ACFT00136,AL0017,RT00153,12:15:00,23:47:00,APT00186,APT00017,Arrived,2026-05-20 12:15:00,2026-05-20 23:47:00,
FLT0007235,SCH000962,2026-04-27,ACFT00389,AL0003,RT00453,22:30:00,11:44:00,APT00027,APT00015,Delayed,2026-04-28 01:38:00,2026-04-28 14:52:00,GATE00254
FLT0007236,SCH002170,2025-12-08,ACFT00105,AL0012,RT00535,05:15:00,06:33:00,APT00151,APT00208,Arrived,2025-12-08 05:15:00,2025-12-08 06:33:00,GATE00575
FLT0007237,SCH000902,2026-03-29,ACFT00292,AL0019,RT00322,11:15:00,22:55:00,APT00138,APT00072,Arrived,2026-03-29 11:15:00,2026-03-29 22:55:00,GATE00428
FLT0007238,SCH001814,2026-05-12,ACFT00076,AL0019,RT00089,01:15:00,03:00:00,APT00125,APT00142,Delayed,2026-05-12 01:59:00,2026-05-12 03:44:00,GATE00341
FLT0007239,SCH001826,2026-03-30,ACFT00091,AL0019,RT00284,04:45:00,10:45:00,APT00027,APT00135,Arrived,2026-03-30 04:45:00,2026-03-30 10:45:00,
FLT0007240,SCH001737,2026-02-25,ACFT00223,AL0005,RT00548,14:30:00,01:48:00,APT00009,APT00163,Arrived,2026-02-25 14:30:00,2026-02-26 01:48:00,GATE00237
FLT0007241,SCH001405,2025-11-09,ACFT00363,AL0015,RT00077,06:30:00,07:15:00,APT00240,APT00103,Arrived,2025-11-09 06:30:00,2025-11-09 07:15:00,GATE00509
FLT0007242,SCH002239,2026-02-17,ACFT00396,AL0018,RT00142,01:30:00,08:52:00,APT00078,APT00041,Arrived,2026-02-17 01:30:00,2026-02-17 08:52:00,GATE00035
FLT0007243,SCH001910,2025-12-29,ACFT00192,AL0006,RT00255,01:45:00,08:27:00,APT00188,APT00001,Arrived,2025-12-29 01:45:00,2025-12-29 08:27:00,GATE00404
FLT0007244,SCH000221,2025-10-08,ACFT00299,AL0014,RT00695,05:15:00,06:50:00,APT00120,APT00174,Delayed,2025-10-08 07:23:00,2025-10-08 08:58:00,GATE00295
FLT0007245,SCH001490,2026-03-29,ACFT00071,AL0005,RT00833,09:30:00,23:59:00,APT00205,APT00232,Arrived,2026-03-29 09:30:00,2026-03-29 23:59:00,GATE00180
FLT0007246,SCH001131,2026-06-10,ACFT00008,AL0013,RT00835,21:30:00,13:32:00,APT00220,APT00077,Delayed,2026-06-11 00:27:00,2026-06-11 16:29:00,GATE00016
FLT0007247,SCH002241,2026-05-31,ACFT00269,AL0018,RT00191,12:15:00,23:25:00,APT00059,APT00099,Arrived,2026-05-31 12:15:00,2026-05-31 23:25:00,GATE00511
FLT0007248,SCH001434,2026-07-04,ACFT00170,AL0015,RT00171,08:00:00,21:54:00,APT00164,APT00171,Delayed,2026-07-04 11:33:00,2026-07-05 01:27:00,GATE00069
FLT0007249,SCH001896,2026-03-15,ACFT00009,AL0001,RT00806,03:15:00,08:16:00,APT00062,APT00061,Arrived,2026-03-15 03:15:00,2026-03-15 08:16:00,GATE00134
FLT0007250,SCH001837,2025-09-05,ACFT00238,AL0003,RT00314,15:15:00,04:11:00,APT00218,APT00249,Arrived,2025-09-05 15:15:00,2025-09-06 04:11:00,GATE00352
FLT0007251,SCH002333,2025-09-05,ACFT00590,AL0016,RT00409,18:15:00,10:23:00,APT00195,APT00084,Delayed,2025-09-05 18:36:00,2025-09-06 10:44:00,GATE00061
FLT0007252,SCH001679,2025-09-13,ACFT00358,AL0006,RT00035,04:00:00,21:22:00,APT00177,APT00074,Arrived,2025-09-13 04:00:00,2025-09-13 21:22:00,GATE00310
FLT0007253,SCH002286,2025-11-26,ACFT00350,AL0008,RT00206,19:45:00,23:28:00,APT00047,APT00245,Delayed,2025-11-26 21:19:00,2025-11-27 01:02:00,GATE00270
FLT0007254,SCH002489,2025-09-05,ACFT00515,AL0017,RT00553,08:30:00,00:44:00,APT00237,APT00246,Delayed,2025-09-05 09:38:00,2025-09-06 01:52:00,GATE00375
FLT0007255,SCH001391,2025-10-23,ACFT00358,AL0006,RT00885,02:15:00,09:04:00,APT00165,APT00060,Delayed,2025-10-23 04:00:00,2025-10-23 10:49:00,GATE00105
FLT0007256,SCH000916,2026-04-05,ACFT00175,AL0009,RT00451,12:30:00,02:58:00,APT00213,APT00151,Arrived,2026-04-05 12:30:00,2026-04-06 02:58:00,GATE00356
FLT0007257,SCH002074,2025-10-17,ACFT00239,AL0003,RT00540,10:00:00,21:35:00,APT00130,APT00242,Arrived,2025-10-17 10:00:00,2025-10-17 21:35:00,GATE00413
FLT0007258,SCH000288,2025-08-27,ACFT00083,AL0014,RT00699,03:00:00,03:58:00,APT00213,APT00052,Arrived,2025-08-27 03:00:00,2025-08-27 03:58:00,GATE00168
FLT0007259,SCH002338,2026-04-05,ACFT00337,AL0007,RT00351,03:15:00,14:06:00,APT00109,APT00141,Arrived,2026-04-05 03:15:00,2026-04-05 14:06:00,GATE00038
FLT0007260,SCH000352,2025-11-25,ACFT00051,AL0003,RT00548,00:45:00,12:03:00,APT00009,APT00163,Arrived,2025-11-25 00:45:00,2025-11-25 12:03:00,GATE00237
FLT0007261,SCH001529,2026-01-25,ACFT00594,AL0019,RT00404,10:30:00,01:05:00,APT00002,APT00208,Arrived,2026-01-25 10:30:00,2026-01-26 01:05:00,GATE00588
FLT0007262,SCH001935,2026-04-10,ACFT00548,AL0019,RT00283,09:15:00,20:28:00,APT00133,APT00092,Arrived,2026-04-10 09:15:00,2026-04-10 20:28:00,GATE00483
FLT0007263,SCH000087,2026-03-16,ACFT00451,AL0002,RT00642,23:45:00,01:24:00,APT00135,APT00217,Arrived,2026-03-16 23:45:00,2026-03-17 01:24:00,GATE00245
FLT0007264,SCH000812,2025-09-06,ACFT00381,AL0003,RT00800,20:30:00,12:45:00,APT00173,APT00025,Arrived,2025-09-06 20:30:00,2025-09-07 12:45:00,GATE00328
FLT0007265,SCH000284,2025-08-14,ACFT00160,AL0020,RT00292,05:15:00,18:28:00,APT00030,APT00013,Arrived,2025-08-14 05:15:00,2025-08-14 18:28:00,
FLT0007266,SCH000945,2025-08-29,ACFT00526,AL0010,RT00900,15:45:00,20:04:00,APT00142,APT00107,Delayed,2025-08-29 17:10:00,2025-08-29 21:29:00,GATE00279
FLT0007267,SCH002087,2025-10-17,ACFT00021,AL0008,RT00036,12:30:00,21:32:00,APT00096,APT00075,Arrived,2025-10-17 12:30:00,2025-10-17 21:32:00,GATE00275
FLT0007268,SCH000796,2025-12-16,ACFT00109,AL0020,RT00043,03:45:00,15:37:00,APT00236,APT00167,Arrived,2025-12-16 03:45:00,2025-12-16 15:37:00,GATE00342
FLT0007269,SCH000210,2026-01-02,ACFT00080,AL0017,RT00539,04:30:00,12:50:00,APT00118,APT00223,Arrived,2026-01-02 04:30:00,2026-01-02 12:50:00,GATE00561
