fuel_id,flight_id,aircraft_id,fuel_liters,fuel_cost
FUEL0007273,FLT0007273,ACFT00368,42988.6,36632.07
FUEL0007274,FLT0007274,ACFT00349,17262.7,16217.61
FUEL0007275,FLT0007275,ACFT00225,2550.0,2647.89
FUEL0007276,FLT0007276,ACFT00129,2155.5,2098.89
FUEL0007277,FLT0007277,ACFT00282,27341.2,25209.69
FUEL0007278,FLT0007278,ACFT00318,35635.8,32945.94
FUEL0007279,FLT0007279,ACFT00233,16504.3,15147.24
FUEL0007280,FLT0007280,ACFT00485,53807.8,42738.24
FUEL0007281,FLT0007281,ACFT00358,1307.3,1106.56
FUEL0007282,FLT0007282,ACFT00155,49479.1,51247.64
FUEL0007283,FLT0007283,ACFT00488,47640.1,40915.49
FUEL0007284,FLT0007284,ACFT00516,29190.5,32017.68
FUEL0007285,FLT0007285,ACFT00462,12101.7,9919.3
FUEL0007286,FLT0007286,ACFT00498,43698.7,36906.13
FUEL0007287,FLT0007287,ACFT00142,5356.4,4405.64
FUEL0007288,FLT0007288,ACFT00406,7577.9,6863.02
FUEL0007289,FLT0007289,ACFT00548,19834.1,17555.29
FUEL0007290,FLT0007290,ACFT00407,15187.0,15691.22
FUEL0007291,FLT0007291,ACFT00031,25951.3,21323.88
FUEL0007292,FLT0007292,ACFT00470,32885.9,35738.32
FUEL0007293,FLT0007293,ACFT00577,23172.5,19545.94
FUEL0007294,FLT0007294,ACFT00241,2794.4,2175.87
FUEL0007295,FLT0007295,ACFT00387,39724.4,39171.44
FUEL0007296,FLT0007296,ACFT00098,19906.4,18791.12
FUEL0007297,FLT0007297,ACFT00381,25689.6,21577.12
FUEL0007298,FLT0007298,ACFT00233,24624.6,22881.92
FUEL0007299,FLT0007299,ACFT00270,30106.4,31134.0
FUEL0007300,FLT0007300,ACFT00105,9905.8,8645.73
FUEL0007301,FLT0007301,ACFT00111,27920.2,22799.93
FUEL0007302,FLT0007302,ACFT00366,32173.0,27815.83
FUEL0007303,FLT0007303,ACFT00354,25485.9,19221.12
FUEL0007304,FLT0007304,ACFT00434,35902.7,33408.0
FUEL0007305,FLT0007305,ACFT00195,48958.6,37276.7
FUEL0007306,FLT0007306,ACFT00166,34596.6,30138.74
FUEL0007307,FLT0007307,ACFT00370,38212.7,32266.7
FUEL0007308,FLT0007308,ACFT00369,38860.3,36096.22
FUEL0007309,FLT0007309,ACFT00030,51417.7,49990.05
FUEL0007310,FLT0007310,ACFT00158,39576.4,34306.69
FUEL0007311,FLT0007311,ACFT00202,20261.8,18749.53
FUEL0007312,FLT0007312,ACFT00299,2725.3,2096.72
FUEL0007313,FLT0007313,ACFT00496,20659.6,20114.43
FUEL0007314,FLT0007314,ACFT00463,47467.5,46538.05
FUEL0007315,FLT0007315,ACFT00038,30030.9,32081.8
FUEL0007316,FLT0007316,ACFT00383,39136.3,34699.56
FUEL0007317,FLT0007317,ACFT00450,6698.8,6146.22
FUEL0007318,FLT0007318,ACFT00401,32522.1,33593.26
FUEL0007319,FLT0007319,ACFT00117,52178.1,42317.59
FUEL0007320,FLT0007320,ACFT00056,5071.0,4455.53
FUEL0007321,FLT0007321,ACFT00276,42176.5,45925.88
FUEL0007322,FLT0007322,ACFT00440,40148.8,42222.42
FUEL0007323,FLT0007323,ACFT00230,28776.8,27032.62
FUEL0007324,FLT0007324,ACFT00282,23119.6,18555.47
FUEL0007325,FLT0007325,ACFT00394,12879.0,14011.33
FUEL0007326,FLT0007326,ACFT00221,4194.0,3309.7
FUEL0007327,FLT0007327,ACFT00184,4627.8,4138.25
FUEL0007328,FLT0007328,ACFT00245,1060.9,1073.04
FUEL0007329,FLT0007329,ACFT00387,35710.8,30708.11
FUEL0007330,FLT0007330,ACFT00265,14916.5,12275.26
FUEL0007331,FLT0007331,ACFT00240,45017.2,49338.94
FUEL0007332,FLT0007332,ACFT00415,41194.6,40153.76
FUEL0007333,FLT0007333,ACFT00428,24945.3,19704.76
FUEL0007334,FLT0007334,ACFT00484,38611.2,40259.15
FUEL0007335,FLT0007335,ACFT00587,15449.7,13065.23
FUEL0007336,FLT0007336,ACFT00561,23808.1,20968.1
FUEL0007337,FLT0007337,ACFT00512,19545.2,19072.04
FUEL0007338,FLT0007338,ACFT00550,24472.1,21080.44
FUEL0007339,FLT0007339,ACFT00128,38189.2,34395.38
FUEL0007340,FLT0007340,ACFT00571,1448.0,1570.16
FUEL0007341,FLT0007341,ACFT00387,41426.5,35709.36
FUEL0007342,FLT0007342,ACFT00581,6595.4,6109.7
FUEL0007343,FLT0007343,ACFT00118,5931.5,5668.44
FUEL0007344,FLT0007344,ACFT00174,25292.1,21479.85
FUEL0007345,FLT0007345,ACFT00583,9678.2,10263.39
FUEL0007346,FLT0007346,ACFT00337,12367.1,13095.86
FUEL0007347,FLT0007347,ACFT00411,19290.7,18330.03
FUEL0007348,FLT0007348,ACFT00105,34219.9,32156.09
FUEL0007349,FLT0007349,ACFT00472,6833.4,7022.32
FUEL0007350,FLT0007350,ACFT00346,35243.8,36740.42
FUEL0007351,FLT0007351,ACFT00349,997.7,875.06
FUEL0007352,FLT0007352,ACFT00590,45731.9,43423.94
FUEL0007353,FLT0007353,ACFT00285,24165.1,24400.6
FUEL0007354,FLT0007354,ACFT00560,40469.6,37622.63
FUEL0007355,FLT0007355,ACFT00072,16619.2,18082.45
FUEL0007356,FLT0007356,ACFT00027,13397.8,12899.4
FUEL0007357,FLT0007357,ACFT00307,13723.1,11300.69
FUEL0007358,FLT0007358,ACFT00295,6562.9,5459.35
FUEL0007359,FLT0007359,ACFT00332,28698.2,26484.91
FUEL0007360,FLT0007360,ACFT00151,15652.1,14350.83
FUEL0007361,FLT0007361,ACFT00235,26448.0,25814.66
FUEL0007362,FLT0007362,ACFT00009,30162.6,25323.42
FUEL0007363,FLT0007363,ACFT00322,15342.7,14636.72
FUEL0007364,FLT0007364,ACFT00575,27251.3,29659.72
FUEL0007365,FLT0007365,ACFT00164,39032.3,31219.78
FUEL0007366,FLT0007366,ACFT00242,7021.8,6271.71
FUEL0007367,FLT0007367,ACFT00281,29675.8,31755.09
FUEL0007368,FLT0007368,ACFT00265,1267.4,1248.74
FUEL0007369,FLT0007369,ACFT00464,5146.3,5004.77
FUEL0007370,FLT0007370,ACFT00027,50344.5,51356.1
FUEL0007371,FLT0007371,ACFT00041,22816.7,23919.49
FUEL0007372,FLT0007372,ACFT00147,55926.0,47991.7
FUEL0007373,FLT0007373,ACFT00300,47756.6,36263.22
FUEL0007374,FLT0007374,ACFT00269,5085.5,4522.65
FUEL0007375,FLT0007375,ACFT00532,2660.3,2690.31
FUEL0007376,FLT0007376,ACFT00254,47845.3,46096.93
FUEL0007377,FLT0007377,ACFT00378,16497.1,12816.74
FUEL0007378,FLT0007378,ACFT00082,10161.0,7750.03
FUEL0007379,FLT0007379,ACFT00377,34533.3,34016.93
FUEL0007380,FLT0007380,ACFT00544,8809.7,7529.06
FUEL0007381,FLT0007381,ACFT00174,15305.8,14322.18
FUEL0007382,FLT0007382,ACFT00097,28360.0,27333.58
FUEL0007383,FLT0007383,ACFT00197,11261.0,10343.65
FUEL0007384,FLT0007384,ACFT00340,23164.1,24720.57
FUEL0007385,FLT0007385,ACFT00096,32589.3,30464.42
FUEL0007386,FLT0007386,ACFT00252,20081.3,16870.31
FUEL0007387,FLT0007387,ACFT00146,16150.6,15794.05
FUEL0007388,FLT0007388,ACFT00396,37019.1,34226.04
FUEL0007389,FLT0007389,ACFT00352,28353.3,28019.45
FUEL0007390,FLT0007390,ACFT00274,23722.7,19167.59
FUEL0007391,FLT0007391,ACFT00380,42390.5,41523.58
FUEL0007392,FLT0007392,ACFT00464,26447.4,25899.75
FUEL0007393,FLT0007393,ACFT00253,12586.2,12053.96
FUEL0007394,FLT0007394,ACFT00589,41074.9,42780.23
FUEL0007395,FLT0007395,ACFT00256,2408.7,2455.89
FUEL0007396,FLT0007396,ACFT00002,12130.0,9596.28
FUEL0007397,FLT0007397,ACFT00026,17273.2,18696.84
FUEL0007398,FLT0007398,ACFT00557,32400.6,27454.03
FUEL0007399,FLT0007399,ACFT00087,19462.3,18267.03
FUEL0007400,FLT0007400,ACFT00076,24213.3,25995.48
FUEL0007401,FLT0007401,ACFT00425,15438.3,13112.76
FUEL0007402,FLT0007402,ACFT00246,43192.1,32942.79
FUEL0007403,FLT0007403,ACFT00183,8008.7,8764.89
FUEL0007404,FLT0007404,ACFT00520,41738.5,43042.65
FUEL0007405,FLT0007405,ACFT00001,2464.7,2532.14
FUEL0007406,FLT0007406,ACFT00451,8131.7,6781.0
FUEL0007407,FLT0007407,ACFT00343,28567.0,26533.45
FUEL0007408,FLT0007408,ACFT00086,43124.1,44751.4
FUEL0007409,FLT0007409,ACFT00544,32196.9,27064.91
FUEL0007410,FLT0007410,ACFT00378,11110.7,11756.29
FUEL0007411,FLT0007411,ACFT00596,50527.9,38939.71
FUEL0007412,FLT0007412,ACFT00182,9306.0,9378.53
FUEL0007413,FLT0007413,ACFT00125,24982.8,25466.67
FUEL0007414,FLT0007414,ACFT00019,26544.5,25598.25
FUEL0007415,FLT0007415,ACFT00297,20176.1,19042.73
FUEL0007416,FLT0007416,ACFT00546,6499.1,5920.75
FUEL0007417,FLT0007417,ACFT00274,38429.8,36046.42
FUEL0007418,FLT0007418,ACFT00035,21228.6,16836.71
FUEL0007419,FLT0007419,ACFT00321,35478.3,34760.49
FUEL0007420,FLT0007420,ACFT00042,2531.3,2134.47
FUEL0007421,FLT0007421,ACFT00526,36765.6,33277.82
FUEL0007422,FLT0007422,ACFT00201,9230.9,8633.46
FUEL0007423,FLT0007423,ACFT00383,52895.7,43406.27
FUEL0007424,FLT0007424,ACFT00125,10735.5,11140.9
FUEL0007425,FLT0007425,ACFT00003,17196.4,16957.61
FUEL0007426,FLT0007426,ACFT00486,1253.0,1343.88
FUEL0007427,FLT0007427,ACFT00148,24274.6,24080.32
FUEL0007428,FLT0007428,ACFT00401,1900.8,1479.96
FUEL0007429,FLT0007429,ACFT00179,16712.0,16983.37
FUEL0007430,FLT0007430,ACFT00349,16918.9,13465.22
FUEL0007431,FLT0007431,ACFT00079,6179.8,4953.84
FUEL0007432,FLT0007432,ACFT00188,1141.4,1181.48
FUEL0007433,FLT0007433,ACFT00437,6353.9,4898.81
FUEL0007434,FLT0007434,ACFT00471,30324.9,28759.67
FUEL0007435,FLT0007435,ACFT00127,22608.5,23458.18
FUEL0007436,FLT0007436,ACFT00069,24503.0,23627.45
FUEL0007437,FLT0007437,ACFT00114,16026.8,15200.54
FUEL0007438,FLT0007438,ACFT00287,50344.8,45104.81
FUEL0007439,FLT0007439,ACFT00596,49401.2,48713.0
FUEL0007440,FLT0007440,ACFT00548,18230.2,15484.13
FUEL0007441,FLT0007441,ACFT00551,41270.6,42157.04
FUEL0007442,FLT0007442,ACFT00339,4887.6,5301.02
FUEL0007443,FLT0007443,ACFT00270,1921.5,1611.9
FUEL0007444,FLT0007444,ACFT00584,25447.7,20223.12
FUEL0007445,FLT0007445,ACFT00527,38753.6,34495.48
FUEL0007446,FLT0007446,ACFT00003,37454.2,37580.49
FUEL0007447,FLT0007447,ACFT00505,38911.0,35262.85
FUEL0007448,FLT0007448,ACFT00371,14804.2,11323.31
FUEL0007449,FLT0007449,ACFT00571,1180.6,1020.46
FUEL0007450,FLT0007450,ACFT00291,33241.3,33276.26
FUEL0007451,FLT0007451,ACFT00201,11707.6,12653.32
FUEL0007452,FLT0007452,ACFT00318,11152.1,8756.01
FUEL0007453,FLT0007453,ACFT00582,14144.0,11397.19
FUEL0007454,FLT0007454,ACFT00286,38218.6,34971.59
FUEL0007455,FLT0007455,ACFT00204,2039.0,2135.1
FUEL0007456,FLT0007456,ACFT00588,13463.6,12865.57
FUEL0007457,FLT0007457,ACFT00121,45029.1,37584.21
FUEL0007458,FLT0007458,ACFT00149,22579.2,21664.88
FUEL0007459,FLT0007459,ACFT00107,17718.7,18871.22
FUEL0007460,FLT0007460,ACFT00308,19403.9,18187.88
FUEL0007461,FLT0007461,ACFT00584,12757.1,12693.66
FUEL0007462,FLT0007462,ACFT00509,14585.9,13628.64
FUEL0007463,FLT0007463,ACFT00046,29716.0,22813.2
FUEL0007464,FLT0007464,ACFT00127,50786.2,38614.03
FUEL0007465,FLT0007465,ACFT00569,1071.5,988.53
FUEL0007466,FLT0007466,ACFT00123,4892.0,3783.8
FUEL0007467,FLT0007467,ACFT00496,10608.2,11625.33
FUEL0007468,FLT0007468,ACFT00157,33304.6,36281.92
FUEL0007469,FLT0007469,ACFT00087,3100.2,2755.59
FUEL0007470,FLT0007470,ACFT00072,12661.8,11201.85
FUEL0007471,FLT0007471,ACFT00247,25247.1,19032.36
FUEL0007472,FLT0007472,ACFT00040,10125.3,10188.19
FUEL0007473,FLT0007473,ACFT00428,30492.4,23982.54
FUEL0007474,FLT0007474,ACFT00208,35925.7,33284.78
FUEL0007475,FLT0007475,ACFT00065,18378.8,15823.41
FUEL0007476,FLT0007476,ACFT00491,8680.9,7813.5
FUEL0007477,FLT0007477,ACFT00243,43908.3,46469.66
FUEL0007478,FLT0007478,ACFT00045,24297.8,20569.91
FUEL0007479,FLT0007479,ACFT00224,50231.4,40989.24
FUEL0007480,FLT0007480,ACFT00084,23381.6,25182.9
FUEL0007481,FLT0007481,ACFT00336,20551.1,21287.81
FUEL0007482,FLT0007482,ACFT00415,54775.0,45068.61
FUEL0007483,FLT0007483,ACFT00010,41816.1,36682.76
FUEL0007484,FLT0007484,ACFT00175,25728.4,23252.32
FUEL0007485,FLT0007485,ACFT00596,31727.7,30942.02
FUEL0007486,FLT0007486,ACFT00202,22698.0,22599.92
FUEL0007487,FLT0007487,ACFT00184,20585.6,19620.03
FUEL0007488,FLT0007488,ACFT00421,26135.0,21183.1
FUEL0007489,FLT0007489,ACFT00153,4446.7,3912.68
FUEL0007490,FLT0007490,ACFT00304,29892.6,32810.57
FUEL0007491,FLT0007491,ACFT00036,27944.5,25167.17
FUEL0007492,FLT0007492,ACFT00495,31923.9,31928.9
FUEL0007493,FLT0007493,ACFT00482,38080.6,35780.38
FUEL0007494,FLT0007494,ACFT00528,26168.3,26763.9
FUEL0007495,FLT0007495,ACFT00413,44785.2,48635.09
FUEL0007496,FLT0007496,ACFT00382,42634.4,44593.4
FUEL0007497,FLT0007497,ACFT00559,18304.2,16678.73
FUEL0007498,FLT0007498,ACFT00034,43153.4,36590.55
FUEL0007499,FLT0007499,ACFT00037,51128.4,42112.86
FUEL0007500,FLT0007500,ACFT00392,6738.2,6870.92
FUEL0007501,FLT0007501,ACFT00361,15875.3,14270.07
FUEL0007502,FLT0007502,ACFT00105,2129.8,1902.75
FUEL0007503,FLT0007503,ACFT00164,43290.4,44862.36
FUEL0007504,FLT0007504,ACFT00012,29407.5,23469.84
FUEL0007505,FLT0007505,ACFT00438,38841.8,35745.75
FUEL0007506,FLT0007506,ACFT00409,28399.5,25836.76
FUEL0007507,FLT0007507,ACFT00393,23956.6,18498.08
FUEL0007508,FLT0007508,ACFT00182,35540.0,37999.04
FUEL0007509,FLT0007509,ACFT00374,42527.2,33460.21
FUEL0007510,FLT0007510,ACFT00226,4079.2,3514.89
FUEL0007511,FLT0007511,ACFT00395,32890.5,29376.06
FUEL0007512,FLT0007512,ACFT00120,24928.0,21327.41
FUEL0007513,FLT0007513,ACFT00550,27043.6,26018.53
FUEL0007514,FLT0007514,ACFT00371,41829.0,42922.54
FUEL0007515,FLT0007515,ACFT00150,18468.9,15247.97
FUEL0007516,FLT0007516,ACFT00184,30416.0,29266.42
FUEL0007517,FLT0007517,ACFT00529,15011.1,15374.65
FUEL0007518,FLT0007518,ACFT00251,40267.2,41725.91
FUEL0007519,FLT0007519,ACFT00101,31323.8,25146.41
FUEL0007520,FLT0007520,ACFT00130,31392.4,25040.35
FUEL0007521,FLT0007521,ACFT00338,8983.4,9362.27
FUEL0007522,FLT0007522,ACFT00284,38532.7,40489.85
FUEL0007523,FLT0007523,ACFT00017,14557.3,11508.59
FUEL0007524,FLT0007524,ACFT00291,20976.6,21274.97
FUEL0007525,FLT0007525,ACFT00348,20454.4,15896.62
FUEL0007526,FLT0007526,ACFT00056,27007.1,28567.59
FUEL0007527,FLT0007527,ACFT00127,24066.8,23399.12
FUEL0007528,FLT0007528,ACFT00229,13575.3,14325.1
FUEL0007529,FLT0007529,ACFT00252,35746.0,30887.72
FUEL0007530,FLT0007530,ACFT00477,29845.6,28861.21
FUEL0007531,FLT0007531,ACFT00503,12575.7,12343.07
FUEL0007532,FLT0007532,ACFT00261,11177.8,10245.87
FUEL0007533,FLT0007533,ACFT00156,2101.4,1794.84
FUEL0007534,FLT0007534,ACFT00387,19296.6,20875.77
FUEL0007535,FLT0007535,ACFT00059,18383.9,16401.75
FUEL0007536,FLT0007536,ACFT00474,13539.6,13728.29
FUEL0007537,FLT0007537,ACFT00165,19341.5,18775.36
FUEL0007538,FLT0007538,ACFT00243,37946.3,31066.61
FUEL0007539,FLT0007539,ACFT00242,42062.2,34386.37
FUEL0007540,FLT0007540,ACFT00073,15436.9,15983.14
FUEL0007541,FLT0007541,ACFT00121,39919.6,41478.95
FUEL0007542,FLT0007542,ACFT00036,24688.5,21927.38
FUEL0007543,FLT0007543,ACFT00072,23675.1,18652.87
FUEL0007544,FLT0007544,ACFT00195,35262.9,38206.08
FUEL0007545,FLT0007545,ACFT00395,35276.9,33130.08
FUEL0007546,FLT0007546,ACFT00157,29917.7,30415.32
FUEL0007547,FLT0007547,ACFT00497,22461.6,21022.34
FUEL0007548,FLT0007548,ACFT00435,6474.7,6067.4
FUEL0007549,FLT0007549,ACFT00337,19913.3,16296.11
FUEL0007550,FLT0007550,ACFT00134,45549.9,39369.97
FUEL0007551,FLT0007551,ACFT00354,3365.3,2731.71
FUEL0007552,FLT0007552,ACFT00261,15776.3,14934.65
FUEL0007553,FLT0007553,ACFT00532,25807.5,22525.79
FUEL0007554,FLT0007554,ACFT00350,40852.2,44536.2
FUEL0007555,FLT0007555,ACFT00064,2931.6,2459.89
FUEL0007556,FLT0007556,ACFT00295,26147.2,23126.31
FUEL0007557,FLT0007557,ACFT00305,52343.4,50091.62
FUEL0007558,FLT0007558,ACFT00186,10099.0,10934.64
FUEL0007559,FLT0007559,ACFT00215,21905.8,22413.08
FUEL0007560,FLT0007560,ACFT00076,40312.2,31627.06
FUEL0007561,FLT0007561,ACFT00431,15512.1,16435.43
FUEL0007562,FLT0007562,ACFT00006,28115.8,27752.24
FUEL0007563,FLT0007563,ACFT00358,15011.2,15449.43
FUEL0007564,FLT0007564,ACFT00269,43167.6,41925.18
FUEL0007565,FLT0007565,ACFT00367,45778.9,35967.15
FUEL0007566,FLT0007566,ACFT00332,49882.6,50845.68
FUEL0007567,FLT0007567,ACFT00060,9724.6,7363.19
FUEL0007568,FLT0007568,ACFT00065,12156.6,9401.85
FUEL0007569,FLT0007569,ACFT00219,16017.6,15188.65
FUEL0007570,FLT0007570,ACFT00531,4113.1,3623.73
FUEL0007571,FLT0007571,ACFT00572,22217.1,20365.93
FUEL0007572,FLT0007572,ACFT00545,26714.8,25424.4
FUEL0007573,FLT0007573,ACFT00021,33805.5,36449.63
FUEL0007574,FLT0007574,ACFT00472,24611.6,25797.69
FUEL0007575,FLT0007575,ACFT00464,5128.6,5455.27
FUEL0007576,FLT0007576,ACFT00163,34792.7,35668.55
FUEL0007577,FLT0007577,ACFT00447,14175.9,12784.17
FUEL0007578,FLT0007578,ACFT00127,8436.1,8699.37
FUEL0007579,FLT0007579,ACFT00174,46797.3,39495.97
FUEL0007580,FLT0007580,ACFT00025,44807.0,37727.63
FUEL0007581,FLT0007581,ACFT00455,4452.5,4730.71
FUEL0007582,FLT0007582,ACFT00177,22454.8,21573.07
FUEL0007583,FLT0007583,ACFT00102,9936.2,9582.59
FUEL0007584,FLT0007584,ACFT00585,40284.8,30942.38
FUEL0007585,FLT0007585,ACFT00263,9160.8,8151.95
FUEL0007586,FLT0007586,ACFT00059,6547.2,5490.28
FUEL0007587,FLT0007587,ACFT00402,31561.4,24242.27
FUEL0007588,FLT0007588,ACFT00064,20889.4,16921.2
FUEL0007589,FLT0007589,ACFT00201,23285.9,23471.6
FUEL0007590,FLT0007590,ACFT00525,8023.5,7937.79
FUEL0007591,FLT0007591,ACFT00332,44229.4,39652.17
FUEL0007592,FLT0007592,ACFT00267,13628.7,11311.38
FUEL0007593,FLT0007593,ACFT00541,22748.1,23480.8
FUEL0007594,FLT0007594,ACFT00405,28211.5,23957.53
FUEL0007595,FLT0007595,ACFT00531,27669.5,21906.42
FUEL0007596,FLT0007596,ACFT00395,14621.7,11647.51
FUEL0007597,FLT0007597,ACFT00010,4119.8,4401.64
FUEL0007598,FLT0007598,ACFT00047,14375.0,13894.56
FUEL0007599,FLT0007599,ACFT00100,26546.4,25755.16
FUEL0007600,FLT0007600,ACFT00582,17782.2,16203.69
FUEL0007601,FLT0007601,ACFT00327,47096.9,38912.55
FUEL0007602,FLT0007602,ACFT00383,46472.4,40084.75
FUEL0007603,FLT0007603,ACFT00357,5847.4,5495.67
FUEL0007604,FLT0007604,ACFT00097,21123.9,16710.84
FUEL0007605,FLT0007605,ACFT00218,32512.9,33014.37
FUEL0007606,FLT0007606,ACFT00023,44185.0,45260.01
FUEL0007607,FLT0007607,ACFT00377,3824.0,4107.08
FUEL0007608,FLT0007608,ACFT00178,29305.2,32117.56
FUEL0007609,FLT0007609,ACFT00101,10935.6,8264.02
FUEL0007610,FLT0007610,ACFT00444,18352.5,19363.84
FUEL0007611,FLT0007611,ACFT00568,4107.1,4450.65
FUEL0007612,FLT0007612,ACFT00348,32037.2,31522.82
FUEL0007613,FLT0007613,ACFT00516,1370.0,1283.41
FUEL0007614,FLT0007614,ACFT00550,9424.9,9203.48
FUEL0007615,FLT0007615,ACFT00254,48508.2,41791.41
FUEL0007616,FLT0007616,ACFT00005,11538.3,9403.48
FUEL0007617,FLT0007617,ACFT00360,40029.8,30769.48
FUEL0007618,FLT0007618,ACFT00023,15542.6,16492.12
FUEL0007619,FLT0007619,ACFT00052,28405.6,27452.02
FUEL0007620,FLT0007620,ACFT00161,28561.4,22136.96
FUEL0007621,FLT0007621,ACFT00118,41389.5,44564.4
FUEL0007622,FLT0007622,ACFT00149,7040.0,6870.63
FUEL0007623,FLT0007623,ACFT00495,39799.3,38801.97
FUEL0007624,FLT0007624,ACFT00355,14137.3,12573.63
FUEL0007625,FLT0007625,ACFT00017,26118.2,27505.99
FUEL0007626,FLT0007626,ACFT00514,29606.7,28301.52
FUEL0007627,FLT0007627,ACFT00085,3791.2,3890.58
FUEL0007628,FLT0007628,ACFT00011,28695.7,23068.82
FUEL0007629,FLT0007629,ACFT00338,43987.3,36540.44
FUEL0007630,FLT0007630,ACFT00265,8018.8,8472.79
FUEL0007631,FLT0007631,ACFT00355,9071.9,9350.68
FUEL0007632,FLT0007632,ACFT00398,28998.9,23412.01
FUEL0007633,FLT0007633,ACFT00440,5164.1,4410.84
FUEL0007634,FLT0007634,ACFT00399,27471.1,29170.18
FUEL0007635,FLT0007635,ACFT00233,44614.8,43305.8
FUEL0007636,FLT0007636,ACFT00200,15350.2,16660.06
FUEL0007637,FLT0007637,ACFT00510,14637.9,12239.62
FUEL0007638,FLT0007638,ACFT00277,43400.6,37224.03
FUEL0007639,FLT0007639,ACFT00094,13696.2,11980.13
FUEL0007640,FLT0007640,ACFT00044,33043.4,33720.62
FUEL0007641,FLT0007641,ACFT00111,43586.9,47389.91
FUEL0007642,FLT0007642,ACFT00425,3356.6,3070.31
FUEL0007643,FLT0007643,ACFT00295,32609.3,35651.63
FUEL0007644,FLT0007644,ACFT00358,19810.3,19178.39
FUEL0007645,FLT0007645,ACFT00423,17456.5,19085.66
FUEL0007646,FLT0007646,ACFT00590,13688.9,11668.85
FUEL0007647,FLT0007647,ACFT00215,47484.8,48108.09
FUEL0007648,FLT0007648,ACFT00199,4084.9,4186.1
FUEL0007649,FLT0007649,ACFT00395,29746.0,26841.3
FUEL0007650,FLT0007650,ACFT00028,20091.5,21887.82
FUEL0007651,FLT0007651,ACFT00079,27129.2,24549.65
FUEL0007652,FLT0007652,ACFT00369,48131.8,50938.28
FUEL0007653,FLT0007653,ACFT00331,42165.7,35783.24
FUEL0007654,FLT0007654,ACFT00127,9434.2,8459.29
FUEL0007655,FLT0007655,ACFT00013,29854.1,30533.55
FUEL0007656,FLT0007656,ACFT00302,4736.8,4175.63
FUEL0007657,FLT0007657,ACFT00054,41326.4,44219.0
FUEL0007658,FLT0007658,ACFT00427,12708.6,11439.68
FUEL0007659,FLT0007659,ACFT00560,22389.3,17453.38
FUEL0007660,FLT0007660,ACFT00165,22576.6,22522.36
FUEL0007661,FLT0007661,ACFT00402,17393.8,17125.38
FUEL0007662,FLT0007662,ACFT00402,14332.7,14811.93
FUEL0007663,FLT0007663,ACFT00107,4789.2,5234.92
FUEL0007664,FLT0007664,ACFT00596,1040.5,1018.73
FUEL0007665,FLT0007665,ACFT00058,33339.6,29349.9
FUEL0007666,FLT0007666,ACFT00274,11205.8,11451.06
FUEL0007667,FLT0007667,ACFT00425,19971.3,15872.42
FUEL0007668,FLT0007668,ACFT00522,2564.0,2601.29
FUEL0007669,FLT0007669,ACFT00206,27370.2,25711.47
FUEL0007670,FLT0007670,ACFT00432,47634.2,48924.72
FUEL0007671,FLT0007671,ACFT00182,1902.0,1490.11
FUEL0007672,FLT0007672,ACFT00370,28561.3,28995.85
FUEL0007673,FLT0007673,ACFT00575,39316.1,30477.84
FUEL0007674,FLT0007674,ACFT00594,7251.2,5546.88
FUEL0007675,FLT0007675,ACFT00118,9697.3,9544.35
FUEL0007676,FLT0007676,ACFT00340,46599.5,49986.58
FUEL0007677,FLT0007677,ACFT00068,4715.2,3864.12
FUEL0007678,FLT0007678,ACFT00340,26226.8,26188.37
FUEL0007679,FLT0007679,ACFT00462,44394.4,39130.47
FUEL0007680,FLT0007680,ACFT00366,42346.8,44959.08
FUEL0007681,FLT0007681,ACFT00408,13791.8,12656.02
FUEL0007682,FLT0007682,ACFT00396,12158.2,11467.31
FUEL0007683,FLT0007683,ACFT00471,22383.1,18469.24
FUEL0007684,FLT0007684,ACFT00572,33453.1,25947.37
FUEL0007685,FLT0007685,ACFT00329,15416.2,12474.37
FUEL0007686,FLT0007686,ACFT00260,39734.3,31116.26
FUEL0007687,FLT0007687,ACFT00199,2589.6,2324.75
FUEL0007688,FLT0007688,ACFT00568,38429.7,35089.79
FUEL0007689,FLT0007689,ACFT00024,19065.3,20946.34
FUEL0007690,FLT0007690,ACFT00258,29982.8,27842.33
FUEL0007691,FLT0007691,ACFT00543,15753.6,13248.65
FUEL0007692,FLT0007692,ACFT00065,4779.2,4169.54
FUEL0007693,FLT0007693,ACFT00203,49589.3,45210.94
FUEL0007694,FLT0007694,ACFT00521,14603.9,13077.58
FUEL0007695,FLT0007695,ACFT00097,4775.6,3976.31
FUEL0007696,FLT0007696,ACFT00470,19815.2,18723.62
FUEL0007697,FLT0007697,ACFT00107,17155.2,13265.1
FUEL0007698,FLT0007698,ACFT00355,2170.9,1772.16
FUEL0007699,FLT0007699,ACFT00242,33082.7,26360.68
FUEL0007700,FLT0007700,ACFT00585,34378.4,25897.65
FUEL0007701,FLT0007701,ACFT00049,35253.5,27890.39
FUEL0007702,FLT0007702,ACFT00489,6241.8,6857.27
FUEL0007703,FLT0007703,ACFT00364,38900.6,29306.4
FUEL0007704,FLT0007704,ACFT00531,41673.2,42918.05
FUEL0007705,FLT0007705,ACFT00191,17105.4,16849.76
FUEL0007706,FLT0007706,ACFT00034,39503.4,42594.26
FUEL0007707,FLT0007707,ACFT00068,13038.4,13721.32
FUEL0007708,FLT0007708,ACFT00045,11560.7,10972.61
