service_id,booking_id,passenger_id,service_type,amount,status
ANC0025660,BK00018822,PAX00034820,Wi-Fi,22.43,Cancelled
ANC0025661,BK00022350,PAX00041335,Travel Insurance,16.15,Confirmed
ANC0025662,BK00080968,PAX00149704,Pet Fee,144.59,Cancelled
ANC0025663,BK00080968,PAX00149704,Travel Insurance,54.33,Confirmed
ANC0025664,BK00131352,PAX00242757,Travel Insurance,22.5,Cancelled
ANC0025665,BK00131352,PAX00242757,Pet Fee,69.42,Cancelled
ANC0025666,BK00041815,PAX00077164,In-flight Meal,22.77,Confirmed
ANC0025667,BK00060153,PAX00110998,Travel Insurance,37.92,Confirmed
ANC0025668,BK00060153,PAX00110998,Priority Boarding,17.15,Confirmed
ANC0025669,BK00043856,PAX00080927,In-flight Meal,33.74,Cancelled
ANC0025670,BK00098247,PAX00181755,Extra Baggage,31.08,Confirmed
ANC0025671,BK00098247,PAX00181755,Extra Baggage,86.2,Cancelled
ANC0025672,BK00000087,PAX00000163,Extra Baggage,125.63,Confirmed
ANC0025673,BK00088611,PAX00163886,Travel Insurance,41.45,Confirmed
ANC0025674,BK00120696,PAX00223107,Extra Baggage,145.63,Confirmed
ANC0025675,BK00120696,PAX00223107,In-flight Meal,22.71,Confirmed
ANC0025676,BK00137627,PAX00254350,Lounge Access,35.14,Cancelled
ANC0025677,BK00137627,PAX00254351,Pet Fee,102.21,Confirmed
ANC0025678,BK00048680,PAX00089885,Pet Fee,117.06,Confirmed
ANC0025679,BK00113538,PAX00209902,Pet Fee,171.18,Confirmed
ANC0025680,BK00148694,PAX00274868,Priority Boarding,15.18,Confirmed
ANC0025681,BK00148694,PAX00274869,Extra Baggage,138.01,Confirmed
ANC0025682,BK00079658,PAX00147255,In-flight Meal,34.25,Confirmed
ANC0025683,BK00079658,PAX00147255,Lounge Access,43.39,Cancelled
ANC0025684,BK00077106,PAX00142489,Wi-Fi,8.9,Cancelled
ANC0025685,BK00123318,PAX00227965,In-flight Meal,25.68,Cancelled
ANC0025686,BK00123318,PAX00227964,Priority Boarding,17.67,Confirmed
ANC0025687,BK00001766,PAX00003259,Wi-Fi,21.07,Confirmed
ANC0025688,BK00001766,PAX00003259,Pet Fee,163.12,Confirmed
ANC0025689,BK00017096,PAX00031620,Lounge Access,48.23,Confirmed
ANC0025690,BK00032729,PAX00060545,Priority Boarding,34.49,Confirmed
ANC0025691,BK00032729,PAX00060544,Priority Boarding,39.66,Confirmed
ANC0025692,BK00030350,PAX00056173,Lounge Access,52.88,Confirmed
ANC0025693,BK00030350,PAX00056172,Extra Baggage,144.08,Cancelled
ANC0025694,BK00044069,PAX00081322,In-flight Meal,21.07,Cancelled
ANC0025695,BK00133629,PAX00247032,Travel Insurance,54.29,Confirmed
ANC0025696,BK00133629,PAX00247032,In-flight Meal,16.21,Cancelled
ANC0025697,BK00109547,PAX00202611,Seat Upgrade,119.5,Confirmed
ANC0025698,BK00109547,PAX00202612,Pet Fee,191.67,Cancelled
ANC0025699,BK00128805,PAX00238030,Pet Fee,89.76,Confirmed
ANC0025700,BK00128805,PAX00238030,Pet Fee,138.97,Confirmed
ANC0025701,BK00077575,PAX00143365,Wi-Fi,11.13,Confirmed
ANC0025702,BK00095100,PAX00175924,Extra Baggage,50.32,Confirmed
ANC0025703,BK00133594,PAX00246961,Seat Upgrade,257.56,Confirmed
ANC0025704,BK00133594,PAX00246963,Pet Fee,88.78,Confirmed
ANC0025705,BK00138253,PAX00255518,Priority Boarding,27.95,Confirmed
ANC0025706,BK00138253,PAX00255518,Seat Upgrade,131.44,Confirmed
ANC0025707,BK00085327,PAX00157750,Wi-Fi,23.28,Confirmed
ANC0025708,BK00085327,PAX00157750,Seat Upgrade,36.48,Confirmed
ANC0025709,BK00129143,PAX00238659,Pet Fee,112.94,Confirmed
ANC0025710,BK00129143,PAX00238659,Extra Baggage,89.78,Confirmed
ANC0025711,BK00005630,PAX00010455,Wi-Fi,22.38,Confirmed
ANC0025712,BK00005630,PAX00010455,Travel Insurance,18.76,Cancelled
ANC0025713,BK00040146,PAX00074130,Travel Insurance,15.72,Cancelled
ANC0025714,BK00144275,PAX00266647,Seat Upgrade,97.4,Confirmed
ANC0025715,BK00144275,PAX00266647,Lounge Access,56.29,Confirmed
ANC0025716,BK00069483,PAX00128352,Pet Fee,180.4,Cancelled
ANC0025717,BK00069483,PAX00128352,In-flight Meal,20.4,Confirmed
ANC0025718,BK00039617,PAX00073154,Travel Insurance,56.28,Confirmed
ANC0025719,BK00124913,PAX00230903,Seat Upgrade,56.41,Cancelled
ANC0025720,BK00124913,PAX00230903,Wi-Fi,22.48,Confirmed
ANC0025721,BK00042459,PAX00078350,Wi-Fi,20.5,Confirmed
ANC0025722,BK00038670,PAX00071402,Pet Fee,80.55,Confirmed
ANC0025723,BK00030212,PAX00055919,Priority Boarding,34.02,Confirmed
ANC0025724,BK00009625,PAX00017839,Travel Insurance,34.47,Confirmed
ANC0025725,BK00007751,PAX00014431,In-flight Meal,20.85,Confirmed
ANC0025726,BK00007751,PAX00014432,Extra Baggage,57.08,Confirmed
ANC0025727,BK00138898,PAX00256688,Lounge Access,87.55,Cancelled
ANC0025728,BK00138898,PAX00256688,Priority Boarding,18.97,Confirmed
ANC0025729,BK00101573,PAX00187927,Priority Boarding,27.93,Cancelled
ANC0025730,BK00101573,PAX00187927,In-flight Meal,30.5,Confirmed
ANC0025731,BK00031217,PAX00057712,Pet Fee,84.29,Cancelled
ANC0025732,BK00031217,PAX00057712,Lounge Access,50.24,Confirmed
ANC0025733,BK00078890,PAX00145881,In-flight Meal,17.48,Confirmed
ANC0025734,BK00078890,PAX00145881,Lounge Access,39.31,Confirmed
ANC0025735,BK00105845,PAX00195816,In-flight Meal,43.57,Confirmed
ANC0025736,BK00039112,PAX00072219,Priority Boarding,26.74,Confirmed
ANC0025737,BK00039112,PAX00072219,Priority Boarding,32.0,Cancelled
ANC0025738,BK00123159,PAX00227657,Seat Upgrade,235.17,Confirmed
ANC0025739,BK00028662,PAX00053080,Seat Upgrade,137.11,Confirmed
ANC0025740,BK00028662,PAX00053080,Travel Insurance,25.39,Confirmed
ANC0025741,BK00139828,PAX00258394,Travel Insurance,10.85,Cancelled
ANC0025742,BK00139828,PAX00258393,Lounge Access,33.21,Cancelled
ANC0025743,BK00057160,PAX00105487,Wi-Fi,22.08,Cancelled
ANC0025744,BK00108080,PAX00199925,Seat Upgrade,149.53,Confirmed
ANC0025745,BK00108080,PAX00199925,Seat Upgrade,208.2,Confirmed
ANC0025746,BK00148732,PAX00274937,Pet Fee,107.03,Confirmed
ANC0025747,BK00002798,PAX00005211,Priority Boarding,32.37,Confirmed
ANC0025748,BK00002798,PAX00005211,Priority Boarding,34.46,Confirmed
ANC0025749,BK00055046,PAX00101583,Travel Insurance,19.78,Confirmed
ANC0025750,BK00096788,PAX00179074,Lounge Access,39.16,Cancelled
ANC0025751,BK00059570,PAX00109921,Extra Baggage,45.99,Confirmed
ANC0025752,BK00088034,PAX00162826,Priority Boarding,27.96,Confirmed
ANC0025753,BK00098934,PAX00183055,Priority Boarding,18.93,Confirmed
ANC0025754,BK00041677,PAX00076900,Pet Fee,156.9,Confirmed
ANC0025755,BK00101607,PAX00187980,Lounge Access,79.94,Confirmed
ANC0025756,BK00008932,PAX00016565,Lounge Access,87.94,Confirmed
ANC0025757,BK00076424,PAX00141230,Travel Insurance,52.54,Confirmed
ANC0025758,BK00110378,PAX00204134,Seat Upgrade,167.26,Confirmed
ANC0025759,BK00110378,PAX00204134,Lounge Access,73.51,Cancelled
ANC0025760,BK00006822,PAX00012702,Pet Fee,167.62,Confirmed
ANC0025761,BK00006822,PAX00012702,Seat Upgrade,98.49,Confirmed
ANC0025762,BK00131491,PAX00243018,Pet Fee,166.16,Confirmed
ANC0025763,BK00143612,PAX00265411,Wi-Fi,23.52,Confirmed
ANC0025764,BK00143612,PAX00265412,Priority Boarding,19.82,Confirmed
ANC0025765,BK00045791,PAX00084505,Priority Boarding,31.26,Confirmed
ANC0025766,BK00027192,PAX00050353,Priority Boarding,16.6,Confirmed
ANC0025767,BK00027192,PAX00050354,Pet Fee,149.68,Confirmed
ANC0025768,BK00048874,PAX00090246,Priority Boarding,16.08,Cancelled
ANC0025769,BK00048874,PAX00090245,Wi-Fi,5.03,Confirmed
ANC0025770,BK00090552,PAX00167521,Seat Upgrade,184.95,Confirmed
ANC0025771,BK00139151,PAX00257148,Seat Upgrade,93.15,Confirmed
ANC0025772,BK00139151,PAX00257148,Pet Fee,131.67,Confirmed
ANC0025773,BK00117014,PAX00216355,In-flight Meal,39.95,Confirmed
ANC0025774,BK00117014,PAX00216355,Extra Baggage,115.19,Confirmed
ANC0025775,BK00056572,PAX00104411,Seat Upgrade,174.88,Confirmed
ANC0025776,BK00056572,PAX00104411,Seat Upgrade,241.77,Confirmed
ANC0025777,BK00103631,PAX00191705,In-flight Meal,12.92,Cancelled
ANC0025778,BK00103631,PAX00191705,Extra Baggage,93.0,Cancelled
ANC0025779,BK00020822,PAX00038435,Lounge Access,81.15,Cancelled
ANC0025780,BK00020822,PAX00038435,Pet Fee,146.83,Cancelled
ANC0025781,BK00025860,PAX00047908,In-flight Meal,15.61,Confirmed
ANC0025782,BK00032476,PAX00060082,Seat Upgrade,165.8,Confirmed
ANC0025783,BK00032476,PAX00060084,Extra Baggage,112.49,Confirmed
ANC0025784,BK00075468,PAX00139447,In-flight Meal,39.3,Confirmed
ANC0025785,BK00098629,PAX00182478,Travel Insurance,30.85,Confirmed
ANC0025786,BK00098629,PAX00182479,Seat Upgrade,58.87,Confirmed
ANC0025787,BK00068288,PAX00126154,Pet Fee,137.52,Confirmed
ANC0025788,BK00068288,PAX00126155,Pet Fee,111.57,Confirmed
ANC0025789,BK00081449,PAX00150584,In-flight Meal,31.71,Confirmed
ANC0025790,BK00081449,PAX00150584,In-flight Meal,30.87,Confirmed
ANC0025791,BK00054958,PAX00101402,Lounge Access,83.25,Confirmed
ANC0025792,BK00054958,PAX00101403,Pet Fee,127.88,Confirmed
ANC0025793,BK00099492,PAX00184055,Pet Fee,89.44,Confirmed
ANC0025794,BK00099492,PAX00184056,Pet Fee,51.16,Cancelled
ANC0025795,BK00045890,PAX00084683,In-flight Meal,16.99,Cancelled
ANC0025796,BK00045890,PAX00084683,Pet Fee,103.03,Cancelled
ANC0025797,BK00094078,PAX00174020,Seat Upgrade,226.96,Cancelled
ANC0025798,BK00091459,PAX00169142,Priority Boarding,36.69,Cancelled
ANC0025799,BK00091459,PAX00169142,Wi-Fi,21.35,Confirmed
ANC0025800,BK00021356,PAX00039475,Seat Upgrade,288.04,Confirmed
ANC0025801,BK00098102,PAX00181497,Priority Boarding,38.67,Confirmed
ANC0025802,BK00037090,PAX00068487,Extra Baggage,138.61,Confirmed
ANC0025803,BK00073375,PAX00135626,Extra Baggage,118.03,Confirmed
ANC0025804,BK00073375,PAX00135626,Priority Boarding,34.5,Confirmed
ANC0025805,BK00109698,PAX00202888,Lounge Access,73.39,Confirmed
ANC0025806,BK00109698,PAX00202888,Lounge Access,46.59,Confirmed
ANC0025807,BK00038388,PAX00070876,Priority Boarding,28.27,Confirmed
ANC0025808,BK00038388,PAX00070876,Lounge Access,74.17,Confirmed
ANC0025809,BK00006235,PAX00011596,Lounge Access,51.82,Confirmed
ANC0025810,BK00090078,PAX00166628,Travel Insurance,11.93,Confirmed
ANC0025811,BK00013567,PAX00025114,In-flight Meal,23.8,Confirmed
ANC0025812,BK00013567,PAX00025113,In-flight Meal,29.71,Cancelled
ANC0025813,BK00149026,PAX00275465,Seat Upgrade,236.03,Cancelled
ANC0025814,BK00076807,PAX00141917,Pet Fee,177.24,Confirmed
ANC0025815,BK00076807,PAX00141917,In-flight Meal,14.51,Confirmed
ANC0025816,BK00144214,PAX00266531,Travel Insurance,58.1,Confirmed
ANC0025817,BK00144214,PAX00266533,Pet Fee,153.13,Confirmed
ANC0025818,BK00147209,PAX00272102,Priority Boarding,32.9,Confirmed
ANC0025819,BK00147209,PAX00272102,Lounge Access,53.85,Confirmed
ANC0025820,BK00042118,PAX00077729,Seat Upgrade,295.24,Cancelled
ANC0025821,BK00116737,PAX00215830,Wi-Fi,6.09,Confirmed
ANC0025822,BK00116737,PAX00215830,Travel Insurance,52.98,Confirmed
ANC0025823,BK00055322,PAX00102111,Pet Fee,159.23,Confirmed
ANC0025824,BK00055322,PAX00102112,Priority Boarding,16.24,Confirmed
ANC0025825,BK00088231,PAX00163176,Seat Upgrade,39.41,Confirmed
ANC0025826,BK00114839,PAX00212259,In-flight Meal,22.8,Confirmed
ANC0025827,BK00002624,PAX00004878,Seat Upgrade,219.7,Confirmed
ANC0025828,BK00126276,PAX00233420,Travel Insurance,32.37,Confirmed
ANC0025829,BK00121493,PAX00224575,In-flight Meal,34.26,Confirmed
ANC0025830,BK00047410,PAX00087473,In-flight Meal,29.78,Confirmed
ANC0025831,BK00047410,PAX00087473,Pet Fee,199.89,Confirmed
ANC0025832,BK00104103,PAX00192573,Extra Baggage,98.66,Confirmed
ANC0025833,BK00104103,PAX00192573,Wi-Fi,13.7,Cancelled
ANC0025834,BK00104045,PAX00192470,Priority Boarding,33.17,Confirmed
ANC0025835,BK00068308,PAX00126194,Extra Baggage,126.85,Confirmed
ANC0025836,BK00048274,PAX00089111,Wi-Fi,5.19,Confirmed
ANC0025837,BK00048274,PAX00089111,In-flight Meal,12.47,Confirmed
ANC0025838,BK00046975,PAX00086675,Pet Fee,72.22,Confirmed
ANC0025839,BK00046975,PAX00086675,Lounge Access,30.29,Confirmed
ANC0025840,BK00015563,PAX00028796,Priority Boarding,27.6,Confirmed
ANC0025841,BK00086536,PAX00160030,Extra Baggage,33.2,Cancelled
ANC0025842,BK00140103,PAX00258900,Extra Baggage,98.45,Confirmed
ANC0025843,BK00140103,PAX00258900,Extra Baggage,144.9,Confirmed
ANC0025844,BK00149201,PAX00275766,Travel Insurance,19.08,Cancelled
ANC0025845,BK00115971,PAX00214390,Wi-Fi,5.69,Cancelled
ANC0025846,BK00070502,PAX00130267,Lounge Access,52.8,Confirmed
ANC0025847,BK00070502,PAX00130268,Lounge Access,35.64,Confirmed
ANC0025848,BK00111401,PAX00206016,Lounge Access,73.49,Confirmed
ANC0025849,BK00111401,PAX00206017,Lounge Access,50.28,Confirmed
ANC0025850,BK00124106,PAX00229409,In-flight Meal,13.64,Confirmed
ANC0025851,BK00124106,PAX00229409,Extra Baggage,66.47,Cancelled
ANC0025852,BK00045725,PAX00084380,Extra Baggage,113.32,Cancelled
ANC0025853,BK00045725,PAX00084380,Lounge Access,54.35,Confirmed
ANC0025854,BK00093300,PAX00172584,In-flight Meal,20.62,Confirmed
ANC0025855,BK00136666,PAX00252639,Pet Fee,123.26,Confirmed
ANC0025856,BK00136666,PAX00252639,Extra Baggage,149.61,Confirmed
ANC0025857,BK00128313,PAX00237149,Extra Baggage,33.91,Cancelled
ANC0025858,BK00046511,PAX00085802,Extra Baggage,51.58,Cancelled
ANC0025859,BK00046511,PAX00085802,Seat Upgrade,279.89,Confirmed
ANC0025860,BK00078814,PAX00145743,Travel Insurance,30.33,Confirmed
ANC0025861,BK00078814,PAX00145742,Seat Upgrade,128.19,Confirmed
ANC0025862,BK00014660,PAX00027126,Travel Insurance,46.08,Cancelled
ANC0025863,BK00014660,PAX00027126,Wi-Fi,15.31,Cancelled
ANC0025864,BK00006424,PAX00011951,Extra Baggage,40.15,Confirmed
ANC0025865,BK00006424,PAX00011952,Lounge Access,45.44,Confirmed
ANC0025866,BK00049459,PAX00091322,Seat Upgrade,142.61,Cancelled
ANC0025867,BK00049459,PAX00091322,Extra Baggage,58.85,Cancelled
ANC0025868,BK00148379,PAX00274268,In-flight Meal,16.94,Cancelled
ANC0025869,BK00148379,PAX00274270,Seat Upgrade,255.01,Confirmed
ANC0025870,BK00002735,PAX00005099,In-flight Meal,10.14,Confirmed
ANC0025871,BK00033615,PAX00062145,Extra Baggage,48.52,Confirmed
ANC0025872,BK00033615,PAX00062145,Lounge Access,34.86,Confirmed
ANC0025873,BK00022272,PAX00041199,Pet Fee,106.89,Confirmed
ANC0025874,BK00022272,PAX00041199,Seat Upgrade,119.67,Confirmed
ANC0025875,BK00004635,PAX00008612,Extra Baggage,71.56,Cancelled
ANC0025876,BK00004635,PAX00008611,Lounge Access,65.74,Cancelled
ANC0025877,BK00117012,PAX00216352,Lounge Access,68.25,Confirmed
ANC0025878,BK00070617,PAX00130468,Wi-Fi,11.06,Confirmed
ANC0025879,BK00070617,PAX00130467,Wi-Fi,13.57,Confirmed
ANC0025880,BK00062594,PAX00115563,Wi-Fi,18.59,Cancelled
ANC0025881,BK00062594,PAX00115563,Extra Baggage,137.24,Cancelled
ANC0025882,BK00096496,PAX00178515,Pet Fee,97.84,Confirmed
ANC0025883,BK00096496,PAX00178515,Priority Boarding,26.98,Confirmed
ANC0025884,BK00092638,PAX00171379,Lounge Access,76.19,Confirmed
ANC0025885,BK00092638,PAX00171379,Wi-Fi,8.51,Confirmed
ANC0025886,BK00070811,PAX00130846,Lounge Access,69.6,Confirmed
ANC0025887,BK00070811,PAX00130846,Lounge Access,43.58,Confirmed
ANC0025888,BK00023395,PAX00043314,Extra Baggage,46.94,Confirmed
ANC0025889,BK00023395,PAX00043313,Lounge Access,80.26,Confirmed
ANC0025890,BK00080234,PAX00148338,In-flight Meal,23.65,Confirmed
ANC0025891,BK00080234,PAX00148338,Seat Upgrade,43.82,Confirmed
ANC0025892,BK00128616,PAX00237694,Wi-Fi,5.5,Confirmed
ANC0025893,BK00022649,PAX00041899,Seat Upgrade,96.59,Confirmed
ANC0025894,BK00110640,PAX00204617,Priority Boarding,30.22,Cancelled
ANC0025895,BK00110640,PAX00204617,Seat Upgrade,136.89,Confirmed
ANC0025896,BK00031863,PAX00058917,Seat Upgrade,150.52,Confirmed
ANC0025897,BK00031863,PAX00058917,Wi-Fi,5.55,Cancelled
ANC0025898,BK00143118,PAX00264518,Wi-Fi,13.26,Confirmed
ANC0025899,BK00143118,PAX00264518,Seat Upgrade,102.28,Confirmed
ANC0025900,BK00091086,PAX00168464,Extra Baggage,35.07,Confirmed
ANC0025901,BK00031242,PAX00057758,Pet Fee,147.87,Confirmed
ANC0025902,BK00031242,PAX00057758,Pet Fee,168.64,Confirmed
ANC0025903,BK00006063,PAX00011262,Seat Upgrade,208.06,Cancelled
ANC0025904,BK00006063,PAX00011262,In-flight Meal,30.75,Confirmed
ANC0025905,BK00141485,PAX00261478,Extra Baggage,37.39,Confirmed
ANC0025906,BK00050077,PAX00092452,In-flight Meal,17.57,Cancelled
ANC0025907,BK00104373,PAX00193086,Pet Fee,168.71,Confirmed
ANC0025908,BK00104373,PAX00193087,Priority Boarding,34.88,Confirmed
ANC0025909,BK00080720,PAX00149254,Extra Baggage,121.98,Confirmed
ANC0025910,BK00091525,PAX00169274,Pet Fee,129.4,Confirmed
ANC0025911,BK00022254,PAX00041171,Wi-Fi,13.83,Confirmed
ANC0025912,BK00022254,PAX00041171,In-flight Meal,31.46,Confirmed
ANC0025913,BK00038457,PAX00071005,Wi-Fi,5.94,Confirmed
ANC0025914,BK00142362,PAX00263121,Pet Fee,62.84,Confirmed
ANC0025915,BK00132821,PAX00245492,Extra Baggage,139.05,Cancelled
ANC0025916,BK00117289,PAX00216837,Wi-Fi,11.09,Confirmed
ANC0025917,BK00117289,PAX00216836,In-flight Meal,31.56,Cancelled
ANC0025918,BK00023457,PAX00043452,Priority Boarding,17.11,Cancelled
ANC0025919,BK00055497,PAX00102427,In-flight Meal,27.39,Confirmed
ANC0025920,BK00060074,PAX00110858,Travel Insurance,42.75,Confirmed
ANC0025921,BK00060074,PAX00110858,Wi-Fi,10.59,Confirmed
ANC0025922,BK00012605,PAX00023362,Travel Insurance,38.32,Cancelled
ANC0025923,BK00012605,PAX00023362,Travel Insurance,47.37,Confirmed
ANC0025924,BK00049775,PAX00091889,Lounge Access,82.88,Confirmed
ANC0025925,BK00049775,PAX00091889,Travel Insurance,19.18,Confirmed
ANC0025926,BK00136740,PAX00252758,Extra Baggage,33.49,Confirmed
ANC0025927,BK00140778,PAX00260164,Extra Baggage,81.55,Confirmed
ANC0025928,BK00140778,PAX00260165,Priority Boarding,21.57,Confirmed
ANC0025929,BK00122992,PAX00227354,Lounge Access,69.76,Confirmed
ANC0025930,BK00088078,PAX00162899,Wi-Fi,17.59,Confirmed
ANC0025931,BK00088078,PAX00162900,Seat Upgrade,275.85,Confirmed
ANC0025932,BK00107514,PAX00198872,Travel Insurance,54.62,Cancelled
ANC0025933,BK00107514,PAX00198873,Priority Boarding,29.12,Cancelled
ANC0025934,BK00134377,PAX00248371,Wi-Fi,18.56,Cancelled
ANC0025935,BK00134377,PAX00248373,In-flight Meal,19.39,Cancelled
ANC0025936,BK00095839,PAX00177300,Wi-Fi,22.6,Confirmed
ANC0025937,BK00102001,PAX00188699,Seat Upgrade,89.57,Confirmed
ANC0025938,BK00089270,PAX00165096,Extra Baggage,85.72,Confirmed
ANC0025939,BK00036256,PAX00066956,Lounge Access,86.4,Confirmed
ANC0025940,BK00036256,PAX00066957,Pet Fee,140.43,Confirmed
ANC0025941,BK00079167,PAX00146353,Extra Baggage,79.79,Confirmed
ANC0025942,BK00079167,PAX00146353,Extra Baggage,45.59,Cancelled
ANC0025943,BK00013274,PAX00024564,Extra Baggage,113.83,Confirmed
ANC0025944,BK00074957,PAX00138520,Seat Upgrade,135.07,Confirmed
ANC0025945,BK00017365,PAX00032117,Lounge Access,89.61,Cancelled
ANC0025946,BK00017365,PAX00032117,Travel Insurance,21.6,Confirmed
ANC0025947,BK00000759,PAX00001402,Lounge Access,39.77,Confirmed
ANC0025948,BK00000759,PAX00001401,Extra Baggage,70.37,Cancelled
ANC0025949,BK00130255,PAX00240707,In-flight Meal,36.58,Cancelled
ANC0025950,BK00130255,PAX00240707,Extra Baggage,131.31,Confirmed
ANC0025951,BK00127780,PAX00236199,In-flight Meal,43.33,Confirmed
ANC0025952,BK00046446,PAX00085692,Priority Boarding,30.22,Confirmed
ANC0025953,BK00046446,PAX00085692,Seat Upgrade,252.46,Cancelled
ANC0025954,BK00083619,PAX00154607,Travel Insurance,57.13,Confirmed
ANC0025955,BK00027978,PAX00051798,Priority Boarding,38.14,Confirmed
ANC0025956,BK00007053,PAX00013124,Travel Insurance,57.79,Confirmed
ANC0025957,BK00007053,PAX00013124,Travel Insurance,36.84,Cancelled
ANC0025958,BK00065344,PAX00120681,Priority Boarding,38.7,Confirmed
ANC0025959,BK00065344,PAX00120681,Seat Upgrade,116.94,Confirmed
ANC0025960,BK00055003,PAX00101498,Travel Insurance,31.98,Confirmed
ANC0025961,BK00067249,PAX00124196,Lounge Access,64.66,Confirmed
ANC0025962,BK00046634,PAX00086058,Lounge Access,81.64,Confirmed
ANC0025963,BK00078665,PAX00145458,In-flight Meal,20.01,Confirmed
ANC0025964,BK00119629,PAX00221166,Lounge Access,46.15,Confirmed
ANC0025965,BK00008933,PAX00016567,In-flight Meal,13.91,Confirmed
ANC0025966,BK00044741,PAX00082608,Pet Fee,84.53,Confirmed
ANC0025967,BK00044741,PAX00082608,Travel Insurance,28.95,Cancelled
ANC0025968,BK00052161,PAX00096314,Pet Fee,62.53,Confirmed
ANC0025969,BK00045569,PAX00084102,In-flight Meal,43.15,Cancelled
ANC0025970,BK00137135,PAX00253460,Travel Insurance,44.12,Confirmed
ANC0025971,BK00016223,PAX00029994,Priority Boarding,26.14,Confirmed
ANC0025972,BK00093796,PAX00173512,Pet Fee,158.18,Confirmed
ANC0025973,BK00093796,PAX00173513,Travel Insurance,57.58,Confirmed
ANC0025974,BK00056078,PAX00103478,Wi-Fi,14.66,Confirmed
ANC0025975,BK00090173,PAX00166820,Pet Fee,161.27,Confirmed
ANC0025976,BK00018906,PAX00034965,Lounge Access,72.09,Confirmed
ANC0025977,BK00018906,PAX00034965,Extra Baggage,85.75,Confirmed
ANC0025978,BK00043594,PAX00080462,Wi-Fi,10.86,Confirmed
ANC0025979,BK00022319,PAX00041287,Priority Boarding,34.41,Confirmed
ANC0025980,BK00022319,PAX00041286,In-flight Meal,13.26,Confirmed
ANC0025981,BK00134168,PAX00248000,Seat Upgrade,248.32,Confirmed
ANC0025982,BK00134168,PAX00248001,Priority Boarding,31.2,Confirmed
ANC0025983,BK00097976,PAX00181268,Pet Fee,173.67,Cancelled
ANC0025984,BK00092945,PAX00171923,Travel Insurance,10.99,Confirmed
ANC0025985,BK00092945,PAX00171924,Lounge Access,33.98,Confirmed
ANC0025986,BK00071866,PAX00132806,Travel Insurance,36.25,Cancelled
ANC0025987,BK00071866,PAX00132806,In-flight Meal,28.07,Confirmed
ANC0025988,BK00090158,PAX00166786,In-flight Meal,44.34,Cancelled
ANC0025989,BK00054304,PAX00100213,Extra Baggage,92.17,Confirmed
ANC0025990,BK00054304,PAX00100213,Travel Insurance,34.32,Confirmed
ANC0025991,BK00029274,PAX00054193,Travel Insurance,15.01,Cancelled
ANC0025992,BK00048421,PAX00089373,Priority Boarding,16.48,Confirmed
ANC0025993,BK00047958,PAX00088501,Pet Fee,174.02,Confirmed
ANC0025994,BK00087165,PAX00161192,In-flight Meal,40.9,Confirmed
ANC0025995,BK00044722,PAX00082567,Seat Upgrade,197.93,Cancelled
ANC0025996,BK00148021,PAX00273626,Wi-Fi,6.72,Cancelled
ANC0025997,BK00148021,PAX00273626,Seat Upgrade,157.75,Confirmed
ANC0025998,BK00001373,PAX00002522,Priority Boarding,32.84,Cancelled
ANC0025999,BK00140950,PAX00260485,Travel Insurance,14.89,Confirmed
ANC0026000,BK00140950,PAX00260485,In-flight Meal,44.4,Confirmed
ANC0026001,BK00051380,PAX00094851,Priority Boarding,27.76,Confirmed
ANC0026002,BK00051380,PAX00094851,Wi-Fi,22.35,Confirmed
ANC0026003,BK00133441,PAX00246653,Priority Boarding,35.07,Cancelled
