transaction_id,loyalty_id,flight_id,points_earned,points_redeemed,transaction_date,transaction_type
LT00009419,LOY0017031,,1145,0,2020-09-03,Bonus
LT00009420,LOY0026442,FLT0021294,192,0,2023-10-04,Earn
LT00009421,LOY0011786,FLT0037774,0,0,2020-01-21,Adjustment
LT00009422,LOY0014236,FLT0026725,2763,0,2026-03-11,Bonus
LT00009423,LOY0024555,,424,0,2022-03-16,Earn
LT00009424,LOY0014963,FLT0042192,3178,0,2023-10-27,Earn
LT00009425,LOY0002366,FLT0075468,4495,0,2020-11-25,Bonus
LT00009426,LOY0019192,FLT0009403,3950,0,2022-07-28,Earn
LT00009427,LOY0003957,,0,8892,2022-07-26,Redeem
LT00009428,LOY0028570,FLT0065086,1017,0,2023-05-05,Earn
LT00009429,LOY0001704,FLT0006053,3848,0,2022-07-18,Earn
LT00009430,LOY0013863,FLT0066002,0,0,2024-03-06,Adjustment
LT00009431,LOY0014745,FLT0020813,3171,0,2025-10-04,Bonus
LT00009432,LOY0015736,FLT0047743,3656,0,2026-01-07,Earn
LT00009433,LOY0012473,FLT0007762,3955,0,2022-04-03,Earn
LT00009434,LOY0002621,,3214,0,2023-03-31,Earn
LT00009435,LOY0027429,FLT0044477,4039,0,2023-11-12,Earn
LT00009436,LOY0026373,FLT0015567,3376,0,2021-09-17,Earn
LT00009437,LOY0029665,FLT0049532,0,18533,2021-02-18,Redeem
LT00009438,LOY0015286,,4680,0,2025-11-15,Earn
LT00009439,LOY0020181,FLT0027455,4213,0,2025-10-01,Earn
LT00009440,LOY0024788,FLT0019724,871,0,2020-08-01,Earn
LT00009441,LOY0005224,FLT0040686,2434,0,2020-03-04,Earn
LT00009442,LOY0008465,FLT0013117,3661,0,2024-03-23,Earn
LT00009443,LOY0000962,FLT0073365,0,6871,2020-09-07,Redeem
LT00009444,LOY0000601,FLT0059890,3028,0,2020-05-09,Earn
LT00009445,LOY0032593,FLT0027393,0,11677,2020-10-30,Redeem
LT00009446,LOY0012729,,2497,0,2021-08-26,Earn
LT00009447,LOY0003036,FLT0049215,0,1467,2025-04-18,Redeem
LT00009448,LOY0019747,,0,0,2022-02-27,Adjustment
LT00009449,LOY0011682,FLT0046882,0,0,2025-05-13,Adjustment
LT00009450,LOY0022385,,0,4569,2020-03-31,Redeem
LT00009451,LOY0031898,FLT0047583,0,10179,2021-06-05,Redeem
LT00009452,LOY0002891,FLT0003827,4071,0,2023-10-08,Earn
LT00009453,LOY0023262,FLT0034352,0,11151,2022-06-29,Redeem
LT00009454,LOY0008132,FLT0053661,3731,0,2024-12-01,Earn
LT00009455,LOY0015352,FLT0049483,0,2287,2026-03-22,Redeem
LT00009456,LOY0012843,FLT0079119,0,4956,2025-03-08,Redeem
LT00009457,LOY0015220,FLT0012669,0,11800,2024-03-03,Redeem
LT00009458,LOY0030160,FLT0061579,4383,0,2024-07-15,Earn
LT00009459,LOY0011915,FLT0042691,3550,0,2022-08-23,Earn
LT00009460,LOY0025306,FLT0030736,3638,0,2021-09-28,Earn
LT00009461,LOY0000741,FLT0065162,0,6470,2023-06-04,Redeem
LT00009462,LOY0009757,,2234,0,2022-01-23,Earn
LT00009463,LOY0009070,,4892,0,2024-10-16,Earn
LT00009464,LOY0002272,FLT0013006,1108,0,2025-12-09,Earn
LT00009465,LOY0015093,,0,0,2023-11-03,Adjustment
LT00009466,LOY0009886,FLT0072339,4044,0,2024-08-05,Earn
LT00009467,LOY0007814,,1328,0,2020-12-02,Earn
LT00009468,LOY0010288,FLT0073491,0,5309,2020-05-21,Redeem
LT00009469,LOY0031166,,753,0,2022-09-29,Bonus
LT00009470,LOY0029401,,2729,0,2024-10-31,Earn
LT00009471,LOY0027481,FLT0023577,4661,0,2020-03-19,Bonus
LT00009472,LOY0029892,FLT0001873,0,1495,2025-06-09,Redeem
LT00009473,LOY0007596,FLT0002184,4095,0,2026-01-12,Earn
LT00009474,LOY0000357,,801,0,2021-11-09,Earn
LT00009475,LOY0015137,FLT0025975,3742,0,2024-09-19,Earn
LT00009476,LOY0013824,,3875,0,2020-07-04,Bonus
LT00009477,LOY0012413,FLT0015867,4056,0,2024-09-03,Earn
LT00009478,LOY0028415,,0,0,2026-07-16,Adjustment
LT00009479,LOY0023606,FLT0031161,0,15101,2023-05-26,Redeem
LT00009480,LOY0008048,FLT0058739,0,5229,2021-03-25,Redeem
LT00009481,LOY0026777,FLT0072881,953,0,2025-03-17,Earn
LT00009482,LOY0018066,FLT0010508,728,0,2026-05-21,Earn
LT00009483,LOY0027271,,4406,0,2022-08-30,Bonus
LT00009484,LOY0004615,FLT0054496,4269,0,2021-11-27,Earn
LT00009485,LOY0024273,,262,0,2025-01-24,Earn
LT00009486,LOY0003989,FLT0049966,0,0,2025-03-13,Adjustment
LT00009487,LOY0030426,FLT0020345,4041,0,2026-03-14,Bonus
LT00009488,LOY0016737,FLT0060889,4670,0,2024-07-03,Bonus
LT00009489,LOY0023448,FLT0059379,917,0,2024-07-06,Earn
LT00009490,LOY0001710,FLT0058942,3145,0,2022-03-31,Bonus
LT00009491,LOY0011868,,2119,0,2026-04-10,Bonus
LT00009492,LOY0024816,FLT0039451,69,0,2025-05-13,Bonus
LT00009493,LOY0032564,,0,15407,2023-07-22,Redeem
LT00009494,LOY0024081,FLT0018385,0,4480,2020-05-16,Redeem
LT00009495,LOY0027590,FLT0004414,1417,0,2022-04-08,Bonus
LT00009496,LOY0027478,,0,0,2026-05-07,Adjustment
LT00009497,LOY0015824,FLT0025334,0,0,2024-06-24,Adjustment
LT00009498,LOY0030737,FLT0020247,2404,0,2025-04-08,Bonus
LT00009499,LOY0014103,,506,0,2022-06-21,Bonus
LT00009500,LOY0002054,,909,0,2023-02-14,Bonus
LT00009501,LOY0007796,,3318,0,2025-02-04,Earn
LT00009502,LOY0023781,FLT0048719,0,537,2026-01-21,Redeem
LT00009503,LOY0032447,,4256,0,2022-04-28,Bonus
LT00009504,LOY0002728,FLT0047050,286,0,2025-12-25,Earn
LT00009505,LOY0031831,FLT0001777,3295,0,2022-12-24,Earn
LT00009506,LOY0018517,,1328,0,2020-08-01,Earn
LT00009507,LOY0000026,FLT0030024,619,0,2023-12-30,Earn
LT00009508,LOY0029891,FLT0061290,4053,0,2021-08-17,Earn
LT00009509,LOY0032617,,4667,0,2020-02-01,Earn
LT00009510,LOY0031384,FLT0079631,0,1138,2024-11-18,Redeem
LT00009511,LOY0026021,FLT0010519,0,6585,2021-09-23,Redeem
LT00009512,LOY0023457,FLT0032462,2263,0,2023-01-21,Earn
LT00009513,LOY0018444,FLT0001718,1274,0,2024-03-14,Earn
LT00009514,LOY0016196,FLT0020495,3204,0,2025-12-26,Bonus
LT00009515,LOY0004995,,3436,0,2022-03-10,Earn
LT00009516,LOY0017801,FLT0000276,0,4192,2023-11-01,Redeem
LT00009517,LOY0018030,FLT0012567,4970,0,2022-08-27,Earn
LT00009518,LOY0000607,FLT0034415,4719,0,2023-03-31,Earn
LT00009519,LOY0017612,FLT0020982,3677,0,2025-12-27,Earn
LT00009520,LOY0021902,,3168,0,2022-11-07,Earn
LT00009521,LOY0000078,FLT0051982,2111,0,2020-08-10,Earn
LT00009522,LOY0018397,FLT0009520,4477,0,2023-09-16,Earn
LT00009523,LOY0010250,FLT0003290,0,7250,2024-06-03,Redeem
LT00009524,LOY0004337,,4857,0,2020-10-30,Earn
LT00009525,LOY0031069,FLT0048505,0,0,2021-08-06,Adjustment
LT00009526,LOY0002703,FLT0038824,0,8432,2020-01-29,Redeem
LT00009527,LOY0002601,,3681,0,2024-08-01,Earn
LT00009528,LOY0005798,FLT0071243,4435,0,2020-07-15,Earn
LT00009529,LOY0018560,,2233,0,2024-12-08,Earn
LT00009530,LOY0016734,,975,0,2020-11-27,Bonus
LT00009531,LOY0029818,,3580,0,2026-02-26,Earn
LT00009532,LOY0011905,FLT0057350,247,0,2024-08-22,Earn
LT00009533,LOY0005883,FLT0029168,1936,0,2020-10-16,Earn
LT00009534,LOY0002755,,1687,0,2021-04-16,Earn
LT00009535,LOY0011427,FLT0054983,294,0,2021-05-09,Earn
LT00009536,LOY0008961,FLT0017652,2820,0,2025-06-19,Earn
LT00009537,LOY0018549,,2537,0,2026-01-13,Earn
LT00009538,LOY0005405,,3559,0,2026-07-25,Earn
LT00009539,LOY0022147,FLT0044739,0,4646,2020-01-24,Redeem
LT00009540,LOY0026840,FLT0000212,1749,0,2024-03-13,Bonus
LT00009541,LOY0028418,FLT0046154,0,0,2025-03-29,Adjustment
LT00009542,LOY0020080,,3619,0,2020-10-19,Earn
LT00009543,LOY0023415,FLT0077323,421,0,2024-12-07,Earn
LT00009544,LOY0006248,,0,3074,2021-03-19,Redeem
LT00009545,LOY0005678,FLT0031811,3960,0,2023-06-05,Bonus
LT00009546,LOY0027835,FLT0010087,0,15510,2022-01-14,Redeem
LT00009547,LOY0027619,FLT0021398,659,0,2021-03-04,Earn
LT00009548,LOY0007069,FLT0014876,720,0,2020-02-14,Earn
LT00009549,LOY0001051,,0,16775,2023-12-21,Redeem
LT00009550,LOY0027074,FLT0076119,2593,0,2020-02-14,Earn
LT00009551,LOY0003468,,0,0,2025-06-02,Adjustment
LT00009552,LOY0020225,FLT0051948,4294,0,2025-08-29,Earn
LT00009553,LOY0009422,FLT0007212,3223,0,2022-07-22,Earn
LT00009554,LOY0021556,FLT0034718,3384,0,2020-03-08,Earn
LT00009555,LOY0006284,,4348,0,2026-04-05,Earn
LT00009556,LOY0022828,FLT0013589,0,13416,2023-01-31,Redeem
LT00009557,LOY0025064,FLT0065338,0,9542,2023-12-04,Redeem
LT00009558,LOY0031626,,0,15790,2026-05-02,Redeem
LT00009559,LOY0017718,FLT0015230,2331,0,2020-03-09,Earn
LT00009560,LOY0017905,FLT0011477,3070,0,2020-09-06,Bonus
LT00009561,LOY0025703,FLT0039408,2285,0,2024-05-19,Bonus
LT00009562,LOY0013815,FLT0024747,4477,0,2024-05-30,Earn
LT00009563,LOY0027517,FLT0075720,4044,0,2022-01-12,Earn
LT00009564,LOY0028556,FLT0016124,4168,0,2021-11-20,Earn
LT00009565,LOY0021147,FLT0072481,0,0,2023-12-11,Adjustment
LT00009566,LOY0014474,FLT0023676,3683,0,2022-09-29,Earn
LT00009567,LOY0007215,FLT0057948,0,14046,2020-01-12,Redeem
LT00009568,LOY0015636,,0,14413,2020-07-22,Redeem
LT00009569,LOY0025725,FLT0015523,4710,0,2022-01-30,Earn
LT00009570,LOY0003215,FLT0064750,2165,0,2025-01-21,Bonus
LT00009571,LOY0006374,FLT0040530,0,0,2022-03-19,Adjustment
LT00009572,LOY0018743,FLT0011697,892,0,2020-08-14,Earn
LT00009573,LOY0014216,,0,6058,2021-12-04,Redeem
LT00009574,LOY0019763,FLT0078287,3997,0,2020-11-22,Bonus
LT00009575,LOY0015179,FLT0070511,3878,0,2023-08-09,Earn
LT00009576,LOY0014405,FLT0026965,0,13440,2024-10-18,Redeem
LT00009577,LOY0008782,FLT0000168,2694,0,2021-07-06,Earn
LT00009578,LOY0000491,FLT0065828,3922,0,2023-07-23,Earn
LT00009579,LOY0014356,,3066,0,2022-05-24,Bonus
LT00009580,LOY0017946,,1335,0,2023-05-26,Earn
LT00009581,LOY0017251,FLT0021208,4700,0,2022-01-31,Earn
LT00009582,LOY0015465,FLT0069815,4576,0,2022-02-19,Earn
LT00009583,LOY0030239,FLT0050765,2325,0,2024-06-03,Earn
LT00009584,LOY0017277,FLT0037278,0,0,2020-01-22,Adjustment
LT00009585,LOY0014851,,4743,0,2025-02-06,Bonus
LT00009586,LOY0032492,FLT0059073,0,11788,2025-03-02,Redeem
LT00009587,LOY0016681,,2194,0,2023-07-09,Earn
LT00009588,LOY0021420,FLT0064972,0,5398,2020-06-20,Redeem
LT00009589,LOY0021683,FLT0065381,0,9740,2023-03-08,Redeem
LT00009590,LOY0015957,FLT0051303,0,5549,2020-07-18,Redeem
LT00009591,LOY0001125,FLT0009477,0,0,2025-10-28,Adjustment
LT00009592,LOY0004853,FLT0020602,0,17903,2023-02-19,Redeem
LT00009593,LOY0021905,FLT0069638,3228,0,2024-11-29,Earn
LT00009594,LOY0012619,FLT0034040,291,0,2023-11-23,Earn
LT00009595,LOY0000935,,0,0,2023-07-21,Adjustment
LT00009596,LOY0024586,FLT0057780,1923,0,2024-03-17,Bonus
LT00009597,LOY0001668,FLT0011378,3089,0,2025-01-09,Earn
LT00009598,LOY0028595,FLT0046583,4932,0,2026-01-07,Earn
LT00009599,LOY0012634,,3209,0,2024-02-15,Earn
LT00009600,LOY0026034,FLT0070600,3193,0,2026-05-19,Earn
LT00009601,LOY0001777,FLT0009646,2642,0,2020-10-11,Earn
LT00009602,LOY0018097,FLT0029575,0,0,2022-10-03,Adjustment
LT00009603,LOY0029012,FLT0015943,3324,0,2020-12-04,Earn
LT00009604,LOY0030069,FLT0065740,0,2968,2021-04-13,Redeem
LT00009605,LOY0018354,FLT0010361,0,0,2020-09-16,Adjustment
LT00009606,LOY0013486,FLT0033400,4060,0,2022-06-20,Earn
LT00009607,LOY0020495,FLT0051267,1529,0,2021-04-20,Earn
LT00009608,LOY0025310,,4294,0,2024-09-14,Bonus
LT00009609,LOY0016761,,4120,0,2025-05-07,Earn
LT00009610,LOY0018713,,4188,0,2026-01-15,Earn
LT00009611,LOY0015744,FLT0050405,1155,0,2023-06-19,Earn
LT00009612,LOY0014901,,0,4426,2023-08-15,Redeem
LT00009613,LOY0028397,FLT0057261,613,0,2025-02-10,Earn
LT00009614,LOY0009340,,985,0,2022-03-26,Earn
LT00009615,LOY0006368,FLT0076868,0,18405,2023-06-11,Redeem
LT00009616,LOY0029355,FLT0015680,3261,0,2025-05-07,Earn
LT00009617,LOY0028067,FLT0014759,891,0,2023-02-28,Earn
LT00009618,LOY0008192,,0,4722,2021-01-27,Redeem
LT00009619,LOY0026852,,4854,0,2026-06-20,Earn
LT00009620,LOY0022486,FLT0007139,0,12544,2021-04-04,Redeem
LT00009621,LOY0001070,FLT0054369,3742,0,2024-07-19,Bonus
LT00009622,LOY0000139,,1516,0,2021-01-11,Bonus
LT00009623,LOY0022930,FLT0033637,0,0,2020-09-28,Adjustment
LT00009624,LOY0021482,FLT0058837,0,0,2020-06-06,Adjustment
LT00009625,LOY0019162,,0,16984,2022-11-28,Redeem
LT00009626,LOY0032149,FLT0020255,2938,0,2023-07-03,Earn
LT00009627,LOY0006247,FLT0027751,0,0,2023-05-20,Adjustment
LT00009628,LOY0024360,FLT0052564,4542,0,2025-01-30,Earn
LT00009629,LOY0003653,FLT0007215,2802,0,2025-09-20,Earn
LT00009630,LOY0016015,FLT0058331,2720,0,2022-10-23,Earn
LT00009631,LOY0002009,FLT0011689,0,18337,2024-07-22,Redeem
LT00009632,LOY0009415,FLT0048415,0,10402,2025-12-27,Redeem
LT00009633,LOY0030345,,4110,0,2025-10-31,Earn
LT00009634,LOY0006104,,0,18052,2020-12-21,Redeem
LT00009635,LOY0023883,FLT0075143,0,8183,2025-06-20,Redeem
LT00009636,LOY0032748,FLT0037418,174,0,2023-01-06,Earn
LT00009637,LOY0008947,FLT0039340,0,10114,2022-05-03,Redeem
LT00009638,LOY0015755,,4285,0,2025-08-18,Earn
LT00009639,LOY0003690,,0,0,2022-10-28,Adjustment
LT00009640,LOY0016459,FLT0015065,0,7035,2020-07-22,Redeem
LT00009641,LOY0020971,FLT0003575,2780,0,2020-11-23,Earn
LT00009642,LOY0016466,FLT0070608,0,0,2024-03-07,Adjustment
LT00009643,LOY0010627,,169,0,2026-04-10,Earn
LT00009644,LOY0028827,,897,0,2024-12-10,Earn
LT00009645,LOY0025082,FLT0068263,1450,0,2023-08-22,Earn
LT00009646,LOY0032192,FLT0031348,2223,0,2020-05-18,Earn
LT00009647,LOY0007341,FLT0002437,1258,0,2022-02-12,Earn
LT00009648,LOY0027629,,312,0,2026-02-07,Earn
LT00009649,LOY0016389,,4276,0,2025-11-16,Earn
LT00009650,LOY0030874,FLT0015483,0,14084,2020-07-12,Redeem
LT00009651,LOY0010539,FLT0071682,2914,0,2022-05-10,Bonus
LT00009652,LOY0018358,FLT0043455,849,0,2023-11-13,Earn
LT00009653,LOY0000821,FLT0005555,0,18258,2024-08-02,Redeem
LT00009654,LOY0000088,,219,0,2020-04-28,Earn
LT00009655,LOY0023031,FLT0063356,497,0,2021-09-07,Earn
LT00009656,LOY0004550,FLT0070225,1612,0,2020-04-28,Earn
LT00009657,LOY0031041,FLT0006091,3816,0,2024-01-02,Earn
LT00009658,LOY0018188,,0,14732,2022-03-09,Redeem
LT00009659,LOY0020714,,0,19378,2023-08-21,Redeem
LT00009660,LOY0006648,,1139,0,2026-04-09,Earn
LT00009661,LOY0004023,FLT0003617,4037,0,2026-01-13,Earn
LT00009662,LOY0005244,FLT0063649,2002,0,2022-03-12,Earn
LT00009663,LOY0005761,FLT0009597,0,9191,2025-08-15,Redeem
LT00009664,LOY0028073,,0,16387,2021-09-10,Redeem
LT00009665,LOY0003716,FLT0001624,3016,0,2023-02-06,Earn
LT00009666,LOY0027623,,3740,0,2021-03-24,Earn
LT00009667,LOY0013504,FLT0031242,4072,0,2022-08-20,Earn
LT00009668,LOY0024016,,0,0,2025-09-18,Adjustment
LT00009669,LOY0017133,,594,0,2024-06-23,Earn
LT00009670,LOY0021547,FLT0067573,3177,0,2024-01-12,Earn
LT00009671,LOY0012624,FLT0075209,2071,0,2025-01-27,Bonus
LT00009672,LOY0032778,FLT0044910,2165,0,2024-06-10,Bonus
LT00009673,LOY0005703,,4416,0,2021-12-19,Earn
LT00009674,LOY0021819,,0,0,2020-03-17,Adjustment
LT00009675,LOY0002465,FLT0063729,2529,0,2022-08-28,Earn
LT00009676,LOY0012656,FLT0066505,3582,0,2025-02-24,Earn
LT00009677,LOY0002020,,129,0,2020-04-20,Bonus
LT00009678,LOY0013466,FLT0073194,2788,0,2025-03-15,Bonus
LT00009679,LOY0017776,,2548,0,2021-07-28,Earn
LT00009680,LOY0015659,FLT0007754,0,9723,2022-10-09,Redeem
LT00009681,LOY0007810,,4313,0,2020-10-16,Earn
LT00009682,LOY0015018,FLT0000196,0,0,2024-12-15,Adjustment
LT00009683,LOY0032593,FLT0061534,2394,0,2022-01-06,Earn
LT00009684,LOY0023167,FLT0020635,1682,0,2022-05-27,Earn
LT00009685,LOY0019873,,0,15879,2025-03-28,Redeem
LT00009686,LOY0030597,FLT0016476,2456,0,2023-06-04,Earn
LT00009687,LOY0003102,FLT0032228,882,0,2020-09-20,Earn
LT00009688,LOY0021051,,0,0,2023-03-01,Adjustment
LT00009689,LOY0004034,FLT0064990,3788,0,2025-10-18,Earn
LT00009690,LOY0006799,FLT0048060,0,9342,2025-11-11,Redeem
LT00009691,LOY0021426,FLT0039927,1529,0,2022-05-19,Earn
LT00009692,LOY0015783,FLT0030536,4125,0,2023-02-23,Earn
LT00009693,LOY0001652,FLT0013218,4006,0,2025-10-31,Earn
LT00009694,LOY0020856,FLT0061635,3367,0,2020-09-01,Earn
LT00009695,LOY0014517,FLT0074415,0,12760,2024-06-02,Redeem
LT00009696,LOY0029287,FLT0067436,0,4873,2023-11-11,Redeem
LT00009697,LOY0017900,,0,3693,2025-08-08,Redeem
LT00009698,LOY0018909,FLT0065904,3029,0,2025-05-20,Earn
LT00009699,LOY0029354,FLT0061565,1498,0,2022-08-23,Bonus
LT00009700,LOY0000238,FLT0067052,1897,0,2022-07-07,Earn
LT00009701,LOY0009738,FLT0027675,689,0,2023-08-25,Earn
LT00009702,LOY0016476,,0,5734,2020-08-03,Redeem
LT00009703,LOY0028314,FLT0018514,0,5173,2022-07-10,Redeem
LT00009704,LOY0018814,,0,15019,2026-06-03,Redeem
LT00009705,LOY0024643,FLT0068676,2497,0,2020-04-09,Earn
LT00009706,LOY0030035,FLT0079408,0,0,2024-02-17,Adjustment
LT00009707,LOY0021990,FLT0014262,72,0,2020-12-17,Earn
LT00009708,LOY0028848,,4222,0,2022-07-23,Earn
LT00009709,LOY0016608,FLT0065171,2813,0,2022-11-18,Earn
LT00009710,LOY0025693,,2356,0,2020-08-14,Earn
LT00009711,LOY0007967,FLT0058079,0,5725,2023-04-18,Redeem
LT00009712,LOY0025855,FLT0026214,0,0,2021-08-02,Adjustment
LT00009713,LOY0011493,FLT0072927,0,5182,2020-07-24,Redeem
LT00009714,LOY0013520,FLT0033527,3327,0,2024-09-11,Earn
LT00009715,LOY0019687,FLT0064716,844,0,2023-06-04,Earn
LT00009716,LOY0014494,FLT0009939,0,18554,2020-04-21,Redeem
LT00009717,LOY0012672,FLT0004961,4378,0,2020-05-24,Earn
LT00009718,LOY0020797,FLT0049229,4755,0,2023-03-21,Earn
LT00009719,LOY0026225,FLT0075289,4440,0,2020-02-06,Earn
LT00009720,LOY0024963,FLT0024856,0,19444,2024-06-13,Redeem
LT00009721,LOY0011914,FLT0064348,0,9083,2022-04-02,Redeem
LT00009722,LOY0019757,FLT0058358,0,17665,2020-10-16,Redeem
LT00009723,LOY0000994,,0,15783,2023-12-30,Redeem
LT00009724,LOY0026078,FLT0067129,0,4247,2020-10-23,Redeem
LT00009725,LOY0017005,FLT0052140,1505,0,2023-12-16,Earn
LT00009726,LOY0029608,,4105,0,2023-07-04,Bonus
LT00009727,LOY0015605,FLT0052491,2689,0,2020-01-06,Earn
LT00009728,LOY0019243,FLT0005814,3041,0,2021-12-15,Earn
LT00009729,LOY0001828,,0,1480,2025-03-31,Redeem
LT00009730,LOY0014138,FLT0063800,3119,0,2022-08-13,Earn
LT00009731,LOY0016305,FLT0023066,1636,0,2025-01-13,Earn
LT00009732,LOY0014212,FLT0016037,0,8289,2024-05-27,Redeem
LT00009733,LOY0002771,FLT0014861,2061,0,2022-09-13,Bonus
LT00009734,LOY0012820,,3578,0,2020-03-25,Earn
LT00009735,LOY0006227,FLT0020231,0,0,2021-08-07,Adjustment
LT00009736,LOY0017309,,2085,0,2025-11-27,Bonus
LT00009737,LOY0005866,FLT0046097,1601,0,2023-01-21,Earn
LT00009738,LOY0009818,FLT0063312,0,16968,2025-01-21,Redeem
LT00009739,LOY0011623,FLT0059566,2877,0,2022-05-29,Earn
LT00009740,LOY0029680,FLT0070101,74,0,2023-02-16,Earn
LT00009741,LOY0017545,,951,0,2023-07-16,Bonus
LT00009742,LOY0003405,,0,15241,2025-04-04,Redeem
LT00009743,LOY0014204,FLT0076457,1684,0,2024-05-26,Bonus
LT00009744,LOY0010787,FLT0051312,4079,0,2026-04-23,Earn
LT00009745,LOY0020577,,3603,0,2025-01-16,Earn
LT00009746,LOY0010536,FLT0057686,745,0,2020-03-16,Earn
LT00009747,LOY0005298,,0,0,2023-11-28,Adjustment
LT00009748,LOY0011279,FLT0045621,0,0,2021-10-02,Adjustment
LT00009749,LOY0020047,FLT0050432,1129,0,2020-09-11,Bonus
LT00009750,LOY0007714,FLT0053598,4203,0,2021-02-10,Earn
LT00009751,LOY0025056,FLT0029999,0,15518,2026-05-08,Redeem
LT00009752,LOY0025996,FLT0006926,3730,0,2022-10-03,Bonus
LT00009753,LOY0022519,,0,0,2020-09-30,Adjustment
LT00009754,LOY0006598,,1035,0,2024-11-27,Earn
LT00009755,LOY0012678,FLT0011014,1107,0,2020-02-23,Bonus
LT00009756,LOY0029298,FLT0052657,4008,0,2026-01-16,Bonus
LT00009757,LOY0006863,FLT0029532,0,0,2025-01-22,Adjustment
LT00009758,LOY0007068,FLT0016165,0,0,2023-04-09,Adjustment
LT00009759,LOY0006059,,0,0,2025-07-18,Adjustment
LT00009760,LOY0015213,,4765,0,2025-04-04,Earn
LT00009761,LOY0003456,,0,19577,2021-12-21,Redeem
LT00009762,LOY0008318,,4940,0,2026-03-25,Earn
LT00009763,LOY0004367,FLT0030185,3021,0,2020-10-19,Earn
LT00009764,LOY0011864,,1672,0,2024-03-18,Earn
LT00009765,LOY0023355,FLT0059766,0,10506,2024-10-20,Redeem
LT00009766,LOY0032888,FLT0018183,2302,0,2022-04-01,Earn
LT00009767,LOY0024785,,0,19863,2023-01-08,Redeem
LT00009768,LOY0020046,FLT0005126,0,7617,2024-12-12,Redeem
LT00009769,LOY0001395,FLT0043560,4973,0,2024-09-25,Bonus
LT00009770,LOY0001101,FLT0072340,4637,0,2023-07-10,Earn
LT00009771,LOY0029749,FLT0008259,2048,0,2024-11-05,Earn
LT00009772,LOY0012514,FLT0048520,0,2274,2023-09-18,Redeem
LT00009773,LOY0001671,FLT0067580,3447,0,2025-03-02,Earn
LT00009774,LOY0003803,FLT0001482,3276,0,2023-11-04,Earn
LT00009775,LOY0002290,FLT0050964,0,15231,2023-09-22,Redeem
LT00009776,LOY0022132,FLT0069718,2958,0,2026-06-04,Earn
LT00009777,LOY0026906,,618,0,2022-12-30,Earn
LT00009778,LOY0023767,FLT0032321,0,12893,2020-09-13,Redeem
LT00009779,LOY0028440,FLT0051758,0,854,2022-03-08,Redeem
LT00009780,LOY0029730,,4660,0,2022-09-12,Earn
LT00009781,LOY0002465,FLT0025924,468,0,2024-08-14,Earn
LT00009782,LOY0018736,,0,11746,2024-08-01,Redeem
LT00009783,LOY0017922,,2020,0,2021-11-20,Earn
LT00009784,LOY0016448,FLT0003290,0,13325,2021-08-19,Redeem
LT00009785,LOY0027000,FLT0023775,518,0,2023-10-28,Earn
LT00009786,LOY0024866,FLT0070934,298,0,2020-04-11,Earn
LT00009787,LOY0007803,,0,17854,2020-02-20,Redeem
LT00009788,LOY0018916,FLT0032228,1932,0,2021-06-08,Bonus
LT00009789,LOY0011037,,0,11514,2020-04-18,Redeem
LT00009790,LOY0011863,FLT0011563,3308,0,2024-10-10,Earn
LT00009791,LOY0029726,FLT0063667,0,13021,2023-07-20,Redeem
LT00009792,LOY0030742,FLT0005859,2906,0,2025-09-04,Earn
LT00009793,LOY0004005,FLT0006459,2607,0,2020-08-07,Earn
LT00009794,LOY0008654,FLT0019524,1503,0,2022-08-06,Earn
LT00009795,LOY0027830,,0,0,2022-02-12,Adjustment
LT00009796,LOY0027150,FLT0024752,4133,0,2023-09-14,Earn
LT00009797,LOY0028478,FLT0033158,0,5631,2021-02-19,Redeem
LT00009798,LOY0029395,FLT0047287,2234,0,2025-06-10,Earn
LT00009799,LOY0013235,FLT0019579,0,9366,2025-06-23,Redeem
LT00009800,LOY0000578,FLT0029035,0,17409,2025-03-14,Redeem
LT00009801,LOY0012800,,3570,0,2020-02-11,Earn
LT00009802,LOY0002287,,0,0,2024-05-23,Adjustment
LT00009803,LOY0027807,FLT0045165,4073,0,2025-06-18,Earn
LT00009804,LOY0011359,FLT0047481,0,19986,2023-11-16,Redeem
LT00009805,LOY0021728,FLT0060637,1946,0,2021-11-20,Earn
LT00009806,LOY0031995,,2094,0,2025-05-18,Bonus
LT00009807,LOY0005617,,0,0,2025-06-19,Adjustment
LT00009808,LOY0027979,FLT0016198,2576,0,2022-11-19,Earn
LT00009809,LOY0002474,FLT0079757,3536,0,2025-12-06,Earn
LT00009810,LOY0027514,,1640,0,2021-03-24,Earn
LT00009811,LOY0015507,,0,0,2026-07-16,Adjustment
LT00009812,LOY0008493,,0,4845,2024-04-09,Redeem
LT00009813,LOY0002830,,0,11076,2024-11-16,Redeem
LT00009814,LOY0022930,FLT0058965,136,0,2021-08-29,Earn
LT00009815,LOY0012403,FLT0058992,1893,0,2020-06-10,Earn
LT00009816,LOY0007825,FLT0048323,2007,0,2021-11-28,Earn
LT00009817,LOY0007623,FLT0014032,2986,0,2023-07-23,Earn
LT00009818,LOY0027782,FLT0018928,0,3794,2023-07-24,Redeem
LT00009819,LOY0021612,,4839,0,2026-06-13,Earn
LT00009820,LOY0026845,,871,0,2026-02-16,Earn
LT00009821,LOY0023467,,3730,0,2023-06-04,Earn
LT00009822,LOY0022250,FLT0022285,572,0,2025-08-22,Earn
