log_id,flight_id,status,status_time,remarks
LOG00001752,FLT0000459,Scheduled,2026-07-10 02:00:00,
LOG00001753,FLT0000459,Boarding,2026-07-10 02:45:00,
LOG00001754,FLT0000459,Departed,2026-07-10 03:30:00,
LOG00001755,FLT0000459,Arrived,2026-07-10 04:15:00,
LOG00001756,FLT0000460,Scheduled,2025-10-10 21:00:00,
LOG00001757,FLT0000460,Boarding,2025-10-10 21:45:00,
LOG00001758,FLT0000460,Departed,2025-10-10 22:30:00,
LOG00001759,FLT0000460,Arrived,2025-10-10 23:15:00,
LOG00001760,FLT0000461,Scheduled,2026-01-05 00:00:00,
LOG00001761,FLT0000461,Boarding,2026-01-05 00:45:00,
LOG00001762,FLT0000461,Departed,2026-01-05 01:30:00,
LOG00001763,FLT0000461,Arrived,2026-01-05 02:15:00,
LOG00001764,FLT0000462,Scheduled,2025-08-14 22:30:00,
LOG00001765,FLT0000462,Boarding,2025-08-14 23:15:00,
LOG00001766,FLT0000462,Departed,2025-08-15 00:00:00,
LOG00001767,FLT0000462,Arrived,2025-08-15 00:45:00,
LOG00001768,FLT0000463,Scheduled,2026-06-29 11:45:00,
LOG00001769,FLT0000463,Boarding,2026-06-29 12:30:00,
LOG00001770,FLT0000463,Departed,2026-06-29 13:15:00,Delay communicated to passengers
LOG00001771,FLT0000463,Arrived,2026-06-29 14:00:00,
LOG00001772,FLT0000464,Scheduled,2026-08-07 15:15:00,
LOG00001773,FLT0000465,Scheduled,2026-05-24 11:15:00,
LOG00001774,FLT0000465,Boarding,2026-05-24 12:00:00,
LOG00001775,FLT0000465,Departed,2026-05-24 12:45:00,
LOG00001776,FLT0000465,Arrived,2026-05-24 13:30:00,
LOG00001777,FLT0000466,Scheduled,2026-03-27 11:45:00,
LOG00001778,FLT0000466,Boarding,2026-03-27 12:30:00,
LOG00001779,FLT0000466,Departed,2026-03-27 13:15:00,
LOG00001780,FLT0000466,Arrived,2026-03-27 14:00:00,
LOG00001781,FLT0000467,Scheduled,2026-04-11 22:00:00,
LOG00001782,FLT0000467,Boarding,2026-04-11 22:45:00,
LOG00001783,FLT0000467,Departed,2026-04-11 23:30:00,
LOG00001784,FLT0000467,Arrived,2026-04-12 00:15:00,
LOG00001785,FLT0000468,Scheduled,2025-09-22 05:00:00,
LOG00001786,FLT0000468,Boarding,2025-09-22 05:45:00,
LOG00001787,FLT0000468,Departed,2025-09-22 06:30:00,
LOG00001788,FLT0000468,Arrived,2025-09-22 07:15:00,
LOG00001789,FLT0000469,Scheduled,2026-07-16 11:30:00,
LOG00001790,FLT0000469,Boarding,2026-07-16 12:15:00,
LOG00001791,FLT0000469,Departed,2026-07-16 13:00:00,
LOG00001792,FLT0000469,Arrived,2026-07-16 13:45:00,
LOG00001793,FLT0000470,Scheduled,2026-03-14 02:15:00,
LOG00001794,FLT0000470,Boarding,2026-03-14 03:00:00,
LOG00001795,FLT0000470,Departed,2026-03-14 03:45:00,
LOG00001796,FLT0000470,Arrived,2026-03-14 04:30:00,
LOG00001797,FLT0000471,Scheduled,2026-07-28 17:30:00,
LOG00001798,FLT0000471,Boarding,2026-07-28 18:15:00,
LOG00001799,FLT0000471,Departed,2026-07-28 19:00:00,
LOG00001800,FLT0000471,Arrived,2026-07-28 19:45:00,
LOG00001801,FLT0000472,Scheduled,2025-08-15 14:30:00,
LOG00001802,FLT0000472,Boarding,2025-08-15 15:15:00,
LOG00001803,FLT0000472,Departed,2025-08-15 16:00:00,
LOG00001804,FLT0000472,Arrived,2025-08-15 16:45:00,
LOG00001805,FLT0000473,Scheduled,2025-12-10 06:45:00,
LOG00001806,FLT0000473,Boarding,2025-12-10 07:30:00,
LOG00001807,FLT0000473,Departed,2025-12-10 08:15:00,
LOG00001808,FLT0000473,Arrived,2025-12-10 09:00:00,
LOG00001809,FLT0000474,Scheduled,2025-10-19 04:30:00,
LOG00001810,FLT0000474,Boarding,2025-10-19 05:15:00,
LOG00001811,FLT0000474,Departed,2025-10-19 06:00:00,
LOG00001812,FLT0000474,Arrived,2025-10-19 06:45:00,
LOG00001813,FLT0000475,Scheduled,2025-10-07 06:30:00,
LOG00001814,FLT0000475,Boarding,2025-10-07 07:15:00,
LOG00001815,FLT0000475,Departed,2025-10-07 08:00:00,
LOG00001816,FLT0000475,Arrived,2025-10-07 08:45:00,
LOG00001817,FLT0000476,Scheduled,2026-04-25 02:00:00,
LOG00001818,FLT0000476,Cancelled,2026-04-25 02:45:00,
LOG00001819,FLT0000477,Scheduled,2026-05-25 02:45:00,
LOG00001820,FLT0000477,Boarding,2026-05-25 03:30:00,
LOG00001821,FLT0000477,Departed,2026-05-25 04:15:00,
LOG00001822,FLT0000477,Arrived,2026-05-25 05:00:00,
LOG00001823,FLT0000478,Scheduled,2026-02-03 01:30:00,
LOG00001824,FLT0000478,Boarding,2026-02-03 02:15:00,
LOG00001825,FLT0000478,Departed,2026-02-03 03:00:00,
LOG00001826,FLT0000478,Arrived,2026-02-03 03:45:00,
LOG00001827,FLT0000479,Scheduled,2025-08-26 23:45:00,
LOG00001828,FLT0000479,Boarding,2025-08-27 00:30:00,
LOG00001829,FLT0000479,Departed,2025-08-27 01:15:00,
LOG00001830,FLT0000479,Arrived,2025-08-27 02:00:00,
LOG00001831,FLT0000480,Scheduled,2025-09-19 23:15:00,
LOG00001832,FLT0000480,Boarding,2025-09-20 00:00:00,
LOG00001833,FLT0000480,Departed,2025-09-20 00:45:00,
LOG00001834,FLT0000480,Arrived,2025-09-20 01:30:00,
LOG00001835,FLT0000481,Scheduled,2025-09-23 05:30:00,
LOG00001836,FLT0000481,Boarding,2025-09-23 06:15:00,
LOG00001837,FLT0000481,Departed,2025-09-23 07:00:00,
LOG00001838,FLT0000481,Arrived,2025-09-23 07:45:00,
LOG00001839,FLT0000482,Scheduled,2025-10-04 17:45:00,
LOG00001840,FLT0000482,Boarding,2025-10-04 18:30:00,
LOG00001841,FLT0000482,Departed,2025-10-04 19:15:00,
LOG00001842,FLT0000482,Arrived,2025-10-04 20:00:00,
LOG00001843,FLT0000483,Scheduled,2025-08-12 09:45:00,
LOG00001844,FLT0000483,Boarding,2025-08-12 10:30:00,
LOG00001845,FLT0000483,Departed,2025-08-12 11:15:00,
LOG00001846,FLT0000483,Arrived,2025-08-12 12:00:00,
LOG00001847,FLT0000484,Scheduled,2026-07-23 01:30:00,
LOG00001848,FLT0000484,Boarding,2026-07-23 02:15:00,
LOG00001849,FLT0000484,Departed,2026-07-23 03:00:00,
LOG00001850,FLT0000484,Arrived,2026-07-23 03:45:00,
LOG00001851,FLT0000485,Scheduled,2025-09-14 23:15:00,
LOG00001852,FLT0000485,Boarding,2025-09-15 00:00:00,
LOG00001853,FLT0000485,Departed,2025-09-15 00:45:00,
LOG00001854,FLT0000485,Arrived,2025-09-15 01:30:00,
LOG00001855,FLT0000486,Scheduled,2025-11-24 12:30:00,
LOG00001856,FLT0000486,Boarding,2025-11-24 13:15:00,
LOG00001857,FLT0000486,Departed,2025-11-24 14:00:00,
LOG00001858,FLT0000486,Arrived,2025-11-24 14:45:00,
LOG00001859,FLT0000487,Scheduled,2026-04-04 13:00:00,
LOG00001860,FLT0000487,Boarding,2026-04-04 13:45:00,
LOG00001861,FLT0000487,Departed,2026-04-04 14:30:00,
LOG00001862,FLT0000487,Arrived,2026-04-04 15:15:00,
LOG00001863,FLT0000488,Scheduled,2026-03-02 05:00:00,
LOG00001864,FLT0000488,Boarding,2026-03-02 05:45:00,
LOG00001865,FLT0000488,Departed,2026-03-02 06:30:00,
LOG00001866,FLT0000488,Arrived,2026-03-02 07:15:00,
LOG00001867,FLT0000489,Scheduled,2026-04-09 01:00:00,
LOG00001868,FLT0000489,Boarding,2026-04-09 01:45:00,
LOG00001869,FLT0000489,Departed,2026-04-09 02:30:00,
LOG00001870,FLT0000489,Arrived,2026-04-09 03:15:00,
LOG00001871,FLT0000490,Scheduled,2025-08-04 11:45:00,
LOG00001872,FLT0000490,Boarding,2025-08-04 12:30:00,
LOG00001873,FLT0000490,Departed,2025-08-04 13:15:00,
LOG00001874,FLT0000490,Arrived,2025-08-04 14:00:00,
LOG00001875,FLT0000491,Scheduled,2026-02-28 13:30:00,
LOG00001876,FLT0000491,Boarding,2026-02-28 14:15:00,
LOG00001877,FLT0000491,Departed,2026-02-28 15:00:00,
LOG00001878,FLT0000491,Arrived,2026-02-28 15:45:00,
LOG00001879,FLT0000492,Scheduled,2025-10-10 14:30:00,
LOG00001880,FLT0000492,Boarding,2025-10-10 15:15:00,
LOG00001881,FLT0000492,Departed,2025-10-10 16:00:00,
LOG00001882,FLT0000492,Arrived,2025-10-10 16:45:00,
LOG00001883,FLT0000493,Scheduled,2026-05-08 04:30:00,
LOG00001884,FLT0000493,Boarding,2026-05-08 05:15:00,
LOG00001885,FLT0000493,Departed,2026-05-08 06:00:00,
LOG00001886,FLT0000493,Arrived,2026-05-08 06:45:00,
LOG00001887,FLT0000494,Scheduled,2025-12-15 09:00:00,
LOG00001888,FLT0000494,Boarding,2025-12-15 09:45:00,
LOG00001889,FLT0000494,Departed,2025-12-15 10:30:00,
LOG00001890,FLT0000494,Arrived,2025-12-15 11:15:00,
LOG00001891,FLT0000495,Scheduled,2025-12-03 01:45:00,
LOG00001892,FLT0000495,Boarding,2025-12-03 02:30:00,
LOG00001893,FLT0000495,Departed,2025-12-03 03:15:00,
LOG00001894,FLT0000495,Arrived,2025-12-03 04:00:00,
LOG00001895,FLT0000496,Scheduled,2025-09-15 23:45:00,
LOG00001896,FLT0000496,Boarding,2025-09-16 00:30:00,
LOG00001897,FLT0000496,Departed,2025-09-16 01:15:00,
LOG00001898,FLT0000496,Arrived,2025-09-16 02:00:00,
LOG00001899,FLT0000497,Scheduled,2025-10-14 21:30:00,
LOG00001900,FLT0000497,Boarding,2025-10-14 22:15:00,
LOG00001901,FLT0000497,Departed,2025-10-14 23:00:00,
LOG00001902,FLT0000497,Arrived,2025-10-14 23:45:00,
LOG00001903,FLT0000498,Scheduled,2025-08-29 05:30:00,
LOG00001904,FLT0000498,Boarding,2025-08-29 06:15:00,
LOG00001905,FLT0000498,Departed,2025-08-29 07:00:00,
LOG00001906,FLT0000498,Arrived,2025-08-29 07:45:00,
LOG00001907,FLT0000499,Scheduled,2026-05-07 06:15:00,
LOG00001908,FLT0000499,Boarding,2026-05-07 07:00:00,
LOG00001909,FLT0000499,Departed,2026-05-07 07:45:00,
LOG00001910,FLT0000499,Arrived,2026-05-07 08:30:00,
LOG00001911,FLT0000500,Scheduled,2025-08-03 21:15:00,
LOG00001912,FLT0000500,Boarding,2025-08-03 22:00:00,
LOG00001913,FLT0000500,Departed,2025-08-03 22:45:00,
LOG00001914,FLT0000500,Arrived,2025-08-03 23:30:00,
LOG00001915,FLT0000501,Scheduled,2025-09-07 11:00:00,
LOG00001916,FLT0000501,Boarding,2025-09-07 11:45:00,
LOG00001917,FLT0000501,Departed,2025-09-07 12:30:00,
LOG00001918,FLT0000501,Arrived,2025-09-07 13:15:00,
LOG00001919,FLT0000502,Scheduled,2026-02-08 20:30:00,
LOG00001920,FLT0000502,Boarding,2026-02-08 21:15:00,
LOG00001921,FLT0000502,Departed,2026-02-08 22:00:00,
LOG00001922,FLT0000502,Arrived,2026-02-08 22:45:00,
LOG00001923,FLT0000503,Scheduled,2026-04-09 07:30:00,
LOG00001924,FLT0000503,Boarding,2026-04-09 08:15:00,
LOG00001925,FLT0000503,Departed,2026-04-09 09:00:00,
LOG00001926,FLT0000503,Arrived,2026-04-09 09:45:00,
LOG00001927,FLT0000504,Scheduled,2026-03-19 14:15:00,
LOG00001928,FLT0000504,Boarding,2026-03-19 15:00:00,
LOG00001929,FLT0000504,Departed,2026-03-19 15:45:00,
LOG00001930,FLT0000504,Arrived,2026-03-19 16:30:00,
LOG00001931,FLT0000505,Scheduled,2026-05-22 23:30:00,
LOG00001932,FLT0000505,Boarding,2026-05-23 00:15:00,
LOG00001933,FLT0000505,Departed,2026-05-23 01:00:00,
LOG00001934,FLT0000505,Arrived,2026-05-23 01:45:00,
LOG00001935,FLT0000506,Scheduled,2025-08-25 17:45:00,
LOG00001936,FLT0000506,Boarding,2025-08-25 18:30:00,
LOG00001937,FLT0000506,Departed,2025-08-25 19:15:00,
LOG00001938,FLT0000506,Arrived,2025-08-25 20:00:00,
LOG00001939,FLT0000507,Scheduled,2026-02-06 05:30:00,
LOG00001940,FLT0000507,Boarding,2026-02-06 06:15:00,
LOG00001941,FLT0000507,Departed,2026-02-06 07:00:00,
LOG00001942,FLT0000507,Arrived,2026-02-06 07:45:00,
LOG00001943,FLT0000508,Scheduled,2025-11-08 17:15:00,
LOG00001944,FLT0000508,Boarding,2025-11-08 18:00:00,
LOG00001945,FLT0000508,Departed,2025-11-08 18:45:00,
LOG00001946,FLT0000508,Arrived,2025-11-08 19:30:00,
LOG00001947,FLT0000509,Scheduled,2025-11-08 04:30:00,
LOG00001948,FLT0000509,Boarding,2025-11-08 05:15:00,
LOG00001949,FLT0000509,Departed,2025-11-08 06:00:00,
LOG00001950,FLT0000509,Arrived,2025-11-08 06:45:00,
LOG00001951,FLT0000510,Scheduled,2026-07-17 01:00:00,
LOG00001952,FLT0000510,Boarding,2026-07-17 01:45:00,
LOG00001953,FLT0000510,Departed,2026-07-17 02:30:00,
LOG00001954,FLT0000510,Arrived,2026-07-17 03:15:00,
LOG00001955,FLT0000511,Scheduled,2025-12-18 21:00:00,
LOG00001956,FLT0000511,Boarding,2025-12-18 21:45:00,
LOG00001957,FLT0000511,Departed,2025-12-18 22:30:00,
LOG00001958,FLT0000511,Arrived,2025-12-18 23:15:00,
LOG00001959,FLT0000512,Scheduled,2026-03-04 13:30:00,
LOG00001960,FLT0000512,Boarding,2026-03-04 14:15:00,
LOG00001961,FLT0000512,Departed,2026-03-04 15:00:00,
LOG00001962,FLT0000512,Arrived,2026-03-04 15:45:00,
LOG00001963,FLT0000513,Scheduled,2025-11-28 04:45:00,
LOG00001964,FLT0000513,Boarding,2025-11-28 05:30:00,
LOG00001965,FLT0000513,Departed,2025-11-28 06:15:00,
LOG00001966,FLT0000513,Arrived,2025-11-28 07:00:00,
LOG00001967,FLT0000514,Scheduled,2025-12-09 03:15:00,
LOG00001968,FLT0000514,Boarding,2025-12-09 04:00:00,
LOG00001969,FLT0000514,Departed,2025-12-09 04:45:00,
LOG00001970,FLT0000514,Arrived,2025-12-09 05:30:00,
LOG00001971,FLT0000515,Scheduled,2026-06-10 13:30:00,
LOG00001972,FLT0000515,Boarding,2026-06-10 14:15:00,
LOG00001973,FLT0000515,Departed,2026-06-10 15:00:00,
LOG00001974,FLT0000515,Arrived,2026-06-10 15:45:00,
LOG00001975,FLT0000516,Scheduled,2026-04-18 21:45:00,
LOG00001976,FLT0000516,Boarding,2026-04-18 22:30:00,
LOG00001977,FLT0000516,Departed,2026-04-18 23:15:00,
LOG00001978,FLT0000516,Arrived,2026-04-19 00:00:00,
LOG00001979,FLT0000517,Scheduled,2026-01-04 03:45:00,
LOG00001980,FLT0000517,Boarding,2026-01-04 04:30:00,
LOG00001981,FLT0000517,Departed,2026-01-04 05:15:00,
LOG00001982,FLT0000517,Arrived,2026-01-04 06:00:00,
LOG00001983,FLT0000518,Scheduled,2026-07-21 12:30:00,
LOG00001984,FLT0000518,Cancelled,2026-07-21 13:15:00,
LOG00001985,FLT0000519,Scheduled,2026-01-13 01:00:00,
LOG00001986,FLT0000519,Boarding,2026-01-13 01:45:00,
LOG00001987,FLT0000519,Departed,2026-01-13 02:30:00,
LOG00001988,FLT0000519,Arrived,2026-01-13 03:15:00,
LOG00001989,FLT0000520,Scheduled,2026-03-30 12:15:00,
LOG00001990,FLT0000520,Boarding,2026-03-30 13:00:00,
LOG00001991,FLT0000520,Departed,2026-03-30 13:45:00,Delay communicated to passengers
LOG00001992,FLT0000520,Arrived,2026-03-30 14:30:00,
LOG00001993,FLT0000521,Scheduled,2025-08-08 16:30:00,
LOG00001994,FLT0000521,Boarding,2025-08-08 17:15:00,
LOG00001995,FLT0000521,Departed,2025-08-08 18:00:00,Delay communicated to passengers
LOG00001996,FLT0000521,Arrived,2025-08-08 18:45:00,
LOG00001997,FLT0000522,Scheduled,2026-03-25 01:15:00,
LOG00001998,FLT0000522,Boarding,2026-03-25 02:00:00,
LOG00001999,FLT0000522,Departed,2026-03-25 02:45:00,
LOG00002000,FLT0000522,Arrived,2026-03-25 03:30:00,
LOG00002001,FLT0000523,Scheduled,2025-12-08 01:00:00,
LOG00002002,FLT0000523,Boarding,2025-12-08 01:45:00,
LOG00002003,FLT0000523,Departed,2025-12-08 02:30:00,
LOG00002004,FLT0000523,Arrived,2025-12-08 03:15:00,
LOG00002005,FLT0000524,Scheduled,2025-11-01 23:15:00,
LOG00002006,FLT0000524,Boarding,2025-11-02 00:00:00,
LOG00002007,FLT0000524,Departed,2025-11-02 00:45:00,Delay communicated to passengers
LOG00002008,FLT0000524,Arrived,2025-11-02 01:30:00,
LOG00002009,FLT0000525,Scheduled,2025-08-26 08:15:00,
LOG00002010,FLT0000525,Boarding,2025-08-26 09:00:00,
LOG00002011,FLT0000525,Departed,2025-08-26 09:45:00,
LOG00002012,FLT0000525,Arrived,2025-08-26 10:30:00,
LOG00002013,FLT0000526,Scheduled,2026-07-18 12:45:00,
LOG00002014,FLT0000526,Boarding,2026-07-18 13:30:00,
LOG00002015,FLT0000526,Departed,2026-07-18 14:15:00,
LOG00002016,FLT0000526,Arrived,2026-07-18 15:00:00,
LOG00002017,FLT0000527,Scheduled,2026-04-02 22:15:00,
LOG00002018,FLT0000527,Boarding,2026-04-02 23:00:00,
LOG00002019,FLT0000527,Departed,2026-04-02 23:45:00,
LOG00002020,FLT0000527,Arrived,2026-04-03 00:30:00,
LOG00002021,FLT0000528,Scheduled,2026-06-15 06:00:00,
LOG00002022,FLT0000528,Boarding,2026-06-15 06:45:00,
LOG00002023,FLT0000528,Departed,2026-06-15 07:30:00,
LOG00002024,FLT0000528,Arrived,2026-06-15 08:15:00,
LOG00002025,FLT0000529,Scheduled,2026-06-02 06:45:00,
LOG00002026,FLT0000529,Boarding,2026-06-02 07:30:00,
LOG00002027,FLT0000529,Departed,2026-06-02 08:15:00,
LOG00002028,FLT0000529,Arrived,2026-06-02 09:00:00,
LOG00002029,FLT0000530,Scheduled,2026-01-27 08:45:00,
LOG00002030,FLT0000530,Boarding,2026-01-27 09:30:00,
LOG00002031,FLT0000530,Departed,2026-01-27 10:15:00,
LOG00002032,FLT0000530,Arrived,2026-01-27 11:00:00,
LOG00002033,FLT0000531,Scheduled,2025-09-14 07:30:00,
LOG00002034,FLT0000531,Boarding,2025-09-14 08:15:00,
LOG00002035,FLT0000531,Departed,2025-09-14 09:00:00,
LOG00002036,FLT0000531,Arrived,2025-09-14 09:45:00,
LOG00002037,FLT0000532,Scheduled,2025-12-06 00:15:00,
LOG00002038,FLT0000532,Boarding,2025-12-06 01:00:00,
LOG00002039,FLT0000532,Departed,2025-12-06 01:45:00,
LOG00002040,FLT0000532,Arrived,2025-12-06 02:30:00,
LOG00002041,FLT0000533,Scheduled,2026-07-02 02:00:00,
LOG00002042,FLT0000533,Boarding,2026-07-02 02:45:00,
LOG00002043,FLT0000533,Departed,2026-07-02 03:30:00,
LOG00002044,FLT0000533,Arrived,2026-07-02 04:15:00,
LOG00002045,FLT0000534,Scheduled,2025-10-18 01:45:00,
LOG00002046,FLT0000534,Boarding,2025-10-18 02:30:00,
LOG00002047,FLT0000534,Departed,2025-10-18 03:15:00,
LOG00002048,FLT0000534,Arrived,2025-10-18 04:00:00,
LOG00002049,FLT0000535,Scheduled,2025-10-19 12:45:00,
LOG00002050,FLT0000535,Boarding,2025-10-19 13:30:00,
LOG00002051,FLT0000535,Departed,2025-10-19 14:15:00,
LOG00002052,FLT0000535,Arrived,2025-10-19 15:00:00,
LOG00002053,FLT0000536,Scheduled,2025-10-29 03:30:00,
LOG00002054,FLT0000536,Boarding,2025-10-29 04:15:00,
LOG00002055,FLT0000536,Departed,2025-10-29 05:00:00,
LOG00002056,FLT0000536,Arrived,2025-10-29 05:45:00,
LOG00002057,FLT0000537,Scheduled,2025-12-25 11:15:00,
LOG00002058,FLT0000537,Boarding,2025-12-25 12:00:00,
LOG00002059,FLT0000537,Departed,2025-12-25 12:45:00,
LOG00002060,FLT0000537,Arrived,2025-12-25 13:30:00,
LOG00002061,FLT0000538,Scheduled,2026-04-24 18:15:00,
LOG00002062,FLT0000538,Boarding,2026-04-24 19:00:00,
LOG00002063,FLT0000538,Departed,2026-04-24 19:45:00,
LOG00002064,FLT0000538,Arrived,2026-04-24 20:30:00,
LOG00002065,FLT0000539,Scheduled,2026-03-29 07:45:00,
LOG00002066,FLT0000539,Boarding,2026-03-29 08:30:00,
LOG00002067,FLT0000539,Departed,2026-03-29 09:15:00,
LOG00002068,FLT0000539,Arrived,2026-03-29 10:00:00,
LOG00002069,FLT0000540,Scheduled,2026-05-04 12:00:00,
LOG00002070,FLT0000540,Boarding,2026-05-04 12:45:00,
LOG00002071,FLT0000540,Departed,2026-05-04 13:30:00,
LOG00002072,FLT0000540,Arrived,2026-05-04 14:15:00,
LOG00002073,FLT0000541,Scheduled,2025-11-04 05:00:00,
LOG00002074,FLT0000541,Boarding,2025-11-04 05:45:00,
LOG00002075,FLT0000541,Departed,2025-11-04 06:30:00,Delay communicated to passengers
LOG00002076,FLT0000541,Arrived,2025-11-04 07:15:00,
LOG00002077,FLT0000542,Scheduled,2026-07-29 18:30:00,
LOG00002078,FLT0000542,Boarding,2026-07-29 19:15:00,
LOG00002079,FLT0000542,Departed,2026-07-29 20:00:00,
LOG00002080,FLT0000542,Arrived,2026-07-29 20:45:00,
LOG00002081,FLT0000543,Scheduled,2026-02-03 16:00:00,
LOG00002082,FLT0000543,Boarding,2026-02-03 16:45:00,
LOG00002083,FLT0000543,Departed,2026-02-03 17:30:00,
LOG00002084,FLT0000543,Arrived,2026-02-03 18:15:00,
LOG00002085,FLT0000544,Scheduled,2026-02-09 13:45:00,
LOG00002086,FLT0000544,Boarding,2026-02-09 14:30:00,
LOG00002087,FLT0000544,Departed,2026-02-09 15:15:00,Delay communicated to passengers
LOG00002088,FLT0000544,Arrived,2026-02-09 16:00:00,
LOG00002089,FLT0000545,Scheduled,2026-01-04 02:00:00,
LOG00002090,FLT0000545,Boarding,2026-01-04 02:45:00,
LOG00002091,FLT0000545,Departed,2026-01-04 03:30:00,Delay communicated to passengers
LOG00002092,FLT0000545,Arrived,2026-01-04 04:15:00,
LOG00002093,FLT0000546,Scheduled,2026-03-14 14:45:00,
LOG00002094,FLT0000546,Boarding,2026-03-14 15:30:00,
LOG00002095,FLT0000546,Departed,2026-03-14 16:15:00,Delay communicated to passengers
LOG00002096,FLT0000546,Arrived,2026-03-14 17:00:00,
LOG00002097,FLT0000547,Scheduled,2026-03-05 12:15:00,
LOG00002098,FLT0000547,Boarding,2026-03-05 13:00:00,
LOG00002099,FLT0000547,Departed,2026-03-05 13:45:00,
LOG00002100,FLT0000547,Arrived,2026-03-05 14:30:00,
LOG00002101,FLT0000548,Scheduled,2025-10-03 18:30:00,
LOG00002102,FLT0000548,Boarding,2025-10-03 19:15:00,
LOG00002103,FLT0000548,Departed,2025-10-03 20:00:00,
LOG00002104,FLT0000548,Arrived,2025-10-03 20:45:00,
LOG00002105,FLT0000549,Scheduled,2026-02-11 13:00:00,
LOG00002106,FLT0000549,Boarding,2026-02-11 13:45:00,
LOG00002107,FLT0000549,Departed,2026-02-11 14:30:00,
LOG00002108,FLT0000549,Arrived,2026-02-11 15:15:00,
LOG00002109,FLT0000550,Scheduled,2026-03-13 22:45:00,
LOG00002110,FLT0000550,Boarding,2026-03-13 23:30:00,
LOG00002111,FLT0000550,Departed,2026-03-14 00:15:00,
LOG00002112,FLT0000550,Arrived,2026-03-14 01:00:00,
LOG00002113,FLT0000551,Scheduled,2026-06-22 22:45:00,
LOG00002114,FLT0000551,Boarding,2026-06-22 23:30:00,
LOG00002115,FLT0000551,Departed,2026-06-23 00:15:00,Delay communicated to passengers
LOG00002116,FLT0000551,Arrived,2026-06-23 01:00:00,
LOG00002117,FLT0000552,Scheduled,2025-12-03 07:30:00,
LOG00002118,FLT0000552,Boarding,2025-12-03 08:15:00,
LOG00002119,FLT0000552,Departed,2025-12-03 09:00:00,
LOG00002120,FLT0000552,Arrived,2025-12-03 09:45:00,
LOG00002121,FLT0000553,Scheduled,2026-06-03 11:00:00,
LOG00002122,FLT0000553,Boarding,2026-06-03 11:45:00,
LOG00002123,FLT0000553,Departed,2026-06-03 12:30:00,
LOG00002124,FLT0000553,Arrived,2026-06-03 13:15:00,
LOG00002125,FLT0000554,Scheduled,2025-12-13 09:45:00,
LOG00002126,FLT0000554,Boarding,2025-12-13 10:30:00,
LOG00002127,FLT0000554,Departed,2025-12-13 11:15:00,Delay communicated to passengers
LOG00002128,FLT0000554,Arrived,2025-12-13 12:00:00,
LOG00002129,FLT0000555,Scheduled,2025-10-20 23:00:00,
LOG00002130,FLT0000555,Cancelled,2025-10-20 23:45:00,
LOG00002131,FLT0000556,Scheduled,2026-05-12 06:15:00,
LOG00002132,FLT0000556,Cancelled,2026-05-12 07:00:00,
LOG00002133,FLT0000557,Scheduled,2025-09-27 11:45:00,
LOG00002134,FLT0000557,Boarding,2025-09-27 12:30:00,
LOG00002135,FLT0000557,Departed,2025-09-27 13:15:00,
LOG00002136,FLT0000557,Arrived,2025-09-27 14:00:00,
LOG00002137,FLT0000558,Scheduled,2025-08-16 15:45:00,
LOG00002138,FLT0000558,Boarding,2025-08-16 16:30:00,
LOG00002139,FLT0000558,Departed,2025-08-16 17:15:00,
LOG00002140,FLT0000558,Arrived,2025-08-16 18:00:00,
LOG00002141,FLT0000559,Scheduled,2026-01-06 08:15:00,
LOG00002142,FLT0000559,Boarding,2026-01-06 09:00:00,
LOG00002143,FLT0000559,Departed,2026-01-06 09:45:00,
LOG00002144,FLT0000559,Arrived,2026-01-06 10:30:00,
LOG00002145,FLT0000560,Scheduled,2026-02-06 15:00:00,
LOG00002146,FLT0000560,Boarding,2026-02-06 15:45:00,
LOG00002147,FLT0000560,Departed,2026-02-06 16:30:00,
LOG00002148,FLT0000560,Arrived,2026-02-06 17:15:00,
LOG00002149,FLT0000561,Scheduled,2025-12-07 20:45:00,
LOG00002150,FLT0000561,Boarding,2025-12-07 21:30:00,
LOG00002151,FLT0000561,Departed,2025-12-07 22:15:00,
LOG00002152,FLT0000561,Arrived,2025-12-07 23:00:00,
LOG00002153,FLT0000562,Scheduled,2025-12-18 00:15:00,
LOG00002154,FLT0000562,Boarding,2025-12-18 01:00:00,
LOG00002155,FLT0000562,Departed,2025-12-18 01:45:00,
LOG00002156,FLT0000562,Arrived,2025-12-18 02:30:00,
LOG00002157,FLT0000563,Scheduled,2025-09-22 00:30:00,
LOG00002158,FLT0000563,Boarding,2025-09-22 01:15:00,
LOG00002159,FLT0000563,Departed,2025-09-22 02:00:00,
LOG00002160,FLT0000563,Arrived,2025-09-22 02:45:00,
LOG00002161,FLT0000564,Scheduled,2026-07-18 22:00:00,
LOG00002162,FLT0000564,Boarding,2026-07-18 22:45:00,
LOG00002163,FLT0000564,Departed,2026-07-18 23:30:00,
LOG00002164,FLT0000564,Arrived,2026-07-19 00:15:00,
LOG00002165,FLT0000565,Scheduled,2026-08-15 17:30:00,
LOG00002166,FLT0000566,Scheduled,2025-12-24 05:30:00,
LOG00002167,FLT0000566,Boarding,2025-12-24 06:15:00,
